gt,hyp
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, فودكس الاساسي ونظام الكشهر نظام مطعم المنيو في في
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, الـ plan في الـ roadmap اللي ندخل في فود إكس باي إن سير نقدم
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, للعميل يصير خلاص one shop stop أنه العميل ياخذ الpoint of sale وياخذ
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين ااخذ قروض عن طريقة foodx capital
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, عندو فودكس اونلاين يستقبل طلباته اونلاين وماع التوصيل وكل شيء فهذا هو كان الطموح من البداية
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, عشرين عشرين شاكوفيد وما شاء كوفيد سونا كلها بيوم وأسنة واحدة ما شاء الله اليوم تقرضون عمر حبيب نعم بدأنا عندكم ترخيص أنكم تقرضون لا حن نشتغل مع مع
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول, ونقرض قبته خمسة مليون ريال يعني عن طريق بعض الشركة وبرضو بدأت توسعون يعني كنت تقول
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, في مقابل عام 2001 الشيء أنه فودكس انطلقت من الخبر إلى 21 دولة حول العالم اليوم كم دولة انتم 
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية, اليوم حوض الاربعين دوله اربعين دوله في العالم فودكس ايه فودكس نعم واكثر من سبع لغات مش لغة واحدة فرنسية
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech, إبارة ومصر طبعا بعد موضوع الفنتك
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوية تغيرت كـ valuation وكـ potential فدخلت أنتم في موضوع الجولة الأخيرة هاد
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, ويش أهم اللي هيختلف في فودكس بعد هذا الجولة 
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, طبعا فودكس باي لأساس هو ما هو بالنموذج اليوم قريبا إن شاء الله
حنعلن عن يعني الصورة الحقيقية لfoodics pay, هنعلن عن يعني الصورة الحقيقية لفودكس باي
اللي هي ال soft pos فيصير نفس الtablet, اللي هي السوفت بوس فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكشير لفوديكس هو يقبل الدفع متى ما يحتاج عندك اجهزة اخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والintegrations والريلا ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات ع الطاولة table payment انت تروح المطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها, تجلس في المطعم بتدفع فاتورتك في qr code تنسخ وتلاقي فاتورتك نفسها تدفعها
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, بدون ما يجي الويتر بدون ما أنا سرحت please excuse me ولا حاجة تدفع بدون ما تمشي مرة
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد, يعني يستفزني الويتر اللي ما يكون منتبه فتكعد
ان الwaiter نفسه, ان الويتر نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, رقم ثناثة ان نفس الـapplication
الcasher مع الcostumer display العرض وانت فال booking, الكاشير مع الـ customer display العارضة وانت في الـ walk in
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, تقدر تدفع من التابلت نفسه بدون اعتمادية على أي جهاز آخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, الدرايف ثرو و الكيوسكس فالآن فوديكست تقدم كيوسكس
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, في اي مطعم في كيوس كامل في نفس الكيوس تقدر تتفع
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في drive thru أخذت الطلب من drive thru تطلع جوالك
ت scan qr code وتدفع,تسكان الكور كود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, هذه هاردوير دي بتصير هذه كلها هاردوير وبيمل طبعا احنا الخدمة كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع اورون هاردوير
انه to control الexperience من a to z, أنو تكونترول الاكسپيرينز من اي تو زد 
فأحنا مهتمين من الhardware, فاحنا مهتمين من الهارد وير
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, واا مهتمين في الصوفتور المشكل انو لقيتنا من تجربتي السابقة انو في
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, طبع سيئ ياخذ العميل مو بسببنا بسبب والله limitation موجود على الهاردوير
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, almost 25000 25000 عميل بكامل بياناتهم موجودين عندكم إيش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, إيش ممكن نطلع بترند أو ملاحظات أو تحليل لهالبيانات تقدر تهديه 
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي خنا نقول garbage in garbage out هاد دامن اقول انه في اي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطي بيانات يعني غير صحيح هيعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, أنا ودي والآن بدأنا مرحله المرحلة التطوير هذه تحتاج وقت طويل ماههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه
فأحنا اليوم في مرحلة اء business intelligence phase, فاحنا اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, اه نعرف اشى اولويات واشى اللي موجود عشان نبدأ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, نصلة الضوء عليها ونطورها فلسا ما فيه الآن أي trends معينة انتم شايفينها في البثرة الماضية
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, ال back end والوستج اللي قاعد يصير فاليوم نكتشف وموجودين ونشايفين في البيانات انه
فيه اء wastege هدر وهدر, في ويستج وهدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفرود بعد آآ في الـ back end في الـ inventory في الجرد المتزون آآ
فالback end فالbo عمليات المشتريات, في الباك اند في البي او عملية المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة السابلايرز
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد مواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم داركت عن طريق food supply تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, في برضه بيانات المنيو انجينيري يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها معلومات في المينو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, مأم اوكي فيه ريبورت عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, همينيو انجينيرنغ هذا يقيس لك الفريكونسي حق الطلب 
ويقيس لك الcost والtrends, وقصلك الـ cost والتrends
المطع لان انت كل منتج فالmenu, المطبولين أنت كل منتج عندك في المنيو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, وتقزنوا بعدين ترميه الى ويستج لو ما صرفتو
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, لو غيرت المينو سويت لك بندلنج او بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, خلنا نقول الـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذه برضو عندنا سمارت انجين الآن بضغط زر تقدر تنتقى المقتراحات هل في مجالات يوم تقول شباب خلاص وقفوا 
تراها full وكل اللي فيها خسرانين, تراها فل وكل فيها خسرانين
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام, يعني مش مبنطعين اكثر يعني اليوم احنا نشوف نتوقع مثلا ت عندك البيانات عندك الارقام
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, يس هو شوف سر الطبخة مو بالبس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك,ing له يلعب طرى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, يحب يجرب الترند الجديد ما هو لغير يعني لو تشوف مثلا في أوروبا
اء الولاء عالي جدا لbrand معين صح, آآ الولاء عالي جدا لبراند معين
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تاخد consideration اللي هو الانشل انفاسمت فأنت لما تروح تسويلك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم فاين داين المارجنز لو اخذتها بس على المينيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة حط عليها المعضل الفيضاء نفس الشيء في الـ نسى الأورهد يعني نشيل الأورهد
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصيئة ايه طائم انا ذكر قد صورت معك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح فوديكس وكنت تقولي البنك المركزي وزارته استثمار صح ليش هالاثنين 
الagility اللي كانت فيها وقتها يوم,
اول جولة اول جولة اول جولة csa, الأول جولة أول جولة csa
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, وأعطوا الرخص بسرعة للمستثمرين الأمريكان يعني أول دخل 500 كانت ستات اوب واحدة منهم اندفر كانت
عرفونا على صراحة الecosystem, عرفونا على الصراحة الإيكوسستم يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جدا صندوق سراديج لا دكتور مازن الزايلي آآ أوكي اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, والتحركة مع المثال الـvcs اللي موجودة اللي برا اللي يدخل السعودية فـ
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , كان أول أو ساعدوا في هذا النواحي كمان طبعا يعني كثير أول ناس فعلا سووا هالمبادرات الانشيتفز
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, اه في 2000 الكلام هذا ترى من 2018 و2017 فهذه ذات استثمار بنك المركزي بنك المركزي ما شاء الله يعني سراح لبستطمام اللي هي في موضوع الساند بوكس وموضوع الترخيص بالظبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ما هو بسيط من ناحية مو البيع الفراء يعني السايبر سيكوريتي وال
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والـ labilities والـ compliance يعني ما هو وإيضا أنت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, إن كان لهم دور مهم في الوسط الفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية آآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآ 
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, في شركات ضخمة كبيرة vcs في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الـ لما كنا نروح ويبيتش أورسل
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا أوكي سنابل is in our cap table وهم شاركوا في آخر الجولة هم قادوها 
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا, هم مع الستيفي هما مع الستيفي اللي هي 170 مليون دولار تقريبا لا عفوا 
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ, مع سنابل مو مع استيفني ياس وهذه قيمة صراحة أنت خلقتها بأنه جبته هذا المبلغ
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, 90 من الراوند تقريبا من بره
يعني منsequoia, يعني من سكويا
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وcapital ومن من process ما شاء الله وهذا يجعل الvaluation حق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, الأو لات قلتهم هذه والله يعني اتفقنا كمجلس إدارة وانه ما نفسها الان
الأمريكي نتكلم مع advisors و, نتكلم مع أدفايزرز وآآآ
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم, يعني الموضوع ليس سنة هذه و سنة الجاي لا اي من ناس ما يعني احنا لسه قاعدين ندرس ونتعلم
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, واها لا أنصح يعني هذا واحد سبي ابو ثامن يقول لا أنصح التعامل معكم البرنامج المتاز بس التعامل كأنك تتعامل مع روبوت أو أشبح
اء واللي يتواصل معك whatsapp غير سعودي, واللي تواصل معك واتتاب غير سعودي
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, في كوفيد أنه نقل جميع الموظفين إلى السعودية وكلهم موظفين الحمد للسعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, score عندنا score اسمه nps net promoting score والحمدلله عالي أبشرك
الsystem يهنق او ما يهنق, السystem يهنق أو ما يهنق
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, الثقافة فإحنا أطلقنا foodics academy academy foodex
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالاندستري في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, food academy هدفها تعليم الناس كيف الـ operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو فودكس الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, البرسبشنز حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي, تترح ل اليوم على اليوم اللي بعده كيف تسوي اغلاق محاسباتك وربطها مع نظام المحاسبي
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, النوليج صارت النقل المعرفة اليوم فودكس ما هو system بسيط system
قلت لك deep deep knowledge, قلت لك ديف نولش
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, فعشان أرفع ال product knowledge rate في كل موظف
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الlevel في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, أس سنا برضو بروغرام داخلي إنه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, اليوم يكبر لدرجة أنه منتجات إضافية يعني مو منتج فودكس الأساسي لا فودكس
اء منتجاته الإضافية foodics online foodics,
capital foodics pay و b, كابيتل فودكس باي وبي
الcomplications والfeatures حقته, الcomplications والfeatures حكتوا
بالإضافة إلى ذلك انه foodics في كل, بالاضافه الي ذلك انه فوديكس في كل
quarter يطرح من اكثر من مئة features إضافية, كوارتر يطرح أكثر من 100 feature إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics, ذكر مجموعة أسماء ومن ضمنهم مهندس أحمد زيني مؤسس شركة فودكس
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هال خنقول منظومة رياعة الاعمال we have to give back one point
أنشئت خلنا نقول indiver, انشئت خانا نقول اندفر
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف اوش انشأت عنده بره هي نفس تعيد القصة اليوم مش قاعد يصيرها اليوم في السعودية
group من المس ال ال entrepreneurs اللي سووا exit,
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه, يعني خلنا نقول أحس أنه فعلا في يعني في بوتنشي كبير طبعا دائما نعيدها وأقول أنه
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, أول يعني بداية تأسيسي لفودكس كنت فعلا أتوقع أشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخدت هولوكوبتر view أو zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, للتام التوتال الدريس بالماركت الأكثر من قطاع ترا السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, واحد بالمية ترى من الـ potential في الغلوب خانا نقول له ما أتكلم على العالميات
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders, النصيحة الوحيدة ان ابني فعلا العالم يحتاج لبنائين builders
اء يا كثر الpre seed investors وال seed investors, يا كثر الـ pre seed investors والـ seed investors
والangel investors والpre series a, والإنجل انفسترز والبريس اي
والفلوس بتجيك لاتركز على الfunding, والفلوس تجيك لا تركز على الفندين
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مون كتبني feature
اء اء لوحة تحكم الطائرات اء airbus لا, لوحة تحكم الطائرات آير باس لا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني over all يعني هذا النصيح اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم, ما تبقى من رحلة فودكس الي توها تنطلق الله أفكرنا عادي شكرا لكم
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله بعبدالله طرفتنا وورتنا الله يسلمك أبعبدالرحمن شكرا لاستضاعفتي الله يسلمك بانكرز أخوين بانكرز واش دخلكم في قطع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين البيعي سي وغيرها ودبي وأبوظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير في الويكند في يوم للpractice يوم qualification بعدين يوم للسباك ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ونروح مطعم أثناء احنا راحين اصلا إلى مهمة اخرى اللي هي الـ enjoyment حقية السباكة فتضرب عصفورين بحجر you enjoy
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, طب كلنا يا جماعة طب لمن نسافر نص المطاعم سعودين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, الكحول في المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحقة يعني ضبحك نرسل يترسل البروفايل
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال السنيورساسي الآن اللي موجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile, يرد علينا انه اش البروفايل حقكم في ذاك الوقت ما عندنا بروفايل
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في الأوبرايشن
تذوق ok وهذا الشيء, تذوق أوكي وهذا شيء
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise, فأغلبهم يردوا يقول والله ما نقدر هذا ريسك إنه نعطيك فرنشايز
وانت ماعندك operation expierence هذا مو بسيط, وانت ما عندك operation experience هذا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, نفس الشي لانه إذا انت تفكر كمستثمر فقط طبعا كنت رح تفتح مطعم خارج في مكان مضمون الرزق في أقل في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا في غير انه ليش لازم اسحافر ويكنز عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, واول ما سوي أحجز مطعم ابغى استمتع هنا في الوكند حقي أنا في رياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, مطعم إلى مطعم نظومي في لندن هو single restaurant في ذاقة الوقت في pitch and place
انه يعطي franchise, انو يعطي فرانشايز
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, يقضوا فتره طويله في النع يعرفون نزومي pitch and place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا 11 2011 2010
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقوا الجماعة وقلنا أوكي يالله فرانشايز فرانشايز
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, مع بعض اتفقنا قلنا طيب فكره والله نسوي نزومي الرياض نبدأ بنزومي الرياض نوقع نزومي على مستولى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, كفرانشايز فاتفاقيتكم انو انتم تمثلون نظامي في كل السعودية فرانشايز احنا الفرانشايزي واش أهم شروط هذا الوكالة
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, أبدا الشروط أنك تفتح أول شي طبعا مطعم رياضي عطوك الشروط إنه خلال مثلا اثناعشر شهر أو ثمنة عشر شهر أوكي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, يعني ما تحذرني بالتحديد بس عادة ان الاتفاقيات يحددلك ان اول مطعم من توقيع الاتفاقية ما يتعدى مثلا 18 شهر او 24 شهر حسب انت في النيجوشيشن واشتبت توصل معهم
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت, طبعا نحن ما كان عندنا negotiation power في ذاك الوقت
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, الدولة يحد يوافق عليه كصير ايه يوافق عليه وتنقص الخبرة الخبرة تجي مع الوقت والاكسپيرينز تجي مع التجارب
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت اول franchise agrim فاول شرط انه في مدة زمنية لازم تفتح فيها الفرع الاول هل في عدد فروع على زمك فيها 
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا كان ياخذ ايه ياخذ نسبة طبعا رويلتي
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, كان ياخذ خمسة وبعدا ترتفع لخمسة ونص بعدا ترتفع لستة بالمئة على حسب تطور السنين من إجمل الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسراء موب مشكلة هو حياخذ 5 من مبيعاتك وياخذ انت قلت هاللي لا هذه بعض الفرنشايز اجريمنت الثانية
الentry fees هذا مرة وحدة one off, وهذا مرة واحدة one off
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت, هذه مرة واحدة ياخذ وبعدين ياخذ على كل فرعة زيادة ياخذ entry fee مثلا تفتحت
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, 600 الف دولار 600 الف دولار 600 الف دولار ممتاز هذا هو الـ structure هذا الـ structure أنتو الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع ليس بهوايتي فكنا في خطة التوسع فقال لا إذا هي مطعم واحد أوكي إذا بتتوسعون أنا أعطوني اكزيت شون اخترت هذا المكان اللي بالنسبه الكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, اوكي وفعلا هو اول مطعم يفتح في الشارعة كان الشارعة الحيوي هو شارعة تحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, بس أغلبه ما كان في مطاعم أغلبوا كافيز كهاوي
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, اوكي لما نقلنا الضباب إش الأكسسبليتي والله هي الطريق
