gt,hyp
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, أنا ودي والآن بدأنا مرحلة المرحلة التطوير هذه تحتاج وقت طويل ماهههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه
فأحنا اليوم في مرحلة اء business intelligence phase, فاحنا اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, نعرف وش أولويات وش البينز اللي موجودة علشان نبدأ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, نصلة الضوء عليها ونطورها فلسا ما فيه الان اي ترينز معين انتم شايفينها في المؤثر الماضية
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, الback end والويستيج اللي قاعد يصير فاليوم نكتشف ونوجودين ونشايفين في البيانات إنه
فيه اء wastege هدر وهدر, وحدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفرد بعد في ال back end في الـ inventory في الجرد عملية الجرد في المتزون
فالback end فالbo عمليات المشتريات, في الباك اند في البي او عملية المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة السبلايرز
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم لي المطعم داركت عن طريق الفودكس سابلايا تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, في برضو بيانات المنيو انجينيري يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها معلومات في المينيو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, مأم اوكي فيه فيه ريبورت عندنا مشهور اسمه منيو انجينيرن
الmenu engineering هذا يقيس لك الfrequency حق الطلب, هذي قيصلك الفريكونسي حق الطلب 
ويقيس لك الcost والtrends, وقسلك الكاكوست والترنت
المطع لان انت كل منتج فالmenu, لان انت كل المنتج عندك في المنيو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, وتخزنوا بعدين ترميه الى ويستج لو ما صرفته
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, لو غيرت المنيو وصوت لك bundling أو بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, خلنا نقول الكمبوز نسميها كومبوز يعني تشتري هذا مع هذا
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذي برضو عندنا سمارت انجنز الآن بضغط زر تقدر تنتك المقتراحات هل فيه مجالات يوم تقول الشباب خلاص وقفوا
تراها full وكل اللي فيها خسرانين, تراها فل وكل فيها خسراني
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام, يعني مش مبدعين اكثر يعني اليوم احنا نشوف مثلا عندك البيانات عندك الارقام
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, يس هو شوف سر الطبخة موب بس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, البراندنج له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, يحب يجرب الترند الجديد ما هو لوير يعني لو تشوف مثلا في أوروبا
اء الولاء عالي جدا لbrand معين صح, الولاء عالي جدا لا براند معين
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تاخد consideration اللي هو الانيشال انفسنت فأنت لما تروح تسويلك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو أخدتها بس على المينيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة حط عليها الموضوع الفيضاء ونفس الشيء في الـ نسل الأورهيد يعني نشيل الأورهيد واشي
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية توصية ايه طيب انا ذكر قد صورة معاك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح فودكس وكنت تقولي البنك المركزي وزغط الاستثمار صح ليش هال اثنين
الagility اللي كانت فيها وقتها يوم, الاجالات اللي كانت فيها وقتها يوم
اول جولة اول جولة اول جولة csa, الأول جولة أول جولة csa
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, وأعطوا الرخص بسرعة للمستثمرين الأمريكان يعني أول دخل 500 كانت ستات اوب واحدة منهم اندفر كانت
عرفونا على صراحة الecosystem,
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جده يصل نفس الى ديك لا دكتور مازن الزايدي آآ اوكي اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, مع المثال الـ vcs اللي موجودة اللي برا اللي يبويدخل السعودية فـ
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , كان أولا أو ساعدوا في هذا النواحي كمان طبعا يعني كثير أول ناس فعلا سووا هالمبادرات الـ
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, الكلام هذا ترى من 2018 و2017 فهذه ذات استثمار بنك المركزي بانك المركزي ما شاء الله يعني صراحة بصتهم اللي هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ما هو بسيط من ناحية مو البيع الفراء يعني السايبر سكوريتي وال
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليابيليتيز والكمبلايانس يعني ما هو وإيضا أنتذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, إنه كان لهم دور مهم في الوسط الفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من أي ناحية تعريف قلت لك أن السنابل أصلا هما يعني lps في
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, في شركات ضخمة كبيرة في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الـ connection و لما كن نروح ويبيتش أورسل
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا أوكي سنابل is in our cap table وهم شاركوا في آخر الجولة هم قادوها 
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا, هما مع الستيفي هما مع الستيفي نعم اللي هي 170 مليون دولار تقريبا لا عفوا
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ, مع سنابل مو مع استفنيةس وهذه قيمة صراحة انت خلقتها بانه جبته هذا المبلغ
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, 90 من الراوند تقريبا من برة
يعني منsequoia, يعني من سيكويه
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وكابتال ومن من بروسوس ما شاء الله وهذا يجعل الحق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, فودكس كان نن دستكلوز الأولات قلتم هذي والله يعني اتفقنا كمجلس إداره إن ما نفسها الآن
الأمريكي نتكلم مع advisors و, نتكلم مع advisors و
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم, يعني الموضوع ليس سنة هذه و سنة الجاية لا اي من أعلم يعني احنا لسه قاعدين ندرس ونتعل م
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, واه لا انصح يعني هذا واحد ابو ثامر يقول لا انصح التعامل معكم ببرنامج ممتاز وستعامل كأنك تتعامل مع روبوت او اشباح
اء واللي يتواصل معك whatsapp غير سعودي, واللي تواصل معك واتتاب غير سعودي
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, في كوفيد انه نقل جميع الموظفين الى السعودية وكلهم موظفين الحمد للسعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, من المناقشات سكور عندنا سكور اسمه nps net promoting score والحمدلله عالي يا بشرك
الsystem يهنق او ما يهنق, السيستم يهنك أو ما يهنك
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, الثقافة فإحنا أطلقنا foodis academy اكاديميت فودكس
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالاندستري في المجال النفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, food academy هدفها تعليم الناس كيف الـ operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو فودكس الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, البرسبتشنز حقه في أغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي, تترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام المحاسبي
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, صارت النقل المعرفة اليوم فودكس ما هو سيستم بسيط
قلت لك deep deep knowledge, good for you deep knowledge
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, فعشان ارفع الـ product knowledge rate في كل موظف
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الليفل في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, أسسنا برضو بروغرام داخلي إنه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, فودكس اليوم قاعد يكبر من درجة انه منتجات اضافية يعني مو منتج فودكس الاساسي لا فودكس
اء منتجاته الإضافية foodics online foodics,
capital foodics pay و b, كان بي تلفوديكس بي وبي
الcomplications والfeatures حقته, الكمليكيشنز والفيشور حكته
بالإضافة إلى ذلك انه foodics في كل, بالإضافة لذلك أنه فودكس في كل
quarter يطرح من اكثر من مئة features إضافية, كوارتر يطرح اكثر من 100 feature اضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics, ذكر مجبوعة اسماع ومن ضمنهم مهندس أحمد الزيني مؤسس شركة فودكس
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هل خنقول منظومة رياض الأعمال we have to give back one point
أنشئت خلنا نقول indiver, انشأت خنقول endeavor
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف وش انشأت عند افره هي نفس تعيد القصة اليوم مش قاعد يصير اليوم فى السعودية
group من المس ال ال entrepreneurs اللي سووا exit, كروب من الـ entrepreneurs اللي سووا exit
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه, يعني خلنا نقول أحس أنه فعلا في بوتانشي كبير طبعا دامن عيدها وقول أنه
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, اول يعني بداية تأسيسي لفودكس كنت فعلا اتوقع اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخدت هولوكوبتر view أو zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, للتعم التوتل الدرس بالماركت الاكثر من قطاع ترى السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, واحد بالمية ترى من البوتنشل في القلوب خاننا نقول له ما اتكلم على العالمية
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders, أنا صيحتي الوحيدة أنه إذني فعلا العالم يحتاج لبنائين بيلدرز
اء يا كثر الpre seed investors وال seed investors, يا كثر الـ pre seed investors والـ seed investors
والangel investors والpre series a, والانجل المنفصلة والcrsa
والفلوس بتجيك لاتركز على الfunding, والفلوس التسجيك لا تركز على الفاندينغ
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مونك تبني فيتشر
اء اء لوحة تحكم الطائرات اء airbus لا, لا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني هذا النصيح اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم, ما تبقى من رحلة فودكس اللي توها تنطلب الله أفكرنا عادي شكرا لكم
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله عبدالله يطرف تناورتنا الله يسلمك ابعبدالرحمن شكر ا لاستضاعفة يلا يسلمك بانكرز أخوين بانكرز وش دخلكم في قطاع المطاعم انت وسامة 
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين البيعسي وغيرها ودبي وأبو ظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولسيل في الدوحة في قطر فاثناء كان سافرنا تعرف السباقة تصير في الويكند في يوم للبراكتيس يوم كوليفكيشن بعدين يوم للسباك ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ونروح مطعم أثناء احنا راحين أصلا إلى مهمة أخرى اللي هي enjoyment حقة السباكة فتضرب عصفورين بحجر you enjoy
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, طب كنا يا جماعة طب لما نسافر مصر المطعم سعدين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, الكحول في المضعم فقلنا طيب خلونا يلا نفكر في افكار فكرنا في افكار كثيرة مضحكة يعني ضبحك نرسل يترسل البروفايل
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال سنيورساسي الآن اللي موجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile, يرد علينا انه ايش البروفايل حقكم في ذاك الوقت ما عندنا بروفايل
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في الأوبرايشن
تذوق ok وهذا الشيء, تذوق أوكي وهذا شيء
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise, فاغلبهم يردوا والله ما نقدر هذا رزق انه نعطيك فرنشايز
وانت ماعندك operation expierence هذا مو بسيط, وإنت ما عندك operation experience حالما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, لأن إذا أنت تفكر كمستثمر فقط طبعا ممكن تروح تفتح مطعم خارج في مكان مضمون الرزق في أقل في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا في غير انه ليش لازم اسافر ويكنز عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, أوكي وأول ما سوي أحجز مطعم أبغى استمتع هنا في الويند حقي أنا فرياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, مطعم الى مطعم نزومي في لندن هو single restaurant في ذاقي الوقت في pitch and place
انه يعطي franchise, إنه يعطي فرانشايز
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, يقضوا فترات طويلة في النه يعرفون نزومي pitch and place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا كلام عام 2011 أو 2011 2011 2011 2010 اوكي
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافق الجماعة و قلنا اوكي يلا فرنشايز فرنشايز
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, مع بعض اتفقنا قلنا طيب فكرة والله نسوي نزومة الرياض نبدأ بنزومة الرياض نوجع نزومة على مستوى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, فانتفقيتكم انه انتم تمثلون نزومي في كل السعودية فانشايز احنا الفرانشايزي واش اهم شروط هذا الوكالة 
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, آآ أبدا الشروط انك تفتح اول شي طبعا مطعم الرياضي عطوك الشروط ان خلال مثلا 12 شهر أو 18 شهر أوكي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, اه يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك إن أول مطعم من توقيع الاتفاقية ما يتعدى مثلا 18 شهر أو 24 شهر حسب أنت في النيوشيشن واشتبت توصل معهم
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت, طرعا احنا ما كان عندنا negotiation power في ذاك الوقت
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, الدولة يحدي يوافق عليه كصيرا ايه يوافق عليه وتنقص الخبرة الخبرة تأتي مع الوقت والإستخدام تأتي مع التجارب
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت أول فأول شرط أنه في مدة زمنية لازم تفتح فيها الفرع الأول هل في عدد فروع على الزمك فيها 
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا لا كان ياخذ ايه ياخذ نسبة طبعا رويلتي
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, royalty كان ياخد 5 وبعدين ترتفع على خمسة ونصب بعدين ترتفع على 6 على حسب تطور السنين من إيراداتك من إجمال الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسراء مو بمشكلة هو حياخذ خمسة في المية من مبيعاتك من مبيعاتك بالضبط وياخذ انت قلت هال bottom line لا هذه بعض الفرنشايز agreement الثانية
الentry fees هذا مرة وحدة one off, وهذا مرة واحدة وان اف
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت, هذه مرة واحدة ياخذها وبعدين ياخذ على كل فرع زياده ياخذ entry fee مثلا تفتحت
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, 600 الف دولار 600 الف دولار 600 الف دولار فهذا هاد هو الستركشور هذا الستركشور انتو الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع ليست بهوايتي أوكي فكننا احنا في خطة التوسع فقال لا إذا هي مطعم واحد أوكي إذا بتتوسعون أنا أعطوني exit شون اخترت هذا المكان اللي بالنسبة لكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, ok وفعلا هو أول مطعم يفتح في الشابقة كان الشارعة الحيوي هو شارعة التحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, لمير محمد بن عبدالعزيز بس اغلبوا ما كان في مطاعم اغلبوا كافيز جهاوي
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, أوكي لما نقلنا الضباب إيش الـ accessibility والله هي الطريق
ففيه accessibility طريق شارع الثلاثين الأمير سلطان, ففيه accessible التطريق شرعة 30 أمر سلطان
اء طبعا في ذاك الوقت الإيجارات في شارع الضباب ارخص فكانت فرصة انت تفكر في الإيجار ما كان يعني ما كان هو فيه risk عالي وا وا الى اخره فا لقينا الموقع, طبعا في ذلك الوقت اللي جرت في شرعة ضباب أرخص فكانت فرصة انت تفكر في الإيجار وما كان يعني ما كان وهو في رزق عالي واو على خريف لقينا الموقع
وحدة من الاماكن اللي we approach على سبيل المثال سينتريا ok قبل شارع الضباب, واحدة من الأماكن اللوي أبروتش على سبيل المثال سنترية أوكي قبل شرعة ضباب
احنا مالنا علاقة فيها هي مواقف public او مواقف تابعة للمبنى مواقف انها موجودة فهذي كلها facilities استفدنا منها, احنا ماننا علاقة في أي مواقف public أو مواقف تابع للمبنى مواقف انها موجودة فهذه كلها facilities استفدنا منها
ok ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى, او كي ابو الضيف انه يوقف سيارته يدخل بسهولة يتغدة او يتعشى ويطلع من غير ما يتعب او يتعنى
تأسيس الشركة وبعدين وقعنا الاتفاقية مع nozomi, تأسيس الشركة وبعدين وقعنا التفاقية مع نزومي
فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذي لازم تنقال, فتحنا اول مطعم اللي كان هو نزوم الرياض في سبتمبر 2014 بش قصة التصميم هذي لازم تنقال 
ايه قصة التصميم هذي قصة اول شيء لحقنا التصميم حق nozomi لندن , أي قصة التصميم هذه قصة أول شيء رحقنا التصميم حق نزومي لندن
طيب احنا we want to create the demand, طيب نحن نريد أن نصبح المحتاج
الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليه القيمة, الديماند لا انت تفتعل الديماند وتبغى تسوي شيء عليها القيمة
المهم قلنا لا ان شاءالله بتتقبل طالما انه احنا نشوفهم فالمطاعم برا ما من الطبيعي والعقل والlogic يقول انه بيجوا مطاعم عندك ما يتعنى يروح برا هذا الطبيعي صحيح, عن مهم قلنا لا ان شاء الله بتتقبل طارما انه نشوفهم في المطاعم برا ما شي من الطبيعي والعقل ولا جيك يقول ان هم بيجوا مطاعم عندك ما ينتعنى يروح بررا هذا الطبيعي
كلمنا قلنا طيب خلينا ندور على مصمم ثاني دورنا دورنا طيب ايش المطعم اللي يعجبنا فعلا احنا ايش الinspiring حقنا كان كمطعم ياباني zuma كا inspiration, كلمنا قلنا طب خلينا ندور على المصمم ثانى دورنا دورنا طب وش المطعم اللي يعجبنا فعلن احنا ايش الـ inspiring حقنا كان كمطعم ياباني زومة
والله قلنا طيب خلنا ندور دورنا مين اللي يسوي zuma, والله قلنا طيب خلنا ندور دورنا مين اللي يسوي زومه
توصلنا الى استديو قليت من خلال انترنت الsearch وكذا اتصلنا بنوري اء السعودية ok طيب اهلا وسهلا, توصلنا إلى ستيديو قلود خلال انترنت السيرج وكذا اتصلنا بنوري ها السعودية أوكي طيب أهلا وسهلة
نبغى نسوي نصمم معاك ارسلنا له profile نوزومي نوزومي لندن كل الاشياء هذي, نبغى نصمم معك أرسلنا له بروفايل نزومي نزومي لندن نستقل للاشئة هذه
انستقرام ok طيب اعرف نوزومي لندن fine طيب نبغى نسويه نبغاك تصمم لنا إياه, انستجرام اوكي طيب عرف نزومي لندن فاين طيب ابو نبغى نسوي نبغى كتصمم لنايا
قلنا له بس لكن نبغاك تأخذ فالاعتبار أشياء بسيطة بس انت كمصمم نعطيك الrequirements مساحة المطعم الف ومئة متر تقريبا, لكن نريد أن تأخذ في الاعتبار أشياء بسيطة ولكن انت كم مصم م نعطيك requirements مساحة المطعم 1100 متر تقريبا 
مربع ترا عندنا قسم singles وقسم family,
طبعا فيه مترجم هو هو ما ما يتكلم انجليزي ياباني بحت وكانت فيه مترجمة يابانية معاه هي الassestant هي اللي كانت تترجم, طبعا في مترجمة هو ما يتكلم انجليزي ياباني بحت وكانت في مترجمة يابانية معها هي الاسستنت هي اللي كانت تترجم
يعني هي هي ماهي فاهمتنا كويس ولمن تترجم له فمانعرف وش قاعدة تترجم له بالضبط فا ماهو نقول family عندنا يعني المطعم قال كيف يعني, يعني هي محفا حمتنا كويس ولما انت ترجملو فما نعرف وش قاعدة ترجملو بالضبط فما هو نقول family عندن يعني مطعم قال لي كيف يعني
single و family قالوا يعني لو جوه مجموعة single مع بعض قسم افراد وقسم عوائل وما المفروض انه يشوفه, single and family بنالوا يعني الوجوه جمعة single مع بعض قسم الفراد وقسم عوائد وما ينفروض انه يشوفوا
بس لو سيدات لوحدهم يدخلوا في قسم العوائل فهو اما couples او مجموعة سيدات ورجال مع بعض عائلة او سيدات لوحدهم هذا قسمهم, بس لو سيدات الوحدهم يدخلوا في قسم الحوال فهو إما couples أو مجموعة سيدات ورجال مع بعض عائلة أو سيدات الوحدهم هذا قسمهم
فا جا فعلا فعلا little ما استوعب ال ال هذا طبعا زي ما اقولك فيه عام للترجمة اللي فالنص هذي كمان احنا ما نضمن كيف كانت مدى, رجال فعلا فعلا لتلمس توعب هذا طبعا زي ما قلك في عامل الترجمة اللي في النص هذي كمان احنا ما نضمن كيف كانت مدد
قلنا له ok بعدين قلنا له عندنا شيء ثاني احنا ماعندنا serving alcohol فممنوع عندنا فالمملكة وماعندنا هذا, قلنا له اوكي بعدين قلنا له عندنا شي ثاني احنا ما عندنا سيرفنج أرقول فما منوع عندنا في المملكة وما عندنا هذا
هذا المصمم قال انتم هذا single و waste of area بعدين family انا ماني فاهم بعدين تقولي مافيه drinks كيف مطعم زي نوزومي ولا زوما هو يربط زوما زوما مافيه drinks يعني ماتجي, هذا المصمم كان لنتم هذا single waste of area وبعدين family أنا منيفاعب بعدين تقول لي مافي درنكس كيف مطعم زي نزومي ولا زومة هو يربط زومة زومة مافي درنكس يعني ماتيجي
اء around فالمطاعم اللي موجودة فيه مطع فندق الفيصلية المطعم الإيطالي اللي تحت لاكوتشينا اذا ماني غلطان كان اسمه, في المطاعم اللي موجودة فيه فندق الفيصلية المطعم الإيطالي اللي تحت الكوتشينيا إذا ما نيغلطان كان اسمو
ok وفيه مجموعة مطاعم, أوكي وفيه مجموعة مطاعم
فكان عشان يفهم قصة الsingle والfamily وعشان يفهم انه فيه مطعم ونتعشى فيه ومافيه كحول, فكان عشان يفهم قصة السنجل والفاميلي وعشان يفهم انه في مطعم ونتعش فيه ومافي كحول
وذاك وذيك الفترة اتذكر انت قلت لي يمكن بس فيه ثلاثة مطاعم اللي ثلاثة مطاعم فالرياض تعتبر مطاعم بالضبط مطعم روما مثلا معروف وكلنا تعودنا عليه وربينا عليه ok,
