gt,hyp
عدد المطاعم و من عاد الش الmrr طبعا احنا كا, لعدد المطاعم و من عاد ال mrr طبعا احنا كاثمانطعش
باء في covid في عشرين عشرين فعشرين عشرين كم كان حجمها عشرين مليون دولار تقريبا عشرين مليون دولار, اشتغل على الpoint of sale
بقيادة رائد بقيادة رائد عفوا لا بقيادة سنابل سنابل وstv, بقيادة رائد بقيادة رائد عفوا لا بقيادة سنابل سنابل استي في
سنا سنابل و سنابل وstv في series b ok طبعا هي لها قصة انه, سنابل وستي بي في series b طبعا هي لها قصة
اء اللي هي كيف بدأت الround انه, انها كيف بدأت الround
يعني انا برضو وصلت لمرحلة ان ما عندي احد يعطيني term sheet ويسعر تقييم الشركة الا شخص شركة وحدة بس, اماما
اسمها stv ايه ماكانت كل الصناديق الثانية ماعاد تعطي ماتعطينا شركة اكبر صارت من اللازم, ترجمة نانسي قنقر
و و bridgesعادة تعطي اء bridge, او
i m pitching و بس كيف الفكرة اني, من pitching بس كيف الفكر اني
اني قبل ال هذا كنت اتواصل مع جماعة process اللي هو naspersاسمهم سابقا, اذا كانت تحديد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مجرد مج
قالوا لي احمد احنا مبسوطين نبا نعطيك الterm sheet ولكن من شروطنا, ترجمة نانسي قنقر
ونقابل physically الفريق الفريق والfounders تحديدا,
فجاة سمعوا قالوا انه الteam هون ما قدر يجي دبي لأنه سمعنا انه فيه covid,
cases في دبي فاحنا مانقدر نجي قلت له طيب انا أجيك السعودية مافيها covid, cases في دبي فاحنا مانقدر نجي قلت له طيب انا اجيك السعودية مافيها
و وقت بدت فعلا العالم يطلع فعلا فيه covid, واو وقت كارول بدت فعلا العالم يطلع فعلا فيه covid
والناس كلهم فال فالرياض يقولون يرجعون اهلي يقولون ارجع ترا بيقف الموضوع serious أقول ايش سي ماهو موضوع وفعلا وقتها كان فيه, والناس كلهم فالرياض يقولون ارجعون اهل يقولوا ارجع ترا بيقف الموضوع serious اقول ايش serious ماهو موضوع وفعلا وقتها كان فيه
هنا عرفت ان الموضوع serious همم ونفس ال الجماعة هونوا يعني قالوا,
رحت عن طريق نيويورك عشان أمن نفسي اني ادخل السعودية وخلاص فالوضع كان serious,
ما كان عندك الا stv ما عندي الا stv وفجأة طلعت لي سنابل سنابل توها تبدأ تتحرك توها تبدأ تتحرك وقتها,
أتوقع كان اول transaction احنا سواه معانا اء وبدينا نشتغل معاهم والحمدلله انه, او بدينا نشتغل معاهم والحمدلله انه
هنا ال انا دائما احب انه من تجربتي السابقة فال fundraising انه to create competition, هنا انا داما احب انه من تجربة السابقة في fundraising انه to create competition
على الticket فتقول انت تب انت عارض مثلا عشرة مليون, اذا كانت تبا اخوياه بيقول لأخوياه
الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة, الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة
من ال اء يعني مستثمرين وتبدأ تختار انت منهم وتبدأ تأخذ الterms وال evaluation اللي انت يناسبك, من المستثمرين وتبدأ تختار انت منهم وتبدأ تاخد terms والvaluation اللي انت تمنعي ناسبك
وقتها الdelivery hero عطونا off term sheet, وقتها الديلivery hero عطونا اخر term sheet
والdelivery hero شركة كبيرة اء وتقييم عطونا تقييم حلو,
فا عرضت الterm sheet الى, فعرضت الterm sheet الى
سنابل وسنابل they really match, سنابل وسنابل they really match
الevaluation و وهنا هنا هنا شط هنا قوة الشركة , ال valuation وهنا القوة الشركة
فقفلتوا الround في وقت covid في وقت covid april كان ولا تقريبا ايه yeah almost تقريبا وقتها الevaluation كم صار , ايه يا almost تقريبا في وقت هالevaluation كم صار 
حدود ال وقتها مية مية مية مليون مية مليون دولار yes yes, حدود الوقتها مية مية مية مليون دولار yes yes
اعلى شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد الجولة هذي yes yes بديتوا تدخلون في fintech,
طبعا هدف foodics بديت يعني كنت we are pinching mark خلنا نقول with square, طبعا هدف foodics بدأت من يعني كنت we are pinching mark خلنا نقول with square
فأمريكا square تقارنون نفسكم فsquare square payment وهنا اسمع انا انه صعب, وحين اسمع انا انه صعب
تأخذ رخصة من sama والموضوع ماهو سهل فا قلت ويأخذ الprocess سنة, تأخذ رخصة من sama والموضوع ماهو سهل فقلت وياخد الprocess سنة
ناديت فريق الproduct عندي قلت يا ابا واحد منكم سلمته المهمة,
ي يمسك ملف sama و sama ويقدم على الرخصة على أمل انه السنة الجاية نأخذها, يمسك ملف authentic وسامة ويقدم على الرخصة على أمل أنه السنة الجاية نأخذها
بعد كذا ثلاث أسابيع دخل قال مبروك يا احمد عندنا اجتماع مع sama قلت له وش, بعد كدا ثلاث سابيع دخل قال مبروك يا احمد عندنا نجتمع مع sama قلت له وش
sama و تغير, سامة و تغير
فعلا وهنا الفين وثلاث الفين وتسع طعش هو من يوم اطلاق الsand boxing,
ودخلنا الsand box طبعا رحنا عرضنا الحمد لله, ودخلنا الsand box طبعا رحنا عرضنا الحمد لله
وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية اني اتعلم اتعلم وش هو الfintech,
اتعلم ايش الpayment اتعلم وش ال البنوك الbanking system بديت اعين مستشارين اتكلم, اتعلم مش الpayment اتعلم مش البنوك ال banking system بدأت اعين مستشارين اتكلم
وفعلا الحمدلله دخلنا الsand box و في عشرين عشرين,
اء مع في منتصف الجائحة اء البنك المركزي عطانا الgreen light انه روح, اه مع في منتصف الجائحة اه بنك المركزي عاطانا ال green light انه روح
دوسوا وزعوا الpoint of sale كان فيه initiatives انه to, دوسوا وزعوا الpoint of sale كان فيه initiatives انه to
يمنعوا الcash cashlees وتركز على, يمنعوا الcash cashless ويتركز على
على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على العملاء, على الpayment والحمدلله هذه فرصة كانت حلوة اخذناها للاستحواذ على عمرك
فا فهذي دخلت ال ضمن الfoodics نعم اللي هي foodics pay نسميها الان, فدكس باي نسميها الان
foodis pay foodics pay foodics pay yes اللي هي يعني كيف طريقتها ok, اللي هي يعني كيف طريقتها أوكي
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, فودكس الأساسي هو النظام الكشين نظام المطعم المنوي وكشين
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, ترجمة نانسي قنقر
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, للعميل يصير خلاص one shop stop انه العميل ياخذ الpoint of sale ويأخذ
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, او اخرى انه يتحرك فودكس capital
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, اشتركوا في القناة
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع,
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول,
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, اشتركوا في القناة
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية,
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech,
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوي تغيرت كا evaluation وكا potential فدخلتوا أنتم في موضوع الجولة الأخيرة هذي نعم
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, ووش اهم اللي هيختلف في foodics بعد هذي الجولة
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا ايضا
حنعلن عن يعني الصورة الحقيقية لfoodics pay, هنعلن عن يعني الصورة الحقيقية لfoodics pay
اللي هي ال soft pos فيصير نفس الtablet, اللي هي ال soft pos فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والintegrations والريلا ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات عالطاولة table payment انت تروح المطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها,
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, انا صحيت مرة
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد,
ان الwaiter نفسه, ان الwaiter نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم اثنين رقم ثلاثة ان نفس الapplication
الcasher مع الcostumer display العرض وانت فال booking, الكاشير مع الcastumer display العرض وانت في ال walk in
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, ال drive thru and the kiosks فالآن foodics تقدم kiosks
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, اااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في درايف ثرو اه اخذت الطلب من الدرايف ثرو تطلع جوالك
ت scan qr code وتدفع, تسكان الكور كود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم,
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, انه to control the experience من a to z
فأحنا مهتمين من الhardware, اشتركوا في القناة
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, ومهتمين في الصوفتور المشكلة انه لقينا من تجربتنا السابقة انه فيه
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, ترجمة نانسي قنقر
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, نعم قد يكون 25000 25000 عميل بكامل بياناتهم موجودة عندكم ايش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه,
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي خلنا نقول garbage in garbage out هذي دائما نقوله أنه في أي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطيه بيانات آآ يعني غير صحيحة يعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, انا ودي والان بدأنا بمرحلة المرحلة التطوير هذي تحتاج وقت طويل machine learning يعني يبغالها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, اشتركوا في القناة
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, اذا كنت تجد المساعدة للمساعدة العملية
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, you
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او
فيه اء wastege هدر وهدر, ويستج وحدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفروض بعد اه وين في ال back end في الـ inventory في الجرد المتزون
فالback end فالbo عمليات المشتريات, في الباك اند في الbo عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة الـ
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, اشتركوا في القناة
فيه برضو بيانات اء الmenu engineering يعني اليوم, اشتركوا في القناة
يعني عندها اء يعني معلومات في الmenu, يعني عندها يعني معلومات في الmenu
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, اوكي فيه report عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, الmenu engineering هذا يقيس لك الfrequency حق الطلب
ويقيس لك الcost والtrends, ترجمة نانسي قنقر
المطع لان انت كل منتج فالmenu, موضوعين انت كل منتج عندك في المنو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, اشتركوا في القناة
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, لو غيرت المني و سويت لك bundling او بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا,
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذه برضو عندنا smart engines الآن بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول الشباب خلاص وقفوا
تراها full وكل اللي فيها خسرانين, تراها full وكل اللي فيها خسرانين
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام,
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, مو بال بس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, الbranding له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, اتصبح مستقبل
اء الولاء عالي جدا لbrand معين صح, اه الولاء عالي جدا لا brand معين صح
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك,
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو اخذتها بس على المنيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة وحط عليها الموضوع الفيضاء نفس الشيء نفس الoverhead يعني نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية توصية ايه طيب طيب انا تذكر قد سولفت معك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح foodics وكنت تقول لي البنك المركزي وزارة الاستثمار صح ليش هالاثنين
الagility اللي كانت فيها وقتها يوم, الاجلية اللي كانت فيها وقتها يوميع
اول جولة اول جولة اول جولة csa,
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, واعطوا الرخص بسرعة للمستثمرين الامريكاني يعني اول من دخل five hundred كانت start up واحدة منهم endeavor كانت
عرفونا على صراحة الecosystem, ويقوموا بعملها
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جدا يا صندوق صناديق لا دكتور مازن الزايدي اه ok اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, والكونكتد مع المثلا الى موجودة اللي بره اللي بيدخلوا السعودية فا
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative ,
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, اه في الفين و الكلام هذا ترا من الفين وثمنطعش والفين وسبعطعش فهذه ذات استثمار البنك المركزي بنك المركزي ماشاءالله يعني صراحة قصتهم اللي هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو,
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليباليتز والcompliance أيضا انت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بنعم اا انو كان لهم دور مهم في الوساط لفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية اااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, فيه شركات ضخمة كبيرة vseeds في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم شاركوا في اخر جولة هم قادوهافانتقلتقلت
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا,
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ,
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, تسعين بالمية من الround تقريبا من برا
يعني منsequoia, امامنسي قولي
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وcapital ومن من process ماشاءالله yah وهذا يجعل valuation حق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, non disclose الأولات قلتهم هاذي والله يعني اتفقنا كمجلس إدارة إنه ما نفسح الان
الأمريكي نتكلم مع advisors و, نتكلم مع advisors
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم,
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, اذا كان ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تتعامل مع robot او اشباح
اء واللي يتواصل معك whatsapp غير سعودي, اشتركوا في القناة
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, انه نقل جميع الموظفين الى السعودية وكلهم موظفين الحمدلله سعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, نعم
الsystem يهنق او ما يهنق, او ما كن انا
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, اتلقنا foodics academy
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالindustry في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, فوديس اكاديمي هدفها تعليم الناس كيف ال operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو foodics الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, الperceptions حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي,
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, النقل المعرفة اليوم foodics ما هو system بسيط system
قلت لك deep deep knowledge, جد لك deep deep knowledge
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, اتباع ال product knowledge rate في كل موظف
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الlevel في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, اصرنا اسسنا برضو program داخلي انه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, اذا كان فودكس اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics العساسي لا foodics
اء منتجاته الإضافية foodics online foodics, منتجاته الإضافية foodics on line foodics
capital foodics pay و b, كما بيتل فو تكسپي و بي
الcomplications والfeatures حقته, الcomplications والfeatures حقته
بالإضافة إلى ذلك انه foodics في كل,
quarter يطرح من اكثر من مئة features إضافية, quarter يطرح أكثر من 100 feature إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics,
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هال خلني أقول منظومة الريادة الأعمال we have to give back one point 
أنشئت خلنا نقول indiver, انشئت خلنا نقول indiver
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف انشأت indiver هي نفس تعادل القصة اليوم مش قاعد يصير اليوم فى السعودية
group من المس ال ال entrepreneurs اللي سووا exit,
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه,
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخدت helicopter view او zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, التام ال total addressable market الاكثر من قطاع ترى السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, واحد بالمية ترى من الpotential في الغلوب خلنا نقول ما أتكلم على العالمية
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders,
اء يا كثر الpre seed investors وال seed investors, يا كثر الpre seed investors وال seed investors
والangel investors والpre series a, والangel investors والcre series a
والفلوس بتجيك لاتركز على الfunding, والفلوس بتجيك لا تركز على ال funding
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مو انك تبني feature
اء اء لوحة تحكم الطائرات اء airbus لا, ايضا او اكتب ان يكون مستقبل الى افرادات اير باس لا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني over all يعني هذا النصيحة اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم,
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers أخوين bankers واش تغلكم في قطاع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين الbac وغيرها ودبي وأبو ظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, تتحدث عن السباقات تصير في الweekend في يوم للpractice يوم qualification بعدين يوم للسباق ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ونروح مطعم واثناء احنا راحين اصلا الى مهمة اخرى اللي هي من تحقة السباق فتضرب عصفورين بحجر you enjoy
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, demand طب قلنا يا جماعة طب لما نسافر مصر لمطعم سعودين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, الكحول في المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحكة يعني ضحك نرسل يترسل ال profile
على سبيل المثال senior sassi الان اللي موجود عندنا, اشتركوا في القناة
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile,
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في ال operation
تذوق ok وهذا الشيء, تذوق
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise,
وانت ماعندك operation expierence هذا مو بسيط, وانت ما عندك operation experience هذا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, لان اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الريزق في اقل في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا فيه غير انه ليش لازم اسافر weekends عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, واول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, مطعم الى مطعم نوزومي في لندن هو single restaurant في ذاق الوقت في beachamp place
انه يعطي franchise,
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, ويقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا كلام عام 2011 2012 هذا 11 دقليل في 2011 2010
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقوا الجماعة وقلنا ok يلا franchise franchise
