gt,hyp
لتطوير منتجات foodics, لتطوير منتجات فودكس
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي خلانا نقول garbage in garbage out هذا دائما نقوله أنه في أي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطي بينات غير صحيحة يعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, أنا ودي والآن بدأنا مرحلة لأن المرحلة التطوير هذه تحتاج وقت طويل ماشين ليرنينج يعني يبغالها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فإحنا اليوم في مرحلة business intelligence phase 
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, نعرف إيش الأولويات وإيش الـ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, نصلت الضوء عليها ونطورها فلسه ما فيه الآن أي ترينز معينة أنتم شايفينها في الماضية 
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, الـ back end والـ wastage اللي قاعدة يصير فاليوم منكتشف وموجودين ومن شايفين في البيانات انه
فيه اء wastege هدر وهدر, في ويستج وهدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفرود بعد في الـ back end في الإنفنتري في الجرد عمليات الجرد في المتزون
فالback end فالbo عمليات المشتريات, في الـ backend في الـ p o عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم داركت عن طريق الفودكس سابلايا تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, في برضو بيانات المينيو إنجينيري يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها معلومات في المينيو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, في ريبورت عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, المنيو انجينيري رنغ هذا يقيس لك الفريكنسي حق الطلب
ويقيس لك الcost والtrends, وقسلك الكوست والترنز
المطع لان انت كل منتج فالmenu, المطاقة بأن كل منتج لديك في المينو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, وتخزنه بعدين ترمي إلى ويستج لو ما مصرفته
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, لو غيرت المينيو سويت لك بندلنج أو بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, خلنا نقول الكمبوز نسميها كومبوز يعني تشتري هذا مع هذا
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذه برضو عندنا سمارت انجينز الآن بضغطة زر تقدر ترتك المقترحات هل في مجالات يوم تقول الشباب خلاص وقفوا
تراها full وكل اللي فيها خسرانين, ترى هفل وكل فيها خسرانية
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام, يعني مش مبنطعين أكثر يعني اليوم إحنا نشوف تتعندك البيانات عندك الأرقام
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, هو شوف سر الطبخة مو بس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, البراندينج له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, يحب يجرب الترند الجديد ما هو لوير يعني لو تشوف مثلا في أوروبا
اء الولاء عالي جدا لbrand معين صح, الولاء عالي جدا لا براند معين
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تاخد consideration اللي هو الانيتشال انفاسمت فأنت لما تروح تسويلك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم فاين داين المارجنز لو أخذتها بس على المنيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة وحط عليها الموضوع الفيضاء نفس الشيء في الـ نسى الأورهيد يعني نشيل الأورهيد
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية ايه طيب صعبة انا ذكر قد صرت معك على مين أكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح فودكس وكنت تقول لي البنك المركزي وزغط الاستثمار صح لماذا هل اثنين 
الagility اللي كانت فيها وقتها يوم, الأجلية اللي كانت فيها وقتها يوما
اول جولة اول جولة اول جولة csa, أول جودة أول جودة csa
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, وأعطوا الرخص بسرعة للمستثمرين الأمريكاني يعني أول دخل 500 كانت ستات اوب واحدة منهم اندفور كانت
عرفونا على صراحة الecosystem, عرفونا على صراحة الإيكوسيستم يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جهده صندوق سلاديك لا دكتور مازن الزايدة اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, ومع المشروفات مع الـ vcs اللي موجودة اللي برا اللي يبقى يدخلوا السعودية ف
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , أو ساعدوا في هذا النواحي كمان طبعا يعني كثير أول ناس فعلا سووا هالمبادرات
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, فالكلام هذا ترمي 2018 و2017 فهذه ذات استثمار بنك المركزي سراحة بصتهم اللي هي في موضوع الساندبوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ما هو بسيط من ناحية مو البيع يعني السايبر سيكورتي وال
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليباليتيز والكمبيلينت أيضا أنت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بنهم إنه كان لهم دور مهم في الوساط للفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من أي ناحية تعريف قلت لك أنه سنابل أصلا هم يعني lps في
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, في شركات ضخمة كبيرة في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الـ connection لما كنا نروح ويبتش ourselves
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا سنابل is in our cap table وهم شاركوا في آخر جولة هم قادوها
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا, هم مع السي في هما مع السي في نعم اللي هي 170 مليون دولار تقريبا لا عفوا 
لا اللي قادوها كانواprocess, لا القادوها كانوا بروسيس
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ, مع سنابل وليس مع استفنية وهذه قيمة صراحة أنتو خلقتها بأنه جبته هذا المبلغ
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, 90 من الراوند تقريبا من بره
يعني منsequoia, vanim and sequoia 
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وكابيتل ومن بروسس ما شاء الله وهذا يجعل الفالويشن حق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, فودكس كن نندس كلوز الأولات قلتهم هذي والله يعني اتفقنا كمجلس إدارة إنه ما نفسح الآن
الأمريكي نتكلم مع advisors و, نتكلم مع أدفايزرز و
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم, يعني الموضوع مو السنة هذه و السنة الجاية لا هو نوس ما يعني احنا لسه قاعدين ندرس ونتعلم
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, هذا هو أبو ثامن يقول لا أنصح التعامل معكم البرنامج ممتاز وستعامل كأنك تتعامل مع روبوت أو أشباح
اء واللي يتواصل معك whatsapp غير سعودي, والذي يتواصل معك واتساب غير سعودي
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, في كوفيد أن نقل جميع الموظفين إلى السعودية وكلهم موظفين الحمد للسعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, أننا مناقشة سكور عندنا سكور اسمه nps net promoting score والحمد لله عال يا بشرك
الsystem يهنق او ما يهنق, system i händning och med händning 
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, الثقافة فإحنا أطلقنا فودكس أكاديمي أكاديمية فودكس
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالإندستري في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, فودس أكاديمي هدفها تعليم الناس كيف الأعمال يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو فودكس الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, البرسبشنز حقه في أغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي, ترحل اليوم على اليوم اللي بعده كيف تسوي اغلاق محاسباتك وربطها مع نظام المحاسبي
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, النقل المعرفة اليوم فودكس ما هو سيستم بسيط سيستم
قلت لك deep deep knowledge, good like a deep knowledge 
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, فعشان أرفع الـ product knowledge rate في كل موظف
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الليفل في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, أسسنا برضو بروغرام داخلي أنه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, فودكس اليوم قاعد يكبر لدرجة أنه منتجات إضافية يعني مو منتج فودكس الأساسي لا فودكس
اء منتجاته الإضافية foodics online foodics, منتجات الإضافية فودكس online 
capital foodics pay و b, capital il faut l experger oui 
الcomplications والfeatures حقته, الكمplications والfeatures حكتوا
بالإضافة إلى ذلك انه foodics في كل, بالإضافة لذلك أنه فودكس في كل
quarter يطرح من اكثر من مئة features إضافية, يطرح أكثر من 100 فيتشر إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics, ذكر مجموعة أسماء ومن ضمنهم مهندس أحمد الزيني مؤسس شركة فودكس
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في منظومة رياض الأعمال we have to give back one point
أنشئت خلنا نقول indiver, وانشأت خنقول اندفر
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف وش انشأت اندفرا هي نفس تعيد القصة اليوم مش قاعد يصيره اليوم في السعودية
group من المس ال ال entrepreneurs اللي سووا exit, من الـ entrepreneurs واللي سووا exit
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه, يعني خلنا نقول أحس أنه فعلا في يعني في بوتنشي كبير طبعا دام نعيدها وقول أنه
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, أول يعني بداية تأسيسي لفودكس كنت فعلا أتوقع أشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخدت هولوكوبتر view أو zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, للتام التوتل الدرس بالماركت الأكثر من قطاع ترى السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, واحد بالمية من البوتنجل في القلوب خلنا نقوله ما تتكلم على العالمين
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders, النصيحة الوحيدة أن إذني فعلا العالم يحتاج لبنائين بيلدرز 
اء يا كثر الpre seed investors وال seed investors, يا كثر الـ pre seed investors والـ seed investors
والangel investors والpre series a, والانجل انفسيس و السيرس اي
والفلوس بتجيك لاتركز على الfunding, والفلوس يتجيك لا تركز على الفنديغ
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مونك تبني feature
اء اء لوحة تحكم الطائرات اء airbus لا, لوحة تحكم الطائرات إيرباس
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني أوفر آل هذا النصيح اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم, ما تبقى من رحة فودكس اللي توها تنطلق الله أفكرنا شكرا لكم
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله أبو عبدالله يجب أن ترى في نورتنا الله يسلمك أبو عبد الرحمن شكرا لإستضاعفة يا الله يسلمك بانكرز أخوين بانكرز واش دخلكم في قطع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين البيعيسية وغيرها ودبي وأبوظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولا سيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير في الويكند في يوم للبراكتس يوم كوليفيكيشن بعدين يوم للسباك ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ونروح مطعم وأثناء نحن راحين أصلا إلى مهمة أخرى اللي هي منت حقية السباك فتضرب عصفورين بحجر يو انجوي
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, طب كنا يا جماعة لما نسافر مصر المطعم سعودين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, الكحول في المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحكة يعني ضبحك نرسل يترسل البروفايل
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال سنيوساسي الآن لموجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile, يرد علينا أنه إيش البروفايل حقكم في ذاك الوقت ما عندنا بروفايل
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في الأوبريشن
تذوق ok وهذا الشيء, تذوق هذا شيء
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise, فأغلبهم يردوا ويقولوا والله ما نقدر هذا رسك أنه نعطيك فرنشايز
وانت ماعندك operation expierence هذا مو بسيط, وإنت ما عندك operation experience هذا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, لأن إذا تفكر كمستثمر فقط طبعا يمكن أن تفتح مطعم خارج في مكان مضمون الرزق في أقل في ذلك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا في غير أنه ليش لازم سافر ويكنز عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, وأول ما سوي أحجز مطعم أبغى أستمتع هنا في الويكند حقي أنا فرياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, مطعم إلى مطعم نزومي في لندن هو أسلع المتحدة في ذاق الوقت في pitching place
انه يعطي franchise, أنه يعطي فرنشايز
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, يقضوا فترات طويلة في لنة يعرف نزومي بيتشم بليس
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا كلام عام 2011 أو 2012 هذا 2011 في 2011 أو 2010 حسنا 
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقه الجماعة وقلنا اوكي يلا فرانشايز فرانشايز
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, مع بعض اتفقنا قلنا طيب فكرة والله نسوي نزومة الرياض نبدأ بنزومة الرياض نوقع نزومة على مستوى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, فأتفاقيتكم أنتم تمثلون نزومي في كل السعودية فرنشايز إحنا الفرنشايزي وماذا أهم شروط هذه الوكالة 
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, أبدا الشروط أنك تفتح أول شي طبعا مطعم رياضي عطوك الشروط أنه خلال مثلا 12 شهر أو 18 شهر أوكي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, يعني ما تحضروني بالتحديد بس عادة أن الاتفاقيات يحدد لك إن أول مطعم من توقيع الاتفاقية ما يتعدى مثلا 18 شهر أو 24 شهر حسب أنت في الـ negotiation وإشتماعي توصل معهم
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت, طبعا إحنا ما كان عندنا نيجوشيشن باور في ذاك الوقت
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, يوافق عليه وتنقص الخبرة الخبرة تأتي مع الوقت والإكسپيرينس تأتي مع التجارة
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت أول فرنشايز أقريم فأول شرط أنه في مدة زمنية يجب تفتح فيها الفرع الأول بالضبع هل هناك عدد فروع على زمك فيها 
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا لا كان ياخذ نسبة طبعا اللي هي رويلتي
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, ريالتي كان يأخذ 5 وبعدين ترتفع إلى 5 5 بعدين ترتفع إلى 6 على حسب تطور السنين من إجمال الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسراء مو بمشكلة هو هياخذ 5 من مبيعاتك ويأخذ أنت قلت هال الـ bottom line لا هذه بعض الفرنشايز أجريمنت الثانية
الentry fees هذا مرة وحدة one off, الـ وهذا مرة واحدة وان اوف
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت, هذه مرة واحدة يأخذ وبعدين يأخذ على كل فرع زيادة يأخذ انتري فيه مثلا تفتحت
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, 600 ألف دولار 600 ألف دولار 600 ألف دولار ممتاز هذا هو الـ هذا الـ أنتو الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع ليس بهوايتي أوكي فكنا نحن في خطة التوسع فقال لا إذا هي مطعم واحد أوكي إذا بتتوسعون أنا أعطوني اجزيت شوان اخترت هذا المكان اللي بالنسبة لكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, وفعلا هو أول مطعم يفتح في الشارعة كان الشارعة الحيوي شارعة تحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, لمير محمد بن عبد العزيز بس أغلبه ما كان في مطاعم أغلبوا كافيز يهاوي
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, لما نقول الضباب إيش الـ accessibility والله طريق
ففيه accessibility طريق شارع الثلاثين الأمير سلطان, ففيه تطريق شرع ثلاثين من سلطان
اء طبعا في ذاك الوقت الإيجارات في شارع الضباب ارخص فكانت فرصة انت تفكر في الإيجار ما كان يعني ما كان هو فيه risk عالي وا وا الى اخره فا لقينا الموقع, طبعا في ذلك الوقت اللي جارات في شرعة ضباب أرخص فكانت فرصة أن تفكر في الإيجار وما كان يعني ما كان وهو فيه رزق عالي والآخرين فلقينا الموقع
وحدة من الاماكن اللي we approach على سبيل المثال سينتريا ok قبل شارع الضباب, واحدة من الأماكن اللي هو أبروتش على سبيل المثال سنتريا أوكي قبل شرع الضباب
احنا مالنا علاقة فيها هي مواقف public او مواقف تابعة للمبنى مواقف انها موجودة فهذي كلها facilities استفدنا منها, نحن لا علاقة في أي مواقف public أو مواقف تابعة للمبنى مواقف أنها موجودة فهذه كلها استفدنا منها
ok ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى, أبو الضيف أنه يوقف سيارته ويدخل بسهولة يتغدى أو يتعشى ويطلع من غير ما يتعبوا أو يتعنى
تأسيس الشركة وبعدين وقعنا الاتفاقية مع nozomi, تأسيس الشركة وبعدين وقعنا الاتفاقية مع نزومي
فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذي لازم تنقال, وفتحنا أول مطعم اللي كان هو نزوم الرياض في سبتمبر 2014 بس قصة التصميم هذه لازم تنقال
ايه قصة التصميم هذي قصة اول شيء لحقنا التصميم حق nozomi لندن , أي قصة التصميم هذه قصة أول شيء لحقنا التصميم حج نزومي لندن
طيب احنا we want to create the demand, طيب نحن نريد أن تصوير المحتاج
الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليه القيمة, الديماند لا أنت تفتعل الديماند وتبغى تسوي شيء عليها القيمة
المهم قلنا لا ان شاءالله بتتقبل طالما انه احنا نشوفهم فالمطاعم برا ما من الطبيعي والعقل والlogic يقول انه بيجوا مطاعم عندك ما يتعنى يروح برا هذا الطبيعي صحيح, المهم قلنا لا إن شاء الله بتتقبل طارم أنه نشوفهم في المطاعم برا شيء من الطبيعي والعقل واللاجج يقول لأنهم بيجوا مطاعم عندك ما ينتعني يروح برها هذا الطبيعي
كلمنا قلنا طيب خلينا ندور على مصمم ثاني دورنا دورنا طيب ايش المطعم اللي يعجبنا فعلا احنا ايش الinspiring حقنا كان كمطعم ياباني zuma كا inspiration, كلمنا قلنا طب خلينا ندور على المصمم ثاني دورنا دورنا طب وش المطعم اللي يعجبنا فعلا احنا ايش الـ inspiring حقنا كان كمطعم ياباني زومة inspiration
والله قلنا طيب خلنا ندور دورنا مين اللي يسوي zuma, والله قلنا طيب خلنا ندور دولنا مين اللي يسوي زومة
توصلنا الى استديو قليت من خلال انترنت الsearch وكذا اتصلنا بنوري اء السعودية ok طيب اهلا وسهلا, توصلنا إلى ستديو قلود خلال الإنترنت تسيرج وكذا اتصلنا بنوري السعودية أوكي طيب أهلا وسهلا
نبغى نسوي نصمم معاك ارسلنا له profile نوزومي نوزومي لندن كل الاشياء هذي, نريد أن نصمم معك ونرسلنا له بروفايل نزومي نزومي لندن كل الأشياء هذه
انستقرام ok طيب اعرف نوزومي لندن fine طيب نبغى نسويه نبغاك تصمم لنا إياه, إنستجرام أوكي طيب عرف نزومي لندن فاين طيب أبو نبغى نسويه نبغى كتصمم لنا إياه
قلنا له بس لكن نبغاك تأخذ فالاعتبار أشياء بسيطة بس انت كمصمم نعطيك الrequirements مساحة المطعم الف ومئة متر تقريبا, لكن نبغاك تاخذ في الاعتبار أشياء بسيطة بس أنت كمصمم منع تكرق المطعم مساحة المطعم ألف ومائة متر تقريبا 
مربع ترا عندنا قسم singles وقسم family, مربع ترى عندنا قسم singles وقسم family
طبعا فيه مترجم هو هو ما ما يتكلم انجليزي ياباني بحت وكانت فيه مترجمة يابانية معاه هي الassestant هي اللي كانت تترجم, طبعا في مترجمة هو ما يتكلم إنجليزي ياباني بحد وكانت في مترجمة يابانية معها هي الأسستنت هي اللي كانت تترجم
يعني هي هي ماهي فاهمتنا كويس ولمن تترجم له فمانعرف وش قاعدة تترجم له بالضبط فا ماهو نقول family عندنا يعني المطعم قال كيف يعني, يعني هي مه فاحمتنا كويس ولما انتي ترجم له فما نعرفوش قاعدة ترجم له بطب فما هو نقول الفاميلي عندن يعني مطعم قال لي كيف يعني
single و family قالوا يعني لو جوه مجموعة single مع بعض قسم افراد وقسم عوائل وما المفروض انه يشوفه, وفاميلي نقولوا يعني لو جوه أجموعة سنقل مع بعض قسم الأفراد وقسم عوائد وما يلمفروض أن يشوفوا
بس لو سيدات لوحدهم يدخلوا في قسم العوائل فهو اما couples او مجموعة سيدات ورجال مع بعض عائلة او سيدات لوحدهم هذا قسمهم, بس لو سيدات الوحدهم يدخلوا في قسم العوال فهو إما كابلز أو مجموعة سيدات ورجال مع بعض عائلة أو سيدات الوحدهم هذا قسمهم
فا جا فعلا فعلا little ما استوعب ال ال هذا طبعا زي ما اقولك فيه عام للترجمة اللي فالنص هذي كمان احنا ما نضمن كيف كانت مدى, فعلا فعلا لتل ماستوعب طبعا زي ما أقولك في عاملة الترجمة اللي في النص هذه كمان إحنا ما نضمن كيف كانت مدد
قلنا له ok بعدين قلنا له عندنا شيء ثاني احنا ماعندنا serving alcohol فممنوع عندنا فالمملكة وماعندنا هذا, قلنا له اوكي بعدين نقول لدينا شيء ثاني إحنا ما عندنا سيرفنج ألكول فما منوع عندنا في المملكة وما عندنا هذا
هذا المصمم قال انتم هذا single و waste of area بعدين family انا ماني فاهم بعدين تقولي مافيه drinks كيف مطعم زي نوزومي ولا زوما هو يربط زوما زوما مافيه drinks يعني ماتجي, هذا المصمم كلا أنتم single waste of area وبعدين family أنا مني فاهم بحدين تقول لي ما في درنكس كيف مطعم زي نزومي ولا زوما هو يربط زوما زوما ما في درنكس يعني ما تجي
اء around فالمطاعم اللي موجودة فيه مطع فندق الفيصلية المطعم الإيطالي اللي تحت لاكوتشينا اذا ماني غلطان كان اسمه, في المطاعم اللي موجودة في فندق الفيصلية المطعم الإيطالي اللي تحت الكوتشينيا إذا ما نهل غلطان كان اسمو
ok وفيه مجموعة مطاعم, وفي مجموعة مطاعم
فكان عشان يفهم قصة الsingle والfamily وعشان يفهم انه فيه مطعم ونتعشى فيه ومافيه كحول, فكان عشان يفهم قصة السنجل والفاملي وعشان يفهم إنه في مطعم ونتعش فيه وما في كحول
