gt,hyp
بعد محمد أثر ان عمر كان يبيع الخبز الbun لمحمد, بعد محمد أذر أن عمر كان يبيع الخبز البن لمحمد
هو ذكر لي اسمه محمد رحت قلت wow عمر عمر سنة رحت له المرة الثانية هذا عام كم, هو ذكر لي اسمو محمد رحت قلت واو عمر عمر سنة رحت وراء ثانية هذا عام كم 
المشروع ما ابيع لك applications انا ابيع لك نظام نظام إدارة مطعم وهالمطعم وانا, المشروع فما أبيعلك ابلكيكيشنس أنا بيعلك نظام نظام إدارة مطعم وهل مطعم وأنا
و و ولا ابغى يعني i sell ثمانين بالمية من الشركة, وانا ابغى يعني ايسل ثمانين بالمئة من الشركة
انا اذا بأخ بدخل بأخذ خمسة بالمي وش وش انا اضيف liabilitiesعلي, هلا ادي باخذ بدخل باخذ خمسة مني وش أنا أضيف لي لابليتيز علي
وكبر الشركة قلت له لحظة yeah this is i will reconsider يعني هذا شيء منطقي, وكبر الشركة قلت له نحظة هذا شيء منطقي
i will حثي انا حفكر فيها وحشاور شريكي وارجع لك, أيول حثي يعني هافكر بها وهشاور شريكي وأرجاع لك
الصراحة مارجعت له يعني انا by by by خلنا نقول genes , صراح ما رجعت له يعني انا باي باي باي خانا نقول jeans
salesman بياع ولا اني لي فالاستثمار والinvesment وهذا فرحت صراحة ركزت بشغلي, بي ع ولا إني لي في الاستثمار والإنفسمنت فروح صراح ركز بشغل حيات
فالمكان الفلاني خل نتقابل قلت له ok رحت اتقابل معه , في المكان الفلاني خلنا تتقابل تروك رحت اتقابل معا
عطاني introduction على الstartup وال entrepreneurship والevaluations والتقييم وكذا وعطاني فعلا عرض, أعطاني introduction على startup والentrepreneurship والvaluations والتقييم وكذا وأعطاني فعلا حرط
فا we consider it فعلا صار الtransaction هذا اول استثمار اول استثمار, فـــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــــ
الفين وسبعطعش الفين و لا هذا الفين وخمسطعش اه الفين وسبعطعش الجولة الكبيرة ايه هذي كانت seed خلنا نقول فهذي اخذتوها وش سويتوا فيها هذي اول شيء جبنا, لا هذا 2015 آه 2017 الجولة الكبيرة اي اوكي هذي كان السيد خلنا نقول فهذه خدتوها وش سويتوا فيها هذي أول شي جبنا
جبنا فريق تسويق طورنا الteam اغلبها راحت الteam كبير ايوه حتى بال بالproduct يعني نقلنا على amazon, جبنا فريق تسويق طورنا فاتين أغلبها راح التين كبير أيو حتى بالproduct يعني نقلنا على amazon
وقتها سويتوا الround الثاني ايوه هي وقتها الround الثاني هذا له اس قصة يعني صراحة ليش يعني انا ما كن انا أثق في عمر, وقتها سويت الراوند الثاني هي واه هي وقتها الراوند الثاني هذلي هو قصة يعني صراحي انا اثق في عمر
احنا الأن بنجهز على round كبير كم يا احمد نجم نجمع لك مليون ونص دولار, احنا الان بنجهز على راوند كبير كمي أحمد نجمع لك مليون ونص دولار
اء مليون ونص هذي هي الround هو الاستثمار الحقيقي, مليون ونص هذي هي الراوند هو الاستثمار الحقيقي
و كان وقتها في rtf كان رياض رياض تقنية fund, وكان وقتا في ارتيف كان رياض تقنية فوند
ok انا اول شيء ما يعني انا ما عمري تعاملت مع محامي, أوكي أول شيء ما يعني أنا مع عمري عملت مع محامي
اء ايش اللي فرق في هذي اجل ليش عينت محامي ايه عينت محامي لأنه اء الround كبير وصراحة نصحني عمر, لش الفرق في هذه الجا ليش عينت محامي اي عينت محامي لأنه الراوند كبير وصاح نصحني عمر
و فا اللغة ok طبعا انا, فاللغة اوكي طبعا 
يعني المحاماة صعبة يعني الlegal english language كم ايه تخوف صح, المحامات صعبة يعني الـ legal english language خوف
تسوي استثمار جريء إلا يمكن foodics وكم شركة, تسوي استثمار جريء اللي يمكن فودكس وكم شركة 
والتقييم ال المعتمد على الforecasting, والتقييم المعتمد على الفوركاستنج
وهذا prerequisite كان يعني مثلا الfund, وهذا prerequisite scan يعني مثلا الفند
pvi كانت والسبب إن النظام, bvi كانت والسبب النظام
انه ok عشان الtransactions كيف يكون فيه term sheet وفيه shareholder agreement الterm sheet, إنه أوكي عشان الترنزاكشن كيف يكون فيه ترمشيت وفيه شير هولدر اجريمت الترمشيت
جبت المحامي وجبت محاميه وجلسنا فcoffee shop أذكر في دبي كنا كان فيه مؤتمر هناك, جبت المحامي وجلسنا في كافي شوب أذكر في دبي كلنا كان في مؤتمر هناك
وخلصنا الdeal هناك, وخلصنا الديلة هناك
بعد ما خلصنا الdeal قلت تعال يا هناك, بعدما خلصنا الديل قلت تعال يا كيناك
نكمل على نفس الterm sheet اللي اتفقنا عليه, نكمل على نفس الترمشيت اللي تفقين عليه
نكمله على shareholder agreement وفعلا وقعناه يعني الحمدلله ما طولنا كم قفلتوا الround , نكمل على الشير هودر كميلت وفعلا نوقعنا يعني الحمد لله ما طولنا فيه كم قفلت الرانو
اء بدينا بمليون ونص بس الحمدلله صار فيه oversubscription لل للround وصلنا لأربعة مليون, بدأينا بمليون ونصف بس الحمد لله صار في over subscription للround وصلنا لـ 4 مليون
اء دولار اربعة مليون دولار yes طلب زايد من من المستثمرين اللي موجودين بقيادة بقيادة رائد وrtf, أربع مليا دولار طلب زائد من المجتمرين اللي موجودين كانوا قيادة رائد وrtf
rtf اء وش كانت أهداف استخدامات هذي الجولة, واش كانت اهداف استخدامات هذه الجولة 
اللي كانت بألفين وسبعطعش ايه الفين وسبعطعش طبعا اهم شيء كانت إني انا ابغى اخلي الشركة كبيرة يعني to look like it s a corporate, اللي كانت 2017 ايه 2017 طبعا اهم شي كانت اني انا ابغى خلي الشركة كبيرة اني تلوك لايك اتسا كوربلت
وابدأ to hunt ال الenterprise واروح للشركات الكبيرة اقولهم ترا انا, وأبدأ to hunt الـ enterprise وأروح للشركات الكبيرة أقول لهم ترى أنا
اء لي وجه إني اقابلك و و ابيع لك المنتج يا enterprise يا شركة كبيرة, لي وجهني أقابلك وأبيع لك المنتج يا انتر برايس يا شركة كبيرة
وفعلا امم مين اول enterprise ايوه اء شركة مطعم اسمه, وفعلا مين أول انتربايز كشبتوها ايوا شركة مطعم اسمه
اء اء steakhouse و piatto و الفيصلية الفيصلية ايه, steakhouse وبيات وفائرغريتان في صليه
اء انا عامل الround وانا عندي هالشركة طبعا الحمدلله كان عندي, أنا عامل الراوند وأنا عندي هالشركة وقوم الحمد لله كان عندي
خلنا نقول كنت already رايح لهم قبل الround وكان عندهم هالconsider انه شركة صغيرة ليش انا الفيصلية, خلنا نقول كنت قريدي رايح لهم قبل الراع كان عندهم هالكونسيرل ان الشركة صغيرة ليش انا في بيصلية
يعني اوقع مع شركة صغيرة اء foodics و, اني اوقع مع شركة صغيرة بفوديكس و
قلت له تعال أبغاك تكون my partner طبعا partner لdeal واحد بس نبغى هالdeal, قلت له تعال اباك تكون ماي بارتنر طبعا بارتنر لديل واحد بس اللي هو هاد ديل
وفعلا جبته قلت له تعال انا ابغى عيونه زرق عيونه زرق بس هذا الهدف literally وجبته معاي الاجتماع, وفعلا جبته وتطعان أنا أبروك عيون الزور بس هذا الهدف literally وجبته معاي الاجتماع
فقلت له انا سعودي الreseller الوكيل, قلت له أنا سعودي الريسيلر الوكيل
وكيل لfoodics وهذا هو اء من اصل المنشأ الشركة الأمريكية foodics, لا وكيل فودكس وهذا هو من أصل المنشأ الشركة الأمريكية فودكس
اء pitched وصراحة اغلب الpitching انا اللي اسوي الpitching, آآ pitch يلا وصراحة أغلب الpitشنج أنا اللي اقوم باستعمال
فالحمدلله يعني we اخذت الdeal اخذت الdeal yes هذا كان اول, فالحمد الله يعني خدت الدين هذا كان أول
deal مع هذا اول مع enterprise ايه مع enterprise والحمد لله يعني علاقتنا قوية جدا اء الفين وثمانطعش صار يمكن حدثين مهمة ايه, هذا أول مع enterprise والحمد لله يعني علاقتنا قوية جدا 2018 صار يمكن حدثين مهمة جدا 
الحدث الأول انه تم تطبيق الvat وهذي ايه اللي أجبرت كثير من ال, الحدث الاول انه تم تطبيق الفات وهذا اللي اجبرت كثير من الـ
و تم تأسيس وأطلاق svc بدأت ايه صحيح نشاطات الشركة السعودية للاستثمار الجريء, وتم تأسيس واطلاق s vc بدأت نشاطاتها الشركة السعودية استعمال الجريئ
هالحدثين هذولي ايش فرقوا مع foodics, هذي حدثين هذولي اش فرقوا مع فودكس 
ترا انت ماشربت قهوتك هاه ايه بعد بتصير اي بتصير ice coffee لالا بشربها الان بالعافية, طالع انت مش رب قهوتك ها ايه بش رب بتصير آيس كافي لا لا لا ماشراء بالعافية
امم طبعا svc من من بداية ما, طبعا sbc من بداية ما
one transaction يسوي two transaction بعدين يسوي أربعة transaction وeight transaction, يسوي 2 transactions بني سوي 4 transactions و 8 transactions
ال المست ال العميل يعني ال business ال corporate صار فيه يثقوا, يعني البيزنس الكوربت صار في شيء يثقو
بال الstart up يعني انا اذكر انه اول جولة سويتها, بالstartup يعني أنا أذكر أن أول جولة سويتها
series a كانت اكبر جولة series هذي كانت متى, سيرس اي كانت اكبر جولة هذه كانت متى 
واذكر حتى رؤوس الأموال انه foodics تجمع خمسطعشر مليون ريال ايه شيء كبير, وأذكر حتى رؤوس الأموال إن الفودكس تجمع خمستاشر مليون ريال شي كبير
شوف اليوم الرقم هذا seed funding صحيح واذ يع والحمدلله يعني, شوف اليوم رقم هذا seed fundery صحي والحمد لله يعني
كنت في course احد الكورسات في في harvard اء اقابل, كنت في حضر الكورسات في هارفورد أقابل
رواد أعمال عالميين يتابعون endeavor طبعا انا تم اختياري في endeavor في الفين وثمانطعش, رواد أعمال حلمين تابعون انديفر طبعا أنا تم اختياري في انديفر في 2018
اء الأب الروحي للentrepreneur, الاب الروحي للأنتربنور
تروح في امريكا تحس نفس انت ولا حاجة بالنسبة لهم وفعلا كنت في هال في هالcourse, تروح في أمريكا تحسن انت ولا حاجة بالنسبة له وفعلا كنت في هالكورس
اغلب ال يعني اء لما يبدأ يعطي history اني, أغلب يعني لما يبدأ وعطوا هستريني
وش how much your raise انا الseries a كان اربعة مليون دولار, how much you raise أنا series a كان 4 مليون دولار
بعدين series b مثلا كان قبل ما انا اسوي raise seriesb بس عندهم كان الseries a, هدين سيريس بي مثلا كان قبل ما انا اسوي ليس سيريس بي بس عندهم كان سيريس اي
اليوم صار فيه تضخم اليوم نشوف واحد يجمع seed, اليوم صافي تضخم اليوم نشوف واحد يجمع seed
seed round على خمسين مليون دولار في في أمريكا يعني ممكن بشكل سريع بما انك جبت طاري هذي الأشياء للي ما يفهم هذي المصطلحات, seed round على خمسين مليون دولار في امريكا طيب ممكن بشكل سريع بابانك تجلبت طالية هاد الاشياء لللي ما يفهم هذى المصطلحات
ايش يعني series seed round ولا series a ولا series b , اش يعني series seed round ولا series a ولا series b
فيه seed round هو اول هو فيه ترا pre seed, في سيد راوند هو أول هو فيه ترى بريسيد
أول شيء ما قبل البذرة ما قبل البذرة وعادة تأخذ الفلوس من friends and family اهل وأصدقاء الاهل وأصدقاء حلو فيه الseed, اول شي فيه pre seed وما قبل البذرة وعادة تاخذ الفلوس من friends and family الاهل واصدقاء الاهل واصدقاء حلو فيه seat
الseed غالبا أهل وأصدقاء وangel investors يدخلوا فيه المستثمرين الجريئين, السيد غالبا بعضه اهل الاستقاء وانجل انفسترز يدخلوا فيه المستثمرين الجريئين
حلو الملائكيين يسمون ايه بعدين الcsa هو مرحلة النمو, حلو الملايكين يسمون اي بعدين csa هي مرحلة النمو
يعني انت المفترض انه فالseed انت من الseed الى الa, يعني انت المفهوم مفترضة انو في السيد انت من السيد الى الاي
انت اثبت وجود mvb الفكرة حقتك والتركيز a النمو, انت اثبت وجود الفكر حكتك والتركيز اين نمو
تستخدم فلوس عشان تبدأ توسع ايه تبدأ توسع تبدأ تنطلق جغرافي حلو b تبدأ مفروض انه extension للa, تستخدم الفلوس على كانت تبدأ توسع ايه تبدأ توسع وتنطلب جغرافي بي تبدأ مفروض أنه extension للـ a
والb يكون عادة اء اء توسع لازم الg يبدأ الg care, والبي يكون عادة التوسع لازم الجي يبدأ
فأنت تتطلع انها تتوسع مو بس جغرافي حتى فالrbo, فانت تطلع انها تتوسع مو بس جغرافي حتى في الاربو
فالaverage per per user فال تضيف منتجات إضافية and so, تضيف منتجات إضافية أنصوان
طبعا c عادة c و d, طبعا c عادة c و d
يكون pre exit او pre acquisition او pre ما قبل التخ ماقبل التخارج ايه او الطرح ممتاز هذا تعريف سريع عالجولات انت, يكون pre exit أو pre acquisition أو بري ما قبل التخارج ايه او الطرح انت هذا تعرف سريع الجولات انت
قفلت ال ال الجولة حقت الc الان لا قبل ايه انت قفلت a, قفلت الجولة حقه c الان لا قبل حتى قفلت a
وكانت هدفها النمو yes و وبعدين تكلمنا على موضوع svc وتأثيرها الفين وثمانطعش, وكانت هدفها النمو يس وبعد نتكلمن عن الموضوع sbc وتأثيرها 2018
الف وسبع مية مية الف وسبع مية sorry الفين والفين وثمانطعش ايه النمو صار two x unclear يعني حنا ننمو, هي النمو صار 2x year of the year
عدد المطاعم و من عاد الش الmrr طبعا احنا كا, حتى عد المطاعم ومن عد الأمرار طبعا إحنا كـ
باء في covid في عشرين عشرين فعشرين عشرين كم كان حجمها عشرين مليون دولار تقريبا عشرين مليون دولار, باع في كوفيد في 2020 في 2020 كم كان حجمها 20 مليون دولار تقريبا 20 مليون دولار
بقيادة رائد بقيادة رائد عفوا لا بقيادة سنابل سنابل وstv, بقيادة رائت بقيادة رائت عفوا لا بقيادة سانابل سانابل اس تيفي
سنا سنابل و سنابل وstv في series b ok طبعا هي لها قصة انه, سنابل اس تي في سيرس بي طبعا لها قصة يعني انه
اء اللي هي كيف بدأت الround انه, أنه هي كيف بدت الراوند إنه
يعني انا برضو وصلت لمرحلة ان ما عندي احد يعطيني term sheet ويسعر تقييم الشركة الا شخص شركة وحدة بس, أنا برضو وصلت لمرحلة إن ما عندي أحد يعطيني term sheets أو يسعر تقييم شركة إلا شخص شركة واحدة بس
اسمها stv ايه ماكانت كل الصناديق الثانية ماعاد تعطي ماتعطينا شركة اكبر صارت من اللازم, كل الصديقة الثانية مع التعطيل ما تعطينا الشركة أكبر صارت من اللازم
و و bridgesعادة تعطي اء bridge, وبرجز عادة تعطيه برج
i m pitching و بس كيف الفكرة اني, i m pitching بس كيف الفكرة اني
اني قبل ال هذا كنت اتواصل مع جماعة process اللي هو naspersاسمهم سابقا, اني قبل هذا كنت اتواصل مع جماعة بروسوس الذي هو ناسبرس اسمهم سابقا 
قالوا لي احمد احنا مبسوطين نبا نعطيك الterm sheet ولكن من شروطنا, بالقول لأحمد احنا مبسوطين بنبقى نعطيك التربشيت ولكن من شروطنا
ونقابل physically الفريق الفريق والfounders تحديدا, ونقابل فيزكالي الفريق والفاوندر استحديدا 
فجاة سمعوا قالوا انه الteam هون ما قدر يجي دبي لأنه سمعنا انه فيه covid, فجأة سمعوا قالوا انه التيم هون ما قدر يجي دبي لنا سمعنا انو في covid
cases في دبي فاحنا مانقدر نجي قلت له طيب انا أجيك السعودية مافيها covid, كيسز في دبي فاحن ما نقدر نجي قلتوا طيم انا اجيك السعودية مفيها كوبان
و وقت بدت فعلا العالم يطلع فعلا فيه covid, واو ووقت كارول بدأت فعلا العالم يطلع فعلا في كوفيد
والناس كلهم فال فالرياض يقولون يرجعون اهلي يقولون ارجع ترا بيقف الموضوع serious أقول ايش سي ماهو موضوع وفعلا وقتها كان فيه, والناس كلهم في الرياض يقولوا ارجعون اهل يقول ارجع ترى بقف الموضوع سيروس اقول ايش سيروس ما هم موضوع وفعلا وقتها كان فيه
هنا عرفت ان الموضوع serious همم ونفس ال الجماعة هونوا يعني قالوا, هنا عرفت الموضوع سيريس ونفس الجماعة هو نوا يعني قالوا
رحت عن طريق نيويورك عشان أمن نفسي اني ادخل السعودية وخلاص فالوضع كان serious, رحت عن طريق نيويورك عجلن امن نفس ان ادخل السعودية وخلاص فالوضوع كان سيريز
ما كان عندك الا stv ما عندي الا stv وفجأة طلعت لي سنابل سنابل توها تبدأ تتحرك توها تبدأ تتحرك وقتها, ما كان عندك الـ stv ما عندي الـ stv وفجأة طلعت لي سنها تواه تبدأ الحركة وقتها
أتوقع كان اول transaction احنا سواه معانا اء وبدينا نشتغل معاهم والحمدلله انه, أتوقع كان أول transaction إحنا سواه معانا وبدأين نشتغل معهم والحمد لله إنو
هنا ال انا دائما احب انه من تجربتي السابقة فال fundraising انه to create competition, هنا أنا دام ا أحب إنه من تجربتي السابقة في الفندريزن إنه تقرأت موضوع
على الticket فتقول انت تب انت عارض مثلا عشرة مليون, على التكيت فتقول أنت عارض مثلا 10 مليون
الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة, الover subscription هو اللي ارتفع على 20 فتعرض 10
من ال اء يعني مستثمرين وتبدأ تختار انت منهم وتبدأ تأخذ الterms وال evaluation اللي انت يناسبك, من الـ يعني مستثمرين وتبدأ تختارنت منهم وتبدأ تاخد terms والvaluation اللي انت تمنع ناس بك
وقتها الdelivery hero عطونا off term sheet, وقتها الدليفري هي رو عاطوني اخر تنمشيت
والdelivery hero شركة كبيرة اء وتقييم عطونا تقييم حلو, ودليفر هيرو شركة كبيرة وتقييم حلو
فا عرضت الterm sheet الى, فعرضت تلمشيت الى
سنابل وسنابل they really match, سنابل وثنابل they really match
الevaluation و وهنا هنا هنا شط هنا قوة الشركة , الvaluation وهنا القوة الشركة
فقفلتوا الround في وقت covid في وقت covid april كان ولا تقريبا ايه yeah almost تقريبا وقتها الevaluation كم صار , فقفلت الراون في وقت كوفيد في وقت كوفيد أبريل كان ولا تقريبا ايه يا almost تقريبا في وقت هالوالواشن كم صار 
حدود ال وقتها مية مية مية مليون مية مليون دولار yes yes, حدود الوقت همية 100 مليون دولار
اعلى شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد الجولة هذي yes yes بديتوا تدخلون في fintech, وبعدها صار في تطويرات على موضوع المنتج صح بعد جولة هذه بدأتوا تدخلون في الفينتك
طبعا هدف foodics بديت يعني كنت we are pinching mark خلنا نقول with square, طبعا هدا فودكس بدأت من يعني كنت we are benching mark هنقول with square
فأمريكا square تقارنون نفسكم فsquare square payment وهنا اسمع انا انه صعب, square payment وهنا اسمع انه صعب
تأخذ رخصة من sama والموضوع ماهو سهل فا قلت ويأخذ الprocess سنة, يتاخذ رخصة من سامة والموضوع ما هو سهل فقلت ويأخذ البروسس سنة
ناديت فريق الproduct عندي قلت يا ابا واحد منكم سلمته المهمة, نديت الفريق الproduct عندي قلت يا أبا واحد منكم سلامت المهمة
ي يمسك ملف sama و sama ويقدم على الرخصة على أمل انه السنة الجاية نأخذها, يمسك ملف انتنتك وسامة ويقدم على الرخصة على امل ان السنة الجاي ناخذه
بعد كذا ثلاث أسابيع دخل قال مبروك يا احمد عندنا اجتماع مع sama قلت له وش, بعد كده ثلاثة السابع دخل قال مبروك احمد عندنا نجتمام عساما قلت له وش
sama و تغير, سامة وتغير
فعلا وهنا الفين وثلاث الفين وتسع طعش هو من يوم اطلاق الsand boxing, 2019 هو من يوم إطلاق الساند بوكسنج
ودخلنا الsand box طبعا رحنا عرضنا الحمد لله, ودخلنا السن بوكس طبعا رح نعرضنا الحمد لله
وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية اني اتعلم اتعلم وش هو الfintech, وقتها أنا قفل كل مشاريعي وكل أولوياتي وأول أولوية أن يتعلم هتعل م وش هو الفنتك
اتعلم ايش الpayment اتعلم وش ال البنوك الbanking system بديت اعين مستشارين اتكلم, هتعلم مش البنوك البانكنج سيستم بدأت عين مستشارين نتكلم
وفعلا الحمدلله دخلنا الsand box و في عشرين عشرين, وفعلا الحمدلله دخلنا للسانت بوكس في 2020
اء مع في منتصف الجائحة اء البنك المركزي عطانا الgreen light انه روح, مع المنتصف الجائحة بنك المركزي عطانا ال green light إن وروح
دوسوا وزعوا الpoint of sale كان فيه initiatives انه to, كان فيه انشتفز انه توا
يمنعوا الcash cashlees وتركز على, يمنع الكاش كاشلس ويتركز على
على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على العملاء, على البايمنت والحمد لله دي فرصة كانت حلوة اخذناها للاستحواذ على عمرك
فا فهذي دخلت ال ضمن الfoodics نعم اللي هي foodics pay نسميها الان, فهذه دخلت الضمن الآن فودكس نعم فودكس بين سميها الآن
foodis pay foodics pay foodics pay yes اللي هي يعني كيف طريقتها ok, فودكسبي يس اللي هي يعني كيف طريقتها أوكي
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, الفوديكس الاساسي والنظام الكاشين نظام المطعم المنيو وكل شيء في
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, الـ plan في الـ roadmap اللي ندخل في fodxpay بصير نقدم
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, يصبح خلاص وان شوب ستاپ انه العميل ياخذ الـ point of sale وياخذ
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين ياخذ قروض عن طريقة foodx capital
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, عنده فودكس أونلاين يستقبل طلباته أونلاين ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, 2020 shaqovid shaqovid saona kellyhove yom wa sene waahda maashallah fa liyom tukurozun عمر niam badyna ndikim tarkiç anikim tukurozun laa hinnish tagal maha aaa
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول, ونقرض ابتو خمسة مليون ريال يعني عن طريق بعض الشركة وبرضه بدأته توسعون يعني كنت تقول
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, في مقابل عام 2001 الشيء انو فودكس انطلقت من الخبر الى 21 دولة حول العالم صحي اليوم كم دولة انتم 
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية, اليوم حول الـ40 دولة في العالم 40 دولة في العالم فودكس نعم وأكثر من سبع لغات مش لغة واحدة فرنسية
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech, طبعا بعد موضوع fintech
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوية تغيرت كـ valuation وك potential فدخلت أنتم في موضوع الجولة الاخيرة هذه
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, وش أهم اللي هيختلف في فودكس بعد هاد الجولة 
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, طبع ا foodxpay لأساس هو مهو بالنموذج اليوم قريب ا إن شاء الله
حنعلن عن يعني الصورة الحقيقية لfoodics pay, هنعلن عن يعني الصورة الحقيقية لفوديكس باي
اللي هي ال soft pos فيصير نفس الtablet, اللي هي السوفت بوس فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير لفودكس هو يقبل الدفع فانت ما يحتاج عندك أجهزة أخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والانتغريشنز وليلا ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات على الطاولة table payment انت تروح للمطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها, تجلس في المطعم دبتدفع فاتورتك في qr code تنسخ وتلاقي فاتورتك نفسها تدفعها
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, بدون ما يجي الويتر بدون ما يجي الويتر بدون ما يجي الويتر اسكوزني مرة
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد, يعني يستفزني الويتر اللي ما يكون منتبه أيسا فتكعد
ان الwaiter نفسه, نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم 2 رقم 3 ان نفس الابليكيشن
الcasher مع الcostumer display العرض وانت فال booking, مع الـ customer display العارضة الـ وانت في الـ walk in
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, customer can be able to get out of the tablet without any other
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, الدرايف ثرو و الكيوسك فالآن فودكس تقدم كيوسك
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, اه في اي مطعم في كيوس كامل في نفس الكيوس تقدر تدفع
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في drive thru أخذت الطلب من الdrive thru تطلع جوالك
ت scan qr code وتدفع, تسكان الكور كود تدفع 
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, هذي هاردوير دي بتصير هذي كل هاردوير وبيمل طبعا إحنا الخدمات القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, انه تكونترول ال experience من a to z
فأحنا مهتمين من الhardware, فهنا مهتمين من ال هاردوير
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, وااء مهتمين في الصوفتور المشكلة أنه لقيا من تجربتنا السابقة أنه فيه
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, طبع سيء ياخذ العميل ليس بسببنا بسبب والله limitation موجود على هاردوير
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, نعم قاعدة 25 ألف 25 ألف عميل بكمل بياناتهم موجودين عندكم إيش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, إيش ممكن نطلع بترند أو ملاحظات أو تحليل لهالبيانات تقدر تهديه 
لتطوير منتجات foodics, لتطوير منتجات fodix
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ماهي خاننقول garbage in garbage out هذا دامني أقول انه في أي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطي بينات يعني غير صحيح هيعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, انا ودي والان بدأي المرحلة للمرحلة التطوير هذه تحتاج وقت طويل machine learning يعني بغالها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فإحنا اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, نعرف وش الأولويات وش البينز اللي موجوده عشان نبدأ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, نصلت الضوء عليها ونطورها في السبافيه الان أي ترنت معين انتم شايفينها في الفترة الماضية 
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, الـback end والـwastage اللي قاعد يصير فاليوم منكتشف وموجودين ونشايفين في البيانات اننا
فيه اء wastege هدر وهدر, في وستج وحدر
