gt,hyp
ت scan qr code وتدفع,
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, هاردوير دي بتصيره هادي كلها هاردوير وبيمل طبعا احنا الخدمة الجي كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, أنه تتحرك الإمارات من اي وزد
فأحنا مهتمين من الhardware,
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, وهم مهتمين في الصوفتور المشكلة أنه لقيانا من التجربات السابقة أنه في
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, انطبع سيء يأخذ العميل مو بسببنا بسبب الله limitation موجود على الهاردوير
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, يعني اولموس خمسة وعشرين الف خمسة وعشرين الف عميل بكمل بياناتهم موجودين عندكم إيش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, ايش ممكن نطلع بترند أو ملاحظات أو تحليل لهالبيانات تقدر تهديه
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي خاناقول garbage in garbage out هذا داما أقول انه في أي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطي بينات يعني غير صحيح هيعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, أنا ودي والآن بدأنا المرحلة إن المرحلة التطوير هذه تحتاج وقت طويل ماشين ليرنك يعني يبغى لها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فاحنا اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, نعرف وش أولويات وش البينز اللي موجود عشان نبدأ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, نصلط الضوء عليها ونطورها فلسة ما في الان أي ترينز معينة انتم شايفينها في الفترة الماضية 
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, الـ back end والـ wastage اللي قاعدة يصير فاليوم نكتشف وموجودين ونشايفين في البيانات إنه
فيه اء wastege هدر وهدر,
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفرد بعد اين في ال back end في ال inventory في الجرد المنطقة الجرد في المنطقة
فالback end فالbo عمليات المشتريات, في الباك اند في البي او عملية المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة السبلايرز
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد مواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم دارك عن طريق الفودكس سابلاي تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, في برضو بيانات المينيو انجينيري يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها معلومات في المينيو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, ما اوكي في في ريبورت عندنا مشهور اسمه منيو انجينيرنج
الmenu engineering هذا يقيس لك الfrequency حق الطلب, هاي قيس لك الفريكونسي حق الطلب 
ويقيس لك الcost والtrends, والقصلك الكوست والترندس
المطع لان انت كل منتج فالmenu, لان انت كل المنتج عندك في المنو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, وتخزنه بعدين ترمي الى ويستج لو ما صرفته
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, لو غيرت المنو وقام بشكل كبير
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, خلنا نقول الكمبوس نسميها كومبوس يعني تشتري هذا مع هذا
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذه برضو عندنا smart engines الآن آآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآآ
تراها full وكل اللي فيها خسرانين, تراها فل وكل فيها خسرانين
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام, يعني مش مبدعين اكثر يعني اليوم احنا نشوف نتوق هنديك البيانات هنديك الارغام
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, yes هو شوف سر الطبخة مو بس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, البراندنج له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, يحب يجرب الترند الجديد ما هو لغير يعني لو تشوف مثلا في أوروبا
اء الولاء عالي جدا لbrand معين صح, الولاء عالي جدا لبراند معين
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تاخد consideration اللي هو الانيشل انفاسمت فانت لما تروح تسويلك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dain المارجنز لو خدتها بس على المينو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة حط عليها الموضوع الفيضاء نفس الشيء في الـ نسى الأورهيد يعني نشيل الأورهيد
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية اه اي طيب مصعبة انا اذكر قد صورت معك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح فودكس وكنت تقول لي البنك المركزي وزعت استثمار صح ليش هال اثنين
الagility اللي كانت فيها وقتها يوم,
اول جولة اول جولة اول جولة csa,
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, وأعطوا الرخص بسرعة للمستثمرين الأمريكان يعني أول دخل 500 كانت ستات اوب واحدة منهم اندفور كانت
عرفونا على صراحة الecosystem, عرفونا على الصراحة الايكوسستم يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جهد يصل نفس الديك لا دكتور مازن الزايلي آآ أوكي اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, والكوننكتد مع المثال البيسيز اللي موجودة اللي برا اللي يبويدخل السعودية ف
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , كان اول او ساعده في هذا النواحي كمان طبعا يعني كثير اول ناس فعلا سووا هالمبادارات الانشتفز
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, فهذه ذات استثمار بنك المركزي بنك المركزي ما شاء الله صراحة بيستهم هي في موضوع الساندبوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع مهو بسيط من ناحية مو البيع الفراء يعني السايب السكيريتي وال
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, ويضا انت ذكرت سانابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بينهم ايه انو كان لهم دور مهم في الوساط الفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اين ناحية آآ تعريف قلت لك انو سنابل اصلا هم يعني البيز في آآ
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, في شركات ضخمة كبيرة في العالم في امريكا واوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدون في الـ connection to you so لما كنا نروح ويبتش ourselves
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا سنابل is in our cap table وهم شاركوا في آخر الجولة هم قادواها
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا, هما مع stv اللي هي 170 مليون دولار تقريبا 
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ, مع سنابل مو مع استفلية وهذه القيمة صراحة أنت خلقتها بأنه جبته هذا المبلغ
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, 90 من الراوند تقريبا من بره
يعني منsequoia, يعني من سكويا
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وكابيتل ومن بروسوس ما شاء الله وهذا يجعل الحق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, فودرسكن نندسكلوز الأولات قلتهم هذه والله يعني اتفقنا كماجلس داره انو ما تصبح الان
الأمريكي نتكلم مع advisors و,
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم, يعني الموضوع موسن هاده موسن الجايد لا احنا لست قاعدين ندرس ونتعلم
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, واح لا انصح يعني هذا واحد سبب ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز وسالتعامل كأنك تتعامل مع روبوت أو أشباح
اء واللي يتواصل معك whatsapp غير سعودي, واللي تواصل معك واتساب غير سعودي
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, في كوفيد إنو نقل جميع الموظفين إلى السعودية وكلهم موظفين الحمد للسعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, عندنا سكور اسمه nps والحمدلله عالي يا بشرك
الsystem يهنق او ما يهنق, السystem يهنق او ما يهنق
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, فإحنا أطلقنا فودكس أكاديمي أكاديمية فودكس
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالاندستري في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, فود اس اكادمي هدفها تعليم الناس كيف الـ operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو فودكس الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, البرسبشنز حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي, ترحل اليوم على اليوم اللي بعدو كيف تسوي اغلاق محاسباتك وربطها مع نظام الكشيء المحاسبي
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, صحيح النقل المعرفة اليوم فودكس ما هو سيستم بسيط
قلت لك deep deep knowledge,
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, فعشان أرفع الـ product knowledge rate في كل موظف
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الـ level في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, اصرنا اسسنا برضو program داخلي انه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, foodx اليوم قاعد يكبر لدرجة انه منتجات اضافية يعني مو منتج foodx الاساسي لا foodx
اء منتجاته الإضافية foodics online foodics,
capital foodics pay و b,
الcomplications والfeatures حقته, الكمليكيشانز والفيترز حقته
بالإضافة إلى ذلك انه foodics في كل, بالإضافة إلى ذلك أنه في كل
quarter يطرح من اكثر من مئة features إضافية, يطرح أكثر من 100 feature إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics, ذكر مجموعة أسماء ومن ضمنهم مهندس أحمد زيني مؤسس شركة فودكس
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هل هل قناقول منظومة رياضة الاعمال we have to give back one point
أنشئت خلنا نقول indiver, انشأت خناقول اندفر
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف اوش انشأت عند بره هي نفس تعيد القصة اليوم ايش قاعد يصير اليوم في السعودية
group من المس ال ال entrepreneurs اللي سووا exit, group من الـ entrepreneurs اللي سووا exit
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه, يعني خلنا نقول أحس أنه فعلا في بوتنشي كبير طبعا دام نعيدها وقول أنه
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, أول يعني بداية تأسيسي لفودكس كنت فعلا اتوقع اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخدت هولوكوبتر view أو zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, total addressable market الأكثر منقطاع ترى السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, واحد بالمية ترى من البوتنشل في القلوب خانا نقول له ما اتكلم على العالمية
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders, النصيحة الوحيدة ان ابني فعلا العالم يحتاج لبنائين بلدرز
اء يا كثر الpre seed investors وال seed investors, يا كثر الـ pre seed investors والـ seed investors
والangel investors والpre series a, والangel investors والcrsa
والفلوس بتجيك لاتركز على الfunding, و الفلوس تتجيك لا تركز على الفنديغ
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مونك تبني فيتشر
اء اء لوحة تحكم الطائرات اء airbus لا, لوحة تحكم الطائرات اير باس لأ
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني هذا النصيح اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم, ما تبقى من رحة فودكس اللي توها تنطل الله أفكرنا شكرا لكم
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله بعبد الله يترفتنا نورتنا الله يسلمك بعبد الرحمن شكرا لاستضاعفة يا الله يسلمك بانكرز أخوين بانكرز واش دخلكم في قطع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين البيعيسي وغيرها الدبي وأبوظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير في الويكند في يوم للـpractice يوم كوليفيكيشن بعدين يوم للسباك ثلاث أيام عادت ا
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ونروح مطعم وأثناء احنا راحيين أصلا إلى مهمة أخرى اللي هي الـ enjoyment حقة السباك فتضرب بع صفورين بحجر you enjoy
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, طب كنا يا جماعة طب لن نسافر نص المطعم سعودين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, الكحول في المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحكة يعني ضحك نرسل يترسل البروفايل
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال سينيوساسي الآن اللي موجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile, يرد علينا انه ايش البروفايل حقكم في ذاك الوقت ما عندنا بروفايل
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في الـ operation
تذوق ok وهذا الشيء,
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise, فاغلبهم يردوا والله ما نقدر هذا ريسك انه نعطيك فرنشايز
وانت ماعندك operation expierence هذا مو بسيط, وانت ما عندك operation experience هذا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, نفس الشي لأنه إذا أنت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الرزك في يقال في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم,
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, اوكي واول ما سوي حجز مطعم ابغى استمتع هنا في الويكند حقي انا فرياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, شيء الثالث اللي هو يسمونه rescue financial مطعم الى مطعم نزومي في لندن هو single restaurant في ذاق الوقت في pitchin place
انه يعطي franchise, إنه يعطي فرانشايز
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, يقضوا فترات طويلة في الن ء يعرفون نزومي pitch and place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا كلام عام 2011 في 2011 2011 2010
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقو الجماعة قلنا اوكي يلا فرنشايز فرنشايز
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, مع بعض اتفقنا قلنا طيب فكره والله نسوي نزومي الرياض نبدأ بنزومي الرياض نوجع نزومي على مستوى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, فاتفاقيتكم انه انتم تمثلون نزومي في كل السعودية فرانشايز احنا الفرانشايزي واش هم شروط هذا الوكالة 
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, اه الابدا ان الشروط انك تفتح اول شي طبعا مطعم رياضي يعطوك الشروط ان خلال مثلا اثناعشر شهر او ثمنتاشر شهر اوكي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, يعني ما تحضرن بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية ما يتعدى مثلا 18 شهر أو 24 شهر حسب انت في الـ negotiation ويش بتوصل معهم 
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت, طبعا احنا ما كان عندنا negotiation power في ذاك الوقت
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, يوافق عليه كسر إيه وافق عليه وتنقص الخبرة الخبرة تجي مع الوقت والإعادة تجي مع التجارب
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت أول فرانشايز اكريم فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبع هل في عدد فروع اتزمك فيها
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا لا كان ياخذ ايه ياخد نسبة طبعا رويلتي
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, ريالتي كان ياخذ 5 وبعدا ترتفع لـ 5 5 بعدا ترتفع لـ 6 على حسب تطور السنين من إيراداتك من إجمال الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسراء موب مشكلة هو هياخذ 5 من مبيعاتك بالضبط وياخذ أنت قلت هال الـ bottom line لا هذه بعض الفرنشايز agreement الثانية
الentry fees هذا مرة وحدة one off, الانتري فيز هذا مرة واحدة ون اف
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت, هذه مرة واحدة ياخذها وكم عادة هذا وبعدين ياخذ على كل فرعة زيادة ياخذ entry fee مثلا تفتحت
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, 600 000 ممتاز هذا هو الـ هذا الـ انته الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع مو بهوايتي فكنا احنا في خطة التوسع فقال لا إذا هي مطعم واحد أوكي إذا بتتوسعون أنا أعطوني exit شون اخترت هذاك المكان اللي بالنسبة الكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, أوكي وفعلا هو أول مطعم يفتح في الشارعة كان الشارعة الحيويه شارعة تحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, تدخيل لا ميازه أمير محمد بن عبد العزيز بس أغلبوا ما كان في مطاعم أي أغلبوا كافيز كهاوي
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, okay لما قلنا الضباب إيش الـ accessibility فواللهي طريق
ففيه accessibility طريق شارع الثلاثين الأمير سلطان, ففيه accessibility تطريق شرع ثلاثين من سلطان
اء طبعا في ذاك الوقت الإيجارات في شارع الضباب ارخص فكانت فرصة انت تفكر في الإيجار ما كان يعني ما كان هو فيه risk عالي وا وا الى اخره فا لقينا الموقع, طبعا في ذاك الوقت اللي جرت في شرعة ضباب أرخص فكانت فرصة ان تفكر في الإيجار وما كان يعني ما كان فيه رزق عالي واو على خير فلقينا الموقع
وحدة من الاماكن اللي we approach على سبيل المثال سينتريا ok قبل شارع الضباب, واحدة من الأماكن اللوية approach على سبيل المثال سنتريا أوكي قبل شرع الضباب
احنا مالنا علاقة فيها هي مواقف public او مواقف تابعة للمبنى مواقف انها موجودة فهذي كلها facilities استفدنا منها, احنا ملن علاقة فيها اي مواقف public او مواقف تابع للمبنى مواقف انها موجودة فهذه كلها فاسيلتز استفدنا منها
ok ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى, أوكي ابو الضيف انه يوقف سيارته ويدخل بسهولة يتغدأ او يتعشى ويطلع من غير ما يتعبوا او يتعنى
تأسيس الشركة وبعدين وقعنا الاتفاقية مع nozomi, تأسيس الشركة وبعدين وقعنا الاتفاقية مع نزومي
فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذي لازم تنقال, فتحنا اول مطعم اللى كان هو نزوم الرياض في سبتمبر 2014 اسقصة التصميم هذه لازم تنقل
ايه قصة التصميم هذي قصة اول شيء لحقنا التصميم حق nozomi لندن , اي قصة التصميم هذه قصة اول شيء لحقنا التصميم حق نزومي لندن
طيب احنا we want to create the demand, طيب احنا we want to create a demand
الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليه القيمة, الديماند لا انت تفتعل الديماند وتبغى تسوي شيء عليها القيمة
المهم قلنا لا ان شاءالله بتتقبل طالما انه احنا نشوفهم فالمطاعم برا ما من الطبيعي والعقل والlogic يقول انه بيجوا مطاعم عندك ما يتعنى يروح برا هذا الطبيعي صحيح, عن مهم قلنا لا ان شاء الله بتتقبل طارما انو احنا نشوفهم في المطاعم برا ما شي من الطبيعي والعقل واللاجئ يقول انهم بيجوا مطاعم عندك ما ينتعنى يروح بره هذا الطبيعي صحيح
كلمنا قلنا طيب خلينا ندور على مصمم ثاني دورنا دورنا طيب ايش المطعم اللي يعجبنا فعلا احنا ايش الinspiring حقنا كان كمطعم ياباني zuma كا inspiration,
والله قلنا طيب خلنا ندور دورنا مين اللي يسوي zuma, والله قلنا طيب خلنا ندور دورنا مين اللي يسوي زومه 
توصلنا الى استديو قليت من خلال انترنت الsearch وكذا اتصلنا بنوري اء السعودية ok طيب اهلا وسهلا, توصلنا الى studio glute من خلال انترنت search وكذا تصلنا بنوري السعودية أوكي طيب أهلا وسهلا
نبغى نسوي نصمم معاك ارسلنا له profile نوزومي نوزومي لندن كل الاشياء هذي, نبغى نسوي نصمم معك أرسلنا له بروفائيل نزومي نزومي لندن نستقل للاشئة هذه
انستقرام ok طيب اعرف نوزومي لندن fine طيب نبغى نسويه نبغاك تصمم لنا إياه, انستكرام اوكي طيب عرف نزومي لندن فاين طيب ابو نبغى نسويه نبغاك تصمم لنا ايا
قلنا له بس لكن نبغاك تأخذ فالاعتبار أشياء بسيطة بس انت كمصمم نعطيك الrequirements مساحة المطعم الف ومئة متر تقريبا, قلنا له بس لكن نبغاك تاخذ في الاعتبار أشياء بسيطة بس انت كم مصمم نعطيك المطعم مساحة المطعم الف ومائة متر تقريبا 
مربع ترا عندنا قسم singles وقسم family,
طبعا فيه مترجم هو هو ما ما يتكلم انجليزي ياباني بحت وكانت فيه مترجمة يابانية معاه هي الassestant هي اللي كانت تترجم, طبعا في مترجمة هو ما يتكلام انجليزي ياباني بحت وكانت في مترجمة يابانية معها هي الاسستنت هي اللي كانت تترجم
يعني هي هي ماهي فاهمتنا كويس ولمن تترجم له فمانعرف وش قاعدة تترجم له بالضبط فا ماهو نقول family عندنا يعني المطعم قال كيف يعني, يعني هي ما هي فهمتنا كويس ولما انت ترجم له فما نعرف وش قاعد الترجمله بالضبط فما هو نقول لفاملي عندن يعني مطعم قال لي كيف يعني
single و family قالوا يعني لو جوه مجموعة single مع بعض قسم افراد وقسم عوائل وما المفروض انه يشوفه, single وفاملي نالوا يعني لو جوه بجموعة single مع بعض قسم افراج وقسم عوائد وما يلمفروض انه يشوفو
بس لو سيدات لوحدهم يدخلوا في قسم العوائل فهو اما couples او مجموعة سيدات ورجال مع بعض عائلة او سيدات لوحدهم هذا قسمهم, بس لو سيدات الوحدهم يدخلوا في قسم الحوال فهو اما couples أو مجموعة سيدات رجال مع بعض عائلة او سيدات الوحدهم هذا قسمهم
فا جا فعلا فعلا little ما استوعب ال ال هذا طبعا زي ما اقولك فيه عام للترجمة اللي فالنص هذي كمان احنا ما نضمن كيف كانت مدى, رجال فعلا فعلا لتلم ماستوعب هذا طبعا زي ما أقولك في عام للترجمة اللي في النص هذه كمان احنا ما نضمن كيف كانت مدد
قلنا له ok بعدين قلنا له عندنا شيء ثاني احنا ماعندنا serving alcohol فممنوع عندنا فالمملكة وماعندنا هذا, قلنا له اوكي بعدين قلنا له عندنا شي ثانى احنا ما عندنا سيرفنغ الالكول فما منوع عندنا في المملكة وما عندنا هذا
هذا المصمم قال انتم هذا single و waste of area بعدين family انا ماني فاهم بعدين تقولي مافيه drinks كيف مطعم زي نوزومي ولا زوما هو يربط زوما زوما مافيه drinks يعني ماتجي, هذا مصمم كان لنتم هذا single waste of area وبعدين family أنا من يفاهم بعدين تقول لي ما في درنكس كيف مطعم زي نزومي ولا زومة هو يربط زومة زومة ما في درنكس يعني ما تجي
