gt,hyp
i m pitching و بس كيف الفكرة اني, ممتع بس كيف الفكر أني
اني قبل ال هذا كنت اتواصل مع جماعة process اللي هو naspersاسمهم سابقا, اني قبل ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
قالوا لي احمد احنا مبسوطين نبا نعطيك الterm sheet ولكن من شروطنا, ترجمة نانسي قنقر
ونقابل physically الفريق الفريق والfounders تحديدا, ونقابل physically الفريق والfounders تحديدا
فجاة سمعوا قالوا انه الteam هون ما قدر يجي دبي لأنه سمعنا انه فيه covid, انا معا 
cases في دبي فاحنا مانقدر نجي قلت له طيب انا أجيك السعودية مافيها covid, cases في دبي فاحنا مانقدر نجي قلت له طيب انا اجيك السعودية مافيها covid
و وقت بدت فعلا العالم يطلع فعلا فيه covid, واو ووقت كارول بدت فعلا العالم يطلع فعلا فيه covid
والناس كلهم فال فالرياض يقولون يرجعون اهلي يقولون ارجع ترا بيقف الموضوع serious أقول ايش سي ماهو موضوع وفعلا وقتها كان فيه, والناس كلهم فالرياض يقولون ارجعون اهل يقولوا ارجع ترا بيقف الموضوع serious اقول ايش serious ماهو موضوع وفعلا وقتها كان فيه
هنا عرفت ان الموضوع serious همم ونفس ال الجماعة هونوا يعني قالوا, هنا عرفت ان موضوع serious ونفس ال جماعة هونوا يعني قالوا
رحت عن طريق نيويورك عشان أمن نفسي اني ادخل السعودية وخلاص فالوضع كان serious,
ما كان عندك الا stv ما عندي الا stv وفجأة طلعت لي سنابل سنابل توها تبدأ تتحرك توها تبدأ تتحرك وقتها,
أتوقع كان اول transaction احنا سواه معانا اء وبدينا نشتغل معاهم والحمدلله انه, اه و بدينا نشتغل معاهم والحمدلله انه
هنا ال انا دائما احب انه من تجربتي السابقة فال fundraising انه to create competition, هنا انا داما احب انه من تجربة السابقة في fundraising انه to create competition
على الticket فتقول انت تب انت عارض مثلا عشرة مليون, على ال ticket فتقول انت عارض مثلا عشرة مليون
الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة, اوهر سسكريبشن هو اللي ارتفع الى عشرين فتعرض عشرةانا عندي شركة و امدلتها بقية
من ال اء يعني مستثمرين وتبدأ تختار انت منهم وتبدأ تأخذ الterms وال evaluation اللي انت يناسبك, من المستثمرين وتبدأ تختار انت منهم وتبدأ تاخد الterms والvaluation اللي انت تمنعي ناسبك
وقتها الdelivery hero عطونا off term sheet,
والdelivery hero شركة كبيرة اء وتقييم عطونا تقييم حلو, اعطونا تقييم حلو
فا عرضت الterm sheet الى, فعرضت الterm sheet الى
سنابل وسنابل they really match, سنابل وسنابل they really match
الevaluation و وهنا هنا هنا شط هنا قوة الشركة , و هنا القوة الشركة
فقفلتوا الround في وقت covid في وقت covid april كان ولا تقريبا ايه yeah almost تقريبا وقتها الevaluation كم صار ,
حدود ال وقتها مية مية مية مليون مية مليون دولار yes yes, حدود الوقتها مية مية مية مليون دولار yes yes
اعلى شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد الجولة هذي yes yes بديتوا تدخلون في fintech,
طبعا هدف foodics بديت يعني كنت we are pinching mark خلنا نقول with square, طبعا هدف foodics بدأت من يعني كنت we are pinching mark خلنا نقول with square
فأمريكا square تقارنون نفسكم فsquare square payment وهنا اسمع انا انه صعب, انا اسمع انا انه صعب
تأخذ رخصة من sama والموضوع ماهو سهل فا قلت ويأخذ الprocess سنة, تأخذ رخصة من sama والموضوع ماهو سهل فا قلت وياخد ال process سنة
ناديت فريق الproduct عندي قلت يا ابا واحد منكم سلمته المهمة,
ي يمسك ملف sama و sama ويقدم على الرخصة على أمل انه السنة الجاية نأخذها, يمسك ملف authentic وسامة ويقدم على الرخصة على أمل أنه السنة الجاي نأخذها
بعد كذا ثلاث أسابيع دخل قال مبروك يا احمد عندنا اجتماع مع sama قلت له وش,
sama و تغير, سامى و تغير
فعلا وهنا الفين وثلاث الفين وتسع طعش هو من يوم اطلاق الsand boxing, فعلا وهنا الفين وثلاث الفين وثلاث عشر هو من يوم اطلاق السان بوكسنج
ودخلنا الsand box طبعا رحنا عرضنا الحمد لله, ودخلنا الsand box طبعا رحنا عرضنا الحمد لله
وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية اني اتعلم اتعلم وش هو الfintech, وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية اني اتعلم اتعلم وش هو الفنتك
اتعلم ايش الpayment اتعلم وش ال البنوك الbanking system بديت اعين مستشارين اتكلم, اتعلم مش الpayment اتعلم مش البنوك ال banking system بدأت اعين مستشارين اتكلم
وفعلا الحمدلله دخلنا الsand box و في عشرين عشرين,
اء مع في منتصف الجائحة اء البنك المركزي عطانا الgreen light انه روح, اه مع في منتصف الجائحة اه بنك المركزي عطانا ال green light انه روح
دوسوا وزعوا الpoint of sale كان فيه initiatives انه to, دوسوا وزعوا الpoint of sale كان فيه initiatives انه to
يمنعوا الcash cashlees وتركز على,
على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على العملاء, على الpayment والحمدلله هذه فرصة كانت حلوة اخذناها لاستحواذ على عمرك
فا فهذي دخلت ال ضمن الfoodics نعم اللي هي foodics pay نسميها الان, فودكس باي نسميها الان
foodis pay foodics pay foodics pay yes اللي هي يعني كيف طريقتها ok, اللي هي يعني كيف طريقتها اوكي
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, فوديكس الأساسي هو النظام الكاشير نظام المطعم المنيو والمانيو
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, اشتركوا في القناة
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, اشتركوا في القناة
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, اخرى ان تكون قروض عن طريقة foodics capitalمهندس بروفيسور architect
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, انا لقد قد تنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت مو كانت بتنمو بالشكل اللي نمت فيها الان لو كانت تنمو بالشكل اللي نمت فيها الان لو كانتر انو عنو عنو
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, عشرين عشرين عشرين وما شاء كوفيد وما شاء الله جاء كوفيد سوناها كلها فيوم سنة وحدة ما شاء الله فاليوم تقرضون عملاء نعم بدأنا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اه مع
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول,
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, اشتركوا في القناة
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية,
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech,
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوي تغيرت كا evaluation وكا potential فدخلتوا انتم في موضوع الجولة الأخيرة هذي نعم
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, ووش اهم اللي هيختلف في foodics بعد هذي الجولة
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, طبعا اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه ا
حنعلن عن يعني الصورة الحقيقية لfoodics pay, اشتركوا في القناة
اللي هي ال soft pos فيصير نفس الtablet, اللي هي ال soft pos فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , او ال rela ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات عالطاولة table payment انت تروح للمطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها, تجلس في المطعم تبغى تدفع فاتورتك في qr code تنسخه تلاقي فاتورتك نفسها تدفعها
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, انا سبحت مرة
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد,
ان الwaiter نفسه, ان الwaiter نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم اثنين رقم ثلاثة ان نفس الapplication
الcasher مع الcostumer display العرض وانت فال booking, الكاشير مع الcostumer display العارض وانت في الwalking
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, ال drive thru and the kiosks فالآن foodics تقدم kiosks
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, ااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في درايف ثرو اخذت الطلب من الدرايف ثرو تطلع جوالك
ت scan qr code وتدفع, تسكان الكوركود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, احنا الخدمة الج كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware, اشتركوا في القناة
انه to control الexperience من a to z, انه to control the experience من a to z
فأحنا مهتمين من الhardware, احنا مهتمين من الhardware
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه,
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, ترجمة نانسي قنقر
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, يعني أقومت خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, او ملاحظات او تحليل لهالبيانات تقدر تهديه
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود,
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطيه بيانات آآ يعني غير صحيح هيعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, انا ودي والان بدأنا مرحلين المرحلة التطوير هذي تحتاج وقت طويل machine learning يعني يبغالها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فاحنا اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ,
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, اشتركوا في القناة
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, ال back end وال wastege اللي قاعد يصير فاليوم منك تشوف وموجودين وشايفين في البيانات انه
فيه اء wastege هدر وهدر, في وستج و هدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفروض بعد وين في ال back end في الـ inventory في الجرد المخزون
فالback end فالbo عمليات المشتريات, في ال back end في ال b o عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة الـ
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم direct عن طريق foodics supply تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, اشتركوا في القناة
يعني عندها اء يعني معلومات في الmenu, يعني عندها اآ يعني معلومات في المينيو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, اوكي فيه report عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, الmenu engineering هذا يقيس لك الfrequency حق الطلب
ويقيس لك الcost والtrends, او امامه
المطع لان انت كل منتج فالmenu, اضافة الناس
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته,
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, اااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا,
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا,
تراها full وكل اللي فيها خسرانين,
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام,
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب,
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, الbranding له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, انا انتظروا بكافيه
اء الولاء عالي جدا لbrand معين صح, الولاء عالي جدا لbrand معين صح
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك,
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجينز لو اخذتها بس على الmenu
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة وحط عليها الموضوع الفيضاء نفس الشيء في القوز نفسه نسى الoverhead يعني نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة,
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, انا لقد كنت تقول لي البنك المركزي وزارة الاستثمار صح ليش هالاثنين
الagility اللي كانت فيها وقتها يوم, الاجالية اللي كانت فيها وقتها يومهم
اول جولة اول جولة اول جولة csa,
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, واعطوا الرخص بسرعة للمستثمرين الامريكاني يعني اول من دخل five hundred كانت start up واحدة منهم endeavor كان
عرفونا على صراحة الecosystem, وعرفونا على الصراحة الecosystem يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جدا يصل نفسها ديقا لا دكتور مازن الزايدي اه ok اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, والكونكتد مع المثلا الى موجودة اللي بره اللي بيدخلوا السعودية ف
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , أو ساعدوا في هذا النواحي كمان طبعا يعني كثير اول ناس فعلا سووا هالمبادرات الinitiatives
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, آآ في الفين و الكلام هذا ترا من الفين وثمنطعش والفين وسبعة عشر فهذه ذات استثمار البنك المركزي بنك المركزي ماشاءالله يعني صراحة قصتهم اللي هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو,
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليابلتيز والcompliance أيضا انت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بنعم اه انه كان لهم دور مهم في الوساط لوفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية ااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, فيه شركات ضخمة كبيرة vseeds في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم شاركوا في اخر جولة اخر جولة هم قادوها
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا,
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ,
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, تسعين بالمية من الround تقريبا من برا
يعني منsequoia, بانمين سكوية
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وكابتل ومن من process ماشاءالله yah وهذا يجعل valuation حق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, non disclose الأولات قلتهم هاذي والله يعني اتفقنا كمجلس إدارة إنه ما نفسح لآن
الأمريكي نتكلم مع advisors و, نتكلم مع advisors
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم,
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, اذا كان لديك اشباح
اء واللي يتواصل معك whatsapp غير سعودي, ايضا اول استثمار
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, اشتركوا في القناة
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, اشتركوا في القناة
الsystem يهنق او ما يهنق, ترجم الى القناة
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, اختيارها
كان قلة دراية العميل بالindustry فالمجال نفسه, وقلت دراية العميل بالindustry في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, فودس اكاديمي هدفها تعليم الناس كيف ال operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو foodics الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, الperceptions حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي,
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, النقل المعرفة اليوم foodics ما هو system بسيط system
قلت لك deep deep knowledge, good like a deep deep knowledge
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, احنا نقول ال product knowledge rate في كل موظفجاية في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس رتيب معين يغطي لك بس لو طلعته في ترتيب معين يغطي لك بس وطلعته في كل موظفجا
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس ال level في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, اصرنا اسسنا برضو program داخلي انه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, اشتركوا في القناة
اء منتجاته الإضافية foodics online foodics, منتجاته الإضافية foodics online
capital foodics pay و b, كبتال فو تقسر بي
الcomplications والfeatures حقته, الcomplications والfeatures حقته
بالإضافة إلى ذلك انه foodics في كل,
quarter يطرح من اكثر من مئة features إضافية, يطرح أكثر من مئة feature إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics,
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هال خلني أقول منظومة الريادة الأعمال we have to give back one point
أنشئت خلنا نقول indiver, وانشئت خلنا نقول indiver
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف انشأت indiver هي نفس تعادل القصة اليوم مش قاعد يصير اليوم فى السعودية
group من المس ال ال entrepreneurs اللي سووا exit, group من ال entrepreneurs اللي سووا exit
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه,
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت فالمجال الصح واخدت helicopter view او zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, التام الtototal addressable market الاكثر من قطاع ترا السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية,
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders,
اء يا كثر الpre seed investors وال seed investors,
والangel investors والpre series a,
والفلوس بتجيك لاتركز على الfunding, والفلوس التي تجيك لا تركز على الfunding
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مو انك تبني feature
اء اء لوحة تحكم الطائرات اء airbus لا, اه اه اه لوحة تحكم الطائرات اه ايرباس لا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني over all يعني هذا النصيحة اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم,
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers أخوين bankers واش تخلكم في قطاع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين الbac وغيرها ودبي وأبو ظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير في الweekend في يوم للpractice يوم qualification بعدين يوم للسباك ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, او اشتركوا في القناة
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, demand طب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, ولكحول في المطعم فقلنا طيب خلونا يلا نفكر في افكار فكرنا في افكار كثيرة مضحكة يعني ضحك نرسل يترسل ال profile
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال senior sassi الان اللي موجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile,
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في الـ operation
تذوق ok وهذا الشيء, تذوق
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise,
وانت ماعندك operation expierence هذا مو بسيط, وانت ما عندك operation experience هذا ما هو بسيط
