gt,hyp
اء مع في منتصف الجائحة اء البنك المركزي عطانا الgreen light انه روح, اه مع في منتصف الجائحة اه بنك المركزي عطانا ال green light انه روح
دوسوا وزعوا الpoint of sale كان فيه initiatives انه to, دوسوا وزعوا الpoint of sale كان فيه initiatives انه to
يمنعوا الcash cashlees وتركز على, يمنعوا الcash cashless ويتركز على
على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على العملاء, على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على عملك
فا فهذي دخلت ال ضمن الfoodics نعم اللي هي foodics pay نسميها الان, فدكس pay نسميها الانوهو he is the guy who was behind me
foodis pay foodics pay foodics pay yes اللي هي يعني كيف طريقتها ok, اللي هي يعني كيف طريقتها أوكي
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, foodics الأساسي هو النظام الكاشين نظام المطعم المنو والمانيو
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, ترجمة نانسي قنقر
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, او اخرى ان ترغب فيها
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, اشتركوا في القناة
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, عشرين عشرين عشرين وما شاء الله جاء covid سوناك لها فيوم سنة وحدة ما شاء الله فاليوم تقرضون عملاء نعم بدأنا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اا مع
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول,
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, ترجمة نانسي قنقر
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية,
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech,
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوي تغيرت كا evaluation وكا potential فدخلتوا انتم في موضوع الجولة الأخيرة هذي نعم
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, اااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه اه ا
حنعلن عن يعني الصورة الحقيقية لfoodics pay, اتبعوا ان تكون موضوعه
اللي هي ال soft pos فيصير نفس الtablet, ترجمة نانسي قنقر
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والintegrations والريلا ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات عالطاولة table payment انت تروح للمطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها, تجلس في المطعم تبغى تدفع فاتورتك في qr code تنسخ وتلاقي فاتورتك نفسها تدفعها
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, اتخذ مرةقريب الأمر
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد,
ان الwaiter نفسه, ان الwaiter نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم اثنين رقم ثلاثة ان نفس الapplication
الcasher مع الcostumer display العرض وانت فال booking, الكاشير مع الcastomer display العارض وانت في الوكين
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, اتقوم بعمل كيوسكال الان
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, او اي مطعم فيه kiosk كامل في نفس الكiosك تقدر تدفعها
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, اه اخذت طلب من الdrive through تطلع جوالك
ت scan qr code وتدفع, تسكن الكور كود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, احنا الخدمة الجي كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, انه to control the experience من a to z
فأحنا مهتمين من الhardware,
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه,
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, اشتركوا في القناة
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, يعني almost 25 ألف 25 ألف عميل بكامل بياناتهم موجودة عندكم ايش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, او او او تحليل لهالبيانات تقدر تهديه
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود,
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطيه بيانات آآ يعني غير صحيح هيعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, انا ودي والان بدأنا بمرحل المرحلة التطوير هذي تحتاج وقت طويل machine learning يعني يبغالها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, اشتركوا في القناة
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, او نحن نتحدث
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية,
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, ال back end وال wastege اللي قاعد يصير فاليوم منك تشوف وموجودين وشايفين في البيانات انه
فيه اء wastege هدر وهدر, في ويستج وحدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, في المتزون
فالback end فالbo عمليات المشتريات, في ال back end في ال po عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة الـ
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, اشتركوا في القناة
فيه برضو بيانات اء الmenu engineering يعني اليوم, اه في برضو بيانات اا الmenu engineering يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها اه يعني معلومات في المينو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, اوكي فيه report عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, الmenu engineering هذا يقيس لك الfrequency حق الطلب
ويقيس لك الcost والtrends, ويقيس لك ال cost والtrends
المطع لان انت كل منتج فالmenu, اضافة الوصف
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, اتبعوا في القناة
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, اذا اردت الان افضلات المنو سويت لك bundling او بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, اذا كان لديك مستقبل
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا,
تراها full وكل اللي فيها خسرانين,
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام,
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, اشتركوا في القناة
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, الbranding له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, ايضا 
اء الولاء عالي جدا لbrand معين صح, اا الولاء عالي جدا لا brand معين صح
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك,
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو اخذتها بس على المنيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة وحط عليها الموضوع الفيضاء نفس الشيء نفس الoverhead يعني نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية توصية ايه طيب طيب أنا أتذكر قد سولفت معك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين,
الagility اللي كانت فيها وقتها يوم, اشتركوا في القناة
اول جولة اول جولة اول جولة csa, اول جولة اول جولة csa
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول بدخل five hundred كانت start up واحدة منهم endeavor كانت
عرفونا على صراحة الecosystem,
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جدا يا صندوق صناديق لا دكتور مازن الزايدي اه ok اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, ومثلا الى المنزلات اللي بره اللي بيدخلوا السعودية فا
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , أو ساعدوا في هذا النواحي كمان طبعا يعني كثير اول ناس فعلا سووا هالمبادرات الinitiatives
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, آآ فالكلام هذا ترا من الفين وثمنطعش والفين وسبعة عشرة فهذه ذات استثمار البنك المركزي بنك المركزي ماشاءالله يعني صراحة قصتهم اللي هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو,
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليباليتز والcompliance أيضا انت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنعب النعم انو كان لهم دور مهم في الوساط لفوتكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية ااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, فيه شركات ضخمة كبيرة vseeds في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في ال connection introduce ولما كنا نروح we pitch ourself
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, اشتركوا في اخر جولة اخر جولة هم قادوهاالفين
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا,
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ,
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, تسعين بالمية من الround تقريبا من برا
يعني منsequoia, يانيم انقوية
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وcapital ومن من process ماشاءالله yah وهذا يجعل valuation حق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, non disclose الاولات قلتهم هاذي والله يعني اتفقنا كمجلس إدارة إنه ما نفسح الان
الأمريكي نتكلم مع advisors و, نتكلم مع advisors
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم, احنا لسا قاعدين ندرس ونتعلم
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, ترجمة نانسي قنقر
اء واللي يتواصل معك whatsapp غير سعودي, ولي تواصل معك whatsapp غير سعودي
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, انه نقل جميع الموظفين الى السعودية وكلهم موظفين الحمدلله سعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, او بسرعات الانتظار لابشكال
الsystem يهنق او ما يهنق, ترجمة نانسي قنقر
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, اتلقنا foodics academy
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالindustry في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, foodic academy هدفها تعليم الناس كيف ال operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو foodics الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, الperceptions حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي,
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, النقل المعرفة اليوم foodics ماهو system بسيط system
قلت لك deep deep knowledge, ايه كنت لك deep deep knowledge
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, اتباع ال product knowledge rate في كل موظفا
واخلي كل الموظفين نفس الlevel فالتعليم, اشتركوا في القناة
اء صرنا اسسنا برضو اء program داخلي انه, اصرنا اسسنا برضو program داخلي انه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, اشتركوا في القناة
اء منتجاته الإضافية foodics online foodics, منتجاته الإضافية foodics online
capital foodics pay و b, قبل تلفو ديشبه و بي
الcomplications والfeatures حقته, الcomplications والfeatures حقته
بالإضافة إلى ذلك انه foodics في كل,
quarter يطرح من اكثر من مئة features إضافية, quarter يطرح أكثر من مئة feature إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics,
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هال خلني أقول منظومة ال ريادة الأعمال we have to give back one point
أنشئت خلنا نقول indiver, ونشئت خلنا نقول indiver
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف انشأت indiver هي نفس تعادل القصة اليوم مش قاعد يصير اليوم في السعودية
group من المس ال ال entrepreneurs اللي سووا exit,
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه,
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخدت helicopter view او zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, التام الtototal addressable market الاكثر من قطاع ترى السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية,
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders,
اء يا كثر الpre seed investors وال seed investors,
والangel investors والpre series a,
والفلوس بتجيك لاتركز على الfunding, والفلوس تتجيك لا تركز على الـ funding
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مو انك تبني feature
اء اء لوحة تحكم الطائرات اء airbus لا, اء اء اء او لوحة تحكم الطائرات ا ائر باس لا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني over all يعني هذا النصيحة اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم,
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers أخوين bankers واش تخلكم في قطاع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين الbac وغيرها ودبي وأبو ظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير في الweekend في يوم للpractice يوم qualification بعدين يوم للسباق ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, نروح مطعم اثناء احنا رايحين اصلا الى مهمة اخرى اللي هي من تحقيقة السباق فتضرب عصفورين بحجر you enjoyat all
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, demand طب قلنا يا جماعة طب لما نسافر مصر لمطعم سعوديين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, ولكحول في المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحكة يعني ضحك نرسل يترسل ال profile
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال senior sassi الان اللي موجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile,
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في الـ operation
تذوق ok وهذا الشيء, تذوق
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise,
وانت ماعندك operation expierence هذا مو بسيط, وانت ما عندك operation experience هذا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, ونسبة لي أن يكون هناك المسلمات من قبل مديرها في مكان مضمون الريزق فيه اقل في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا فيه غير انه ليش لازم اسافر weekends عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, واول ما اسوي احجز مطعم ابغى استمتع هنا في الweekend حقي انا فالرياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place,
انه يعطي franchise, اشتركوا في القناة
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, ويقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا كلام عام 2011 2012 هذا 11 دقليل في 2011 2010
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقوا الجماعة وقلنا اوكي يلا franchise franchise
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, مع بعض اتفقنا قلنا طيب فكرة والله نسوي نزومي الرياض نبدأ بنزومي الرياض نوقع نزومي على مستوى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, فاتفاقيتكم انه انتم تمثلوا nozomi في كل السعودية franchiseيز احنا franchisee واش أهم شروط هذا الوكالة
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, اعتوك الشروط انه خلال مثلا اثناشر شهر او ثمنطعشر شهر او كي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, يعني ما هتحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمنطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت,
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, ايه يوافق عليه وتنقص الخبرة الخبرة تجي مع الوقت والexperience تجي مع التجارب
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بلضبط هل فيه عدد فروع ألزمك فيها 
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا لا كان يأخذ ايه يأخذ نسبة طبعا رويل اللي هي royalty
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, رويلتي كان يأخذ خمسة وبعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من إجمالي الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسرا موب مشكلته هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottom line ايوه هذه بعض الfranchise agreement الثانية
الentry fees هذا مرة وحدة one off, الـ entry fees وهذا مرة واحدة one off
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت,
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, ستمية الف دولار ستمية الف دولار ستمية الف دولار ممتاز هذا هو الstructure هذا الستركشر انتوا الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع موب هوايتي ok فكنا احنا في خطط التوسع فقال لا اذا هي مطعم واحد اوكي اذا بتتوسعون انا أعطوني exit شون اخترتوا هذاك المكان اللي بالنسبة الكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, اوكي وفعلا هو اول مطعم يفتح في الشارع كان الشارع الحيوي هو شارعة تحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, اغلبوا كافيز يهاوي
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, اوكي لما نقول الضباب ايش الaccessibility والله طريق
ففيه accessibility طريق شارع الثلاثين الأمير سلطان, ففيه accessibility طريقة شارع الثلاثين أمير سلطان
اء طبعا في ذاك الوقت الإيجارات في شارع الضباب ارخص فكانت فرصة انت تفكر في الإيجار ما كان يعني ما كان هو فيه risk عالي وا وا الى اخره فا لقينا الموقع, طبعا في ذاك الوقت اللي جرت في شارع ضباب ارخص فكانت فرصة انت تفكر في الإيجار وما كان يعني ما كان فيه رزق عالي وا والاخري فلاقينا الموقع
وحدة من الاماكن اللي we approach على سبيل المثال سينتريا ok قبل شارع الضباب, اوكي قبل شارع الضباب
احنا مالنا علاقة فيها هي مواقف public او مواقف تابعة للمبنى مواقف انها موجودة فهذي كلها facilities استفدنا منها, او مواقف تابع للمبنى مواقف انها موجودة فهذه كلها facilities استفدنا منها
ok ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى, او كاي ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعبوا او يتعنى
تأسيس الشركة وبعدين وقعنا الاتفاقية مع nozomi,
فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذي لازم تنقال,
ايه قصة التصميم هذي قصة اول شيء لحقنا التصميم حق nozomi لندن , ايه قصة التصميم هذه قصة اول شيء لحقنا التصميم حق نزومي لندن
طيب احنا we want to create the demand, طيب احنا we want to create a demand
الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليه القيمة, الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليها القيمة
المهم قلنا لا ان شاءالله بتتقبل طالما انه احنا نشوفهم فالمطاعم برا ما من الطبيعي والعقل والlogic يقول انه بيجوا مطاعم عندك ما يتعنى يروح برا هذا الطبيعي صحيح,
كلمنا قلنا طيب خلينا ندور على مصمم ثاني دورنا دورنا طيب ايش المطعم اللي يعجبنا فعلا احنا ايش الinspiring حقنا كان كمطعم ياباني zuma كا inspiration, كلمنا قلنا طيب خلينا ندور على مصمم ثاني دورنا دورنا طيب واشه المطعم اللي يعجبنا فعلا احنا ايش الinspiring حقنا كان كمطعم ياباني zuma inspiration
والله قلنا طيب خلنا ندور دورنا مين اللي يسوي zuma,
توصلنا الى استديو قليت من خلال انترنت الsearch وكذا اتصلنا بنوري اء السعودية ok طيب اهلا وسهلا, اشتركوا في القناة
نبغى نسوي نصمم معاك ارسلنا له profile نوزومي نوزومي لندن كل الاشياء هذي,
انستقرام ok طيب اعرف نوزومي لندن fine طيب نبغى نسويه نبغاك تصمم لنا إياه, انستقرام اوكي طيب عارف نوزومي لندن fine طيب ابو نبغى نسويه نبغاك تصمم لنا إياه
