gt,hyp
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها,
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, اتخذ مرةدعم كبير زي اللي صار في lucid
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد,
ان الwaiter نفسه, ان الwaiter نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم اثنين رقم ثلاثة ان نفس الapplication
الcasher مع الcostumer display العرض وانت فال booking, والسلام عليكم
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, اتقوم بعمل كامل
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, اشتركوا في القناة
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في drive through اه اخذت الطلب من الدرايف ثرو تطلع جوالك
ت scan qr code وتدفع, تسكان الكور كود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, احنا الخدمة الج كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, انه to control the experience من a to z
فأحنا مهتمين من الhardware,
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه,
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, اشتركوا في القناة
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, almost 25000 25000 عميل بكامل بياناتهم موجودة عندكم ايش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه,
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي خلنا نقول garbage in garbage out هذي دائما نقوله أنه في أي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطيه بيانات اا يعني غير صحيحة يعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, انا ودي والان بدأنا مرحلة المرحلة التطوير هذي تحتاج وقت طويل machine learning يعني يبغى لها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, اشتركوا في القناة
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, اخبرنا اصبحوا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم تحضروا كم ت
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية,
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, ال back end والوستج اللي قاعد يصير فاليوم منك تشوف وموجودين وشايفين في البيانات انه
فيه اء wastege هدر وهدر, ويستج هدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, في المتزون
فالback end فالbo عمليات المشتريات, في الباك اند في الpo عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة الـ
اء يعني نعطي الsupplier المواد مواد ال ال, او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او او
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم direct عن طريق foodics supply تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, اه في برضو بيانات اه الmenu engineering يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها يعني معلومات في الmenu
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, اوكي فيه report عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, الmenu engineering هذا يقيس لك الfrequency حق الطلب
ويقيس لك الcost والtrends, وقصلك الكوست والترندs
المطع لان انت كل منتج فالmenu, اضافة
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته,
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, اذا اردت الان افضل اشتركوا في القناة
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا,
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا,
تراها full وكل اللي فيها خسرانين, تراها full وكل اللي فيها خسرانين
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام,
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, ايضا 
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, انا لأولوبا
اء الولاء عالي جدا لbrand معين صح, الولاء عالي جدا لا brand معين صحكا
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك,
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو اخذتها بس على المينيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة وحط عليها المغرب الفيضاء نفس الشيء في القول نفس الoverhead يعني نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية توصية ايه طيب صعبة انا اتذكر قد سولفت معك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين,
الagility اللي كانت فيها وقتها يوم, الاجلية اللي كانت فيها وقتها يومتغير
اول جولة اول جولة اول جولة csa,
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول بدخل five hundred كانت start up واحدة منهم endeavor كان
عرفونا على صراحة الecosystem, يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جدا يصل نفسها ديق لا دكتور مازن الزايدي اه ok اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, ويبغوا محصلة مع ال مثلا vseed اللي برا اللي بيدخلوا السعودية فا
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , أو ساعدوا في هذا النواحي كمان طبعا يعني كثير اول ناس فعلا سووا هالمبادرات الinitiatives
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, آآ في الفين و الكلام هذا ترا من الفين وثمنطعش والفين وسبعطعش فهذه ذات استثمار البنك المركزي بنك المركزي ما شاء الله يعني صراحة قصتهم اللي هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ماهو بسيط من ناحية مول بيع الفرا يعني الcyber security والصباح
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليابلتيز والcompliance أيضا انت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بنعم اه انو كان لهم دور مهم في الوساط له foodics
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية اااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, فيه شركات ضخمة كبيرة في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم شاركوا في اخر جولة هم قادوها
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا,
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ,
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, تسعين بالمية من الround تقريبا من برا
يعني منsequoia, ينمنى سكويا
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وcapital ومن process ما شاء الله وهذا يجعل valuation حق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, non disclose الأولات قلتهم هاذي والله يعني اتفقنا كمجلس إدارة إنه ما نفصح الآن
الأمريكي نتكلم مع advisors و, نتكلم مع advisors
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم,
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, اشباح
اء واللي يتواصل معك whatsapp غير سعودي, اشتركوا في القناة
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, انه نقل جميع الموظفين الى السعودية وكلهم موظفين الحمدلله سعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, او نقاط البيع من عندنا score اسمه nps net promoting score والحمدلله عالي ابشركاء
الsystem يهنق او ما يهنق, اشتركوا في القناة
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, اتلقنا foodics academy
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالindustry في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, foodic academy هدفها تعليم الناس كيف ال operation يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكاشير يشتغل ككاشير مو foodics الكاشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, البرسبشينز حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي,
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system,
قلت لك deep deep knowledge, كما تستمرون في ديپ نارش
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, احنا سأخبره ال product knowledge rate في كل موظفاء احنا سيكون مستقبلة
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الlevel في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, اصرنا اسسنا برضو program داخلي انه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, اشتركوا في القناة
اء منتجاته الإضافية foodics online foodics, منتجاته الإضافية foodics online
capital foodics pay و b, كما تتعلم في المحل
الcomplications والfeatures حقته, الcomplications والfeatures حقتهم
بالإضافة إلى ذلك انه foodics في كل,
quarter يطرح من اكثر من مئة features إضافية, quarter يطرح أكثر من 100 feature إضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics,
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هال خلني أقول منظومة الريادة الأعمال we have to give back one point
أنشئت خلنا نقول indiver, انشئت خلنا نقول indiver
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف انشأت indiver هي نفس تعادل القصة اليوم مش قاعد يصير اليوم في السعودية
group من المس ال ال entrepreneurs اللي سووا exit,
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه,
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعلا دخلت في المجال الصح واخذت helicopter view او zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, التام الtotal addressable market الاكثر من قطاع ترا السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, اشتركوا في القناة
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders,
اء يا كثر الpre seed investors وال seed investors,
والangel investors والpre series a,
والفلوس بتجيك لاتركز على الfunding, والفلوس تجيك لا تركز على الـ funding
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مو انك تبني featureقلت
اء اء لوحة تحكم الطائرات اء airbus لا, اه ااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, اوبر اول يعني هذا النصيحة اللي صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال المست الى صراحةال الم
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم,
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers أخوين bankers واش تغلقكم في قطاع المطاعم انت وسامة
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين الbac وغيرها ودبي وأبو ظبي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير في الweekend في يوم للpractice يوم qualification بعدين يوم للسباق ثلاث أيام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ايه حقت السباق فتضرب عصفورين بحجر you enjoy
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, demand طب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, ونزل المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحكة يعني ضحك نرسل يترسل ال profile with me and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends and my friends
على سبيل المثال senior sassi الان اللي موجود عندنا, اشتركوا في القناة
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile,
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبرة في ال operation
تذوق ok وهذا الشيء, تذوق أوكي هذا الشيء
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise, فاغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise
وانت ماعندك operation expierence هذا مو بسيط, وانت ما عندك operation experience هذا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, انا اذا كانت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الريزق في اقل في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا فيه غير انه ليش لازم اسافر weekends عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, واول ما سوي احجز مطعم ابغى استمتع هنا في الweekend حقي انا فالرياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, مطعم الى مطعم نوزومي في لندن هو single restaurant في ذاق الوقت في beachamp place
انه يعطي franchise,
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, ويقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا الكلام عام 2011 2012 هذا الكلام عام 2011 2011
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقوا الجماعة وقلنا ok يلا franchise franchise
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, اتفقنا نزومي الرياض نبدأ بنزومي الرياض نوقع نزومي على مستوى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, فاتفاقيتكم انه انتم تمثلوا nozomi في كل السعودية franchise احنا franchisee واش اهم شروط هذا الوكالة
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, ايضا الشروط انه خلال مثلا اثنا عشر شهر او ثمنطعشر شهر او كي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمنطعشر شهر او اربعة وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت,
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, ايه يوافق عليه وتنقص الخبرة الخبرة تجي مع الوقت والexperience تجي مع التجارب
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بلضبط هل فيه عدد فروع ألزمك فيهاالى 
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا لا كان يأخذ ايه يأخذ نسبة طبعا رويل اللي هي royalty
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, ريالتي كان يأخذ خمسة وبعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من إجمال الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسرا موب مشكلته هو هياخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottom line ايوه هذه بعض الfranchise agreement الثانية
الentry fees هذا مرة وحدة one off, الـ entry fees وهذا مرة واحدة one off
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت,
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, ستمية الف دولار ستمية الف دولار ستمية الف دولار ممتاز هاده الstructure هذا الستركشور انتوا الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع موب هوايتي ok فكنا احنا في خطط التوسع فقال لا اذا هي مطعم واحد اوكي اذا بتتوسعون انا أعطوني exit شون اخترتوا هذاك المكان اللي بالنسبة الكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, اوكي وفعلا هو اول مطعم يفتح في الشارع كان الشارع الحيوي هو شارعة تحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, اغلبوا كافيز قهاوي
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, عندما نقول الضباب ايش الaccessibility والله طريق
ففيه accessibility طريق شارع الثلاثين الأمير سلطان, ففيه accessibility طريقة شرع الثلاثين أمير سلطان
اء طبعا في ذاك الوقت الإيجارات في شارع الضباب ارخص فكانت فرصة انت تفكر في الإيجار ما كان يعني ما كان هو فيه risk عالي وا وا الى اخره فا لقينا الموقع, طبعا في ذاك الوقت اللي جرت في شارع ضباب ارخص فكانت فرصة انت تفكر في الإيجار وما كان يعني ما كان فيه رزق عالي وا والاخري فلاقينا الموقع
وحدة من الاماكن اللي we approach على سبيل المثال سينتريا ok قبل شارع الضباب, اوكي قبل شارع الضباب
احنا مالنا علاقة فيها هي مواقف public او مواقف تابعة للمبنى مواقف انها موجودة فهذي كلها facilities استفدنا منها, احنا مالنا علاقة فيها هي مواقف public او مواقف تابع للمبنى مواقف انها موجودة فهذه كلها facilities استفدنا منها
ok ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى, اوكي ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى
تأسيس الشركة وبعدين وقعنا الاتفاقية مع nozomi,
فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذي لازم تنقال, فتحنا اول مطعم اللي كان هو nozomi الرياض في سبتمبر الفين واربعطعش بس قصة التصميم هذه لازم تنقال
ايه قصة التصميم هذي قصة اول شيء لحقنا التصميم حق nozomi لندن , ايه قصة التصميم هذه قصة اول شيء لحقنا التصميم حق نزومي لندن
طيب احنا we want to create the demand, طيب احنا we want to create a demand
الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليه القيمة, الdemand لا انت تفتعل الdemand وتبغى تسوي شيء عليها القيمة
المهم قلنا لا ان شاءالله بتتقبل طالما انه احنا نشوفهم فالمطاعم برا ما من الطبيعي والعقل والlogic يقول انه بيجوا مطاعم عندك ما يتعنى يروح برا هذا الطبيعي صحيح,
كلمنا قلنا طيب خلينا ندور على مصمم ثاني دورنا دورنا طيب ايش المطعم اللي يعجبنا فعلا احنا ايش الinspiring حقنا كان كمطعم ياباني zuma كا inspiration, ايش الinspiring حقنا كان كمطعم ياباني zuma inspiration
والله قلنا طيب خلنا ندور دورنا مين اللي يسوي zuma, وقلنا طيب خلنا ندور دورنا مين اللي يسوي zumaوالفلوس
توصلنا الى استديو قليت من خلال انترنت الsearch وكذا اتصلنا بنوري اء السعودية ok طيب اهلا وسهلا, توصلنا الى استديو قليت من خلال انترنت الsearch وكذا اتصلنا بنوري اه السعودية اوكي طيب اهلا وسهلا
نبغى نسوي نصمم معاك ارسلنا له profile نوزومي نوزومي لندن كل الاشياء هذي,
انستقرام ok طيب اعرف نوزومي لندن fine طيب نبغى نسويه نبغاك تصمم لنا إياه, انستقرام اوكي طيب اعرف نوزومي لندن fine طيب ابو نبغى نسويه نبغاك تصمم لنا إياه
قلنا له بس لكن نبغاك تأخذ فالاعتبار أشياء بسيطة بس انت كمصمم نعطيك الrequirements مساحة المطعم الف ومئة متر تقريبا, قلنا له بس لكن نبغاك تأخذ فالاعتبار الأشياء بسيطة بس أنت كمصمم نعطيك الrequirements مساحة المطعم الف ومائة متر تقريبا 
مربع ترا عندنا قسم singles وقسم family, مربع ترا عندنا قسم singles وقسم family
طبعا فيه مترجم هو هو ما ما يتكلم انجليزي ياباني بحت وكانت فيه مترجمة يابانية معاه هي الassestant هي اللي كانت تترجم, طبعا فيه مترجمة هو ما يتكلم انجليزي ياباني بحت وكانت فيه مترجمة يابانية معاه هي الاسستنت هي اللي كانت تترجم
يعني هي هي ماهي فاهمتنا كويس ولمن تترجم له فمانعرف وش قاعدة تترجم له بالضبط فا ماهو نقول family عندنا يعني المطعم قال كيف يعني,
single و family قالوا يعني لو جوه مجموعة single مع بعض قسم افراد وقسم عوائل وما المفروض انه يشوفه, و فاملي نقول له يعني لو جوه بجموعة single مع بعض قسم افراد وقسم عوائل وما يلمفروض انه يشوفه
بس لو سيدات لوحدهم يدخلوا في قسم العوائل فهو اما couples او مجموعة سيدات ورجال مع بعض عائلة او سيدات لوحدهم هذا قسمهم,
فا جا فعلا فعلا little ما استوعب ال ال هذا طبعا زي ما اقولك فيه عام للترجمة اللي فالنص هذي كمان احنا ما نضمن كيف كانت مدى, رجال فعلا فعلا little ماستوعب ال هذا طبعا زي ما اقولك فيه عامل الترجمة اللي فالنص هذي كمان احنا ما نضمن كيف كانت مدى
