gt,hyp
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, عندو فودكس أونلاين يستقبل طلباته أونلاين ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, 2020 شاكوفيد وماشاء الله شاكوفيد سوانا كلها في سنة واحدة ماشالله فاليوم تقرضون عمر الحديد نعم بدأنا عندكم ترخيص وانكم تقرضون لا حننشتغل مع مع
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول, ونقرض أبط 5 مليون ريال يعني عن طريق بعض الشركة وبرضو بدأتوا توسعون يعني كنت تقول
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, في مقابل عام 2001 انو فودكس انطرقت من الخبر الى 21 دولة حول العالم صحيح اليوم كم دولة انتم 
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية, اليوم حول الاربعين دولة في العالم اربعين دولة في العالم فودكس نعم وأكثر من سبع لغات مش لغه واحده فرنسيه
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech, إمارات ومصر طبعا بعد موضوع الفنتك
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوي تغيرت كvaluation وكpotential فدخلتوا انتم في موضوع الجولة الأخيرة هذي
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, وش أهم اللي هيختلف في فوديكس بعد هذا الجولة 
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, طبعا فودكس باي لأساس هو مهو بالنموذج اليوم قريبا إن شاء الله
حنعلن عن يعني الصورة الحقيقية لfoodics pay, هنعلن عن الصورة الحقيقية لفودكس باي
اللي هي ال soft pos فيصير نفس الtablet, اللي هي الصوفت بوس فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير الفودكس هو يقبل الدفع متى مايحتاج عندك اجهزة اخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والإنتيجريشنز وـ الرئيلة ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات على الطاولة table payment انت تروح المطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها, تجلس في المطعم بتدفع فاتورتك في qr code تنسى خود لاجي فاتورتك نفسها تدفعها 
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, بدون ما يجي الويتر بدون ما انا صحت اسسوزمي مرة
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد, يعني يستفزني الويتر اللي ما يكون منتبة فتقعد
ان الwaiter نفسه, ان الويتر نفسو
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم اثنين رقم ثاناثة ان نفس الابليكيشن
الcasher مع الcostumer display العرض وانت فال booking, الكاشير مع ال customer display العارضة وانت في ال walk in
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, customer تقدر تدفع من التابلت نفسه بدون اعتمادية على أي جهاز آخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, ال drive through and the kiosks فالآن فودكس تقدم kiosks
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, في أي مطعم في كيوس كامل في نفس الكيوس تقدر تتفعه
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في drive through أخذت الطلب من drive through تطلع جوالك
ت scan qr code وتدفع, تسكان الكوركود وتتفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, هذي هاردوير دي بتصيروا هذي كلها هاردوير وبيمل طبعا احنا الخدماتنا القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, أنه تكونترول الإكسبرينز من أي تو زد 
فأحنا مهتمين من الhardware,
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, وهم مهتمين في الصوفتور المشكلة أنه لقينا من تجربتنا السابقة أنه في
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, طبع سيء ياخذ العميل مو بسببنا بسبب والله limitation موجود على الهاردوير
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, 25000 خمسة وعشرين الف عاميل بكامل بياناتهم موجودين عندكم إيش 
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, إيش ممكن نطلع بترند أو ملاحظات أو تحليل لهالبيانات تقدر تهديه 
لتطوير منتجات foodics, لتطوير منتجات فودكس
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي آآآآخنا نقول garbage in garbage out هاد داما اقول انه في أي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطي بيانات يعني غير صحيح هيعطيك outcome غير صحيح 
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, أنا ودي والآن بدأين المرحلة لمرحلة التطوير هاذي تحتاج وقت طويل ماهيشين ليرنيج يعني يبغى لها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فاحنا اليوم في مرحلة business intelligence space
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, نعرف اشه الاولويات واشه البينز اللي موجودة عشان نبدأ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, تدخل لا ميازه نصلة الضوء عليها ونطورها فلسا ما في الان أي trend معينة انتم شايفينها في المترة الماضية 
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, الback end والwastage اللي قاعد يصير فاليوم نكتشف وموجودين ونشايفين في البيانات إنه
فيه اء wastege هدر وهدر, في ويستج وهذر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفرود بعد في الـ back end في الـ inventory في الجرد عملية الجرد في المتزون
فالback end فالbo عمليات المشتريات, في الـp o عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد مواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم دارك عن طريق foodix supply تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, فيه برضو بيانات menu engineering يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها معلومات في المينيو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, ما ام اوكي في في ريبورت عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, همينيو انجينيرنغ هذا يقيص لك الفريكنسي حق الطلب 
ويقيس لك الcost والtrends, وقسلك الكوست والترنز
المطع لان انت كل منتج فالmenu, المطلوب لأن كل منتج عندك في المينو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, وتخزنوا وبعدين ترميه الى واستيتش لو ما صرفته
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, اه لو غيرت المينو سويت لك bundling او بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, خلنا نقول الـ combos نسميها combos يعني تشتري هذا مع هذا
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذي برضو عندنا سمارت إنجينز الآن بضغط زر تقدر تلك المقتراحات هل في مجالات اريد أن تقول الشباب خلاص واقفوا 
تراها full وكل اللي فيها خسرانين, ترى ها فل وكل فيها خسراني
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام, يعني مش مبدعين أكثر يعني اليوم احنا نشوف متوقع تعمدك البيانات عندك الأرقام
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, yes هو شوف سر الطبخة مو بس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, البراندينج له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, يحبي يجرب الترند الجديد ما هو لغير يعني لو تشوف مثلا في أوروبا
اء الولاء عالي جدا لbrand معين صح, الولاء عالي جدا لا brand معين صحة
الmargin فيه حلو,
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تاخد consideration اللي هو الـ فأنت عندما تروح تسويلك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو اختها بس على المينيو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة حط عليها الموضوع الفيضاء نفس الشي في الكولس نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية ايه طيب صعبة انا ذكر قد صرت معك على من اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح فودكس وكنت تقول لي البنك المركزي وزعت الاستثمار صح ليش هالاثنين 
الagility اللي كانت فيها وقتها يوم, الاجلات اللي كانت فيها وقتا يوم ما
اول جولة اول جولة اول جولة csa,
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, وأعطوا الرخص بسرعة للمستثمرين الأمريكان يعني أول دخل 500 كانت ستات اوب واحدة منهم endeavor كانت
عرفونا على صراحة الecosystem, عرفونا على الصلاحة الإيكوسيستم يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, لا دكتور مازل الزايلي اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, وينتقل مع المشركات اللي موجودة اللي برا اللي بيدخل السعودية ف
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , أو ساعدوا في هذا النواحي كمان طبعا يعني كثير أول ناس فعلا سو وا هالم بادرات الـ initiatives
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, اه في 2000 الكلام هذا ترى من 2018 و2017 فهذه ذات استثمار بنك المركز بنك المركزي ماشاء الله يعني شراح لدي السطفة اللي هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ما هو بسيط من ناحية مو البيع الفراق يعني السايبر سكوريتي
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليباليتيز والكمبيلانس يعني ما هو وإضا أنت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, نشتغل في صندوق الاصمرات العامة سنعة بالنعم إنه كان لهم دور مهم في الوساط الفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اين ناحية اه تعريف اقولت لك انه سنابل اصلا هما يعني البيز في اه
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, في شركات ضخمة كبيرة في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الـ connection introduction ولم ا كن نروح ويبتش أورسل
الشركة والسعودية لما يقولوا ok سنابل is in our cap table وهم وهم شاركوا في اخر جولة اخر جولة هم قادوها, الشركة والسعودية لما يقولوا أوكي سنابل is in our cap table وهم شاركوا في آخر الجولة هم قادوها 
هم مع الcv هم مع الcv نعم اللي هي مية وسبعين مليون دولار تقريبا لا عفوا, هم مع الستيفي هم مع الستيفي نعم اللي هي 170 مليون دولار تقريبا لا عفوا 
لا اللي قادوها كانواprocess, لا القادوها كانوا process
ومع سنابل مو الcvs وهذي قيمة صراحة انتوا خلقتوها بأنه جبتوا هذا المبلغ, ومع سنابل مو مع استبياس وهذه القيمة صراحت انت خلقتها بانه جبته هذا المبلغ
تسعين بالمية من تسعين بالمية من الround تقريبا من برا, 90 من الراوند تقريبا من برة
يعني منsequoia, يعني من سكوريا
وcapital ومن من منprocess ماشاءالله yah وهذا يجعل valuation حق, وكابيتل ومن من من بروسوس ماشاء الله وهذا يجعل الحق
foodics كم non disclose الاولات قلتهم هذي والله اء يعني اتفقنا كمجلس إدارة إنه ما تفصحون إنه ما نفصح, non disclose الأولات قلتهم هذي والله يعني اتفقنا كمجلس داره وانو ما نفسه الان
الأمريكي نتكلم مع advisors و, نتكلم مع ادفايزرز وآء
يعني الموضوع مو السنة هذي السنة الجاية لا who knows ما يعني احنا لسا قاعدين ندرس ونتعلم, يعني الموضوع مو سنة هاد ومو سنة جاي لا ايه هو نوس ما يعني احنا لسه قاعدين ندرس ونتعلم
و لا انصح يعني هذا واحد اسمه ابو ثامر يقول لا انصح التعامل معكم البرنامج ممتاز بس التعامل كأنك تعامل مع robot او اشباح, لا أنصح يعني هذا واحد سبق ابو ثاني يقول لا أنصح التعامل معكم برنامج ممتاز ولكن التعامل كأنك تتعمل مع روبوت أو أشبح
اء واللي يتواصل معك whatsapp غير سعودي, واللي تواصل معك واتتاب غير سعودي
في covid انه نقل جميع الموظفين الى السعودية كلهم موظفين الحمدلله سعوديين, في كوفيد أنه نقل جميع الموظفين إلى السعودية وكلهم موظفين الحمد للسعوديين
انه مناقشة score عندنا score اسمه nps net promoting score والحمدلله عالي ابشرك, نحن المناقشة سكور عندنا سكور اسمه nps net promoting score والحمد لله عال يا بشرك
الsystem يهنق او ما يهنق,
الثقافة فاحنا اطلقنا foodics academy اكاديمية foodics, الثقافة فاحنا أطلقنا food academy academy foodex
كان قلة دراية العميل بالindustry فالمجال نفسه, قلة دراية العميل بالإندستري في المجال نفسه
foodics academy هدفها تعليم الناس كيف الoperation يشتغل فالمطعم, فودس اكاديمي هدفها تعليم الناس كيف الوبراشن يشتغل في المطعم
كيف الcasher يشتغل كا casher مو foodics casher كيف, كيف الكشير يشتغل ككشير مو فودكس الكشير كيف
الperception حقه في اغلاق نهاية اليوم ممنوع, البرسبشنز حقه في اغلاق نهاية اليوم ممنوع
ترحل اليوم على اليوم اللي بعده كيف تسوي إغلاق محاسباتك وربطها مع نظام الcasher المحاسبي, ترحل اليوم على اليوم اللي بعده كيف تسوي اغلاق محاسباتك وربطها مع نظام الكشي المحاسبي
الknowledge صارت نقل المعرفة اليوم foodics ماهو system بسيط system, الـ knowledge صارت النقلة المعرفة اليوم فودكس ما هو system بسيط system
قلت لك deep deep knowledge, قلتلك deep knowledge
فعشان ارفع ال ال خلني أقول الproduct knowledge rate في كل موظف, فعشان أرفع الـ product knowledge rate في كل موظف
واخلي كل الموظفين نفس الlevel فالتعليم, وخلي كل الموظفين نفس الليفل في التعليم
اء صرنا اسسنا برضو اء program داخلي انه, أسسنا برضه program داخلي انه
اء foodics اليوم قاعد يكبر لدرجة انه منتجات إضافية يعني مو منتج foodics الأساسي لا foodics, اليوم قاعد يكبر من درجة انه منتجات إضافية يعني مونتج فودكس الأساسي لا فودكس
اء منتجاته الإضافية foodics online foodics, منتجاته الإضافية فودكس أونلاين فودكس
capital foodics pay و b, كابي تلف وديكس باي وبي
الcomplications والfeatures حقته, الـ complications والfeatures حكته
بالإضافة إلى ذلك انه foodics في كل, بالإضافة إلى ذلك أنه فودكس في كل
quarter يطرح من اكثر من مئة features إضافية, كوارتر يطرح اكثر من 100 feature اضافية
ذكرت مجموعة اسماء ومن ضمنهم مهندس احمد الزيني مؤسس شركة foodics, ذكر مجموعة عسما ومن ضمنهم مهندس أحمد الزيني مؤسس شركة fodex
ك كل كلنا في هال هال خلني أقول منظومة ال ال ريادة الأعمال we have to give back one point, كلنا في هال خانا اقول منظومة الرياضة الاعمال we have to give back one point
أنشئت خلنا نقول indiver, انشأت خنقول اندفر
كيف أنشئت indiver هي نفس تعا تعيد القصة اليوم وش قاعد يصير اليوم فالسعودية, كيف اش انشات اندفرا هي نفس تعيد القصة اليوم مش قاعد يصير اليوم في السعودية
group من المس ال ال entrepreneurs اللي سووا exit, group من ال entrepreneurs اللي سوا exit
اء يعني خلنا نقول احس انه فعلا فيه فيه يعني فيه potential كبير طبعا دائما اعيدها وأقول انه, يعني خلنا نقول أحس أنه فعلا في بوتنشي كبير طبعا دام نعيدها وأقول أنه
اول يعني بداية تأسيسي لfoodics كنت فعلا اتوق اشوف, اول يعني بداية تأسيسي لفودكس كنت فعلا اتوقع اشوف
فعلا دخلت فالمجال صح واخذت helicopter view او zoom out, فعل ا دخلت في المجال الصح واخذت هولوكوبتر view أو zoom out
للتام الtotal addressable market لاكثر من قطاع ترا السوق كبير, للتام التوتال الدريس بالماركت الأكثر من قطاع ترا السوق كبير
واحد بالمية ترا من الpotential فال فالglobe خلنا نقول ما أتكلم على العالمية, واحد بالمية ترى من الـ potential في الغلوك خنا نقول له ما أتكلم على العالمين
نصيحتي الوحيدة انه ابني فعلا العالم يحتاج لبنائين builders, النصيحة الوحيدة أن إذني فعلا العالم يحتاج لبنائين builders
اء يا كثر الpre seed investors وال seed investors, يا كثر الـ pre seed investors والـ seed investors
والangel investors والpre series a,
والفلوس بتجيك لاتركز على الfunding, والفلوس التي جيك لا تركز على الفنديغ
مش ال ال الغرض فالبناء مو انك تبني feature, مش الغرض في البناء مون كتبني feature
اء اء لوحة تحكم الطائرات اء airbus لا, اااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
و وهذا يعني over all يعني هذا النصيحة اللي صراحة, وهذا يعني overall هذا النصيح اللي صراحة
ما تبقى من رحلة foodics اللي توها توها تنطلق توها تنطلق الله يعطيك العافية تسلم شكرا لكم, ما تبقى من رحلة فودكس اللي توها تنتنب توها تنتنب الله أفكر العارب شكرا لكم شكرا لكم
حياك الله أبو عبدالله ياه شرفتنا ونورتنا الله يسلمك يا أبو عبدالرحمن وشكرا لاستضافتي الله يسلمك bankers اخوين bankers وش دخلكم في قطاع المطاعم انت واسامة, حياك الله بعبدالله طرفتنا وورتنا الله يسلمك أبعبدالرحمن شكر ا لاستضاعفة يل له يسلمك بانكرز اخوين بانكرز واشدخلكم في قطعة المطاعم انت وسامة 
والبحرين الbac وغيرها ودبي وأبو ظبي, والبحرين البي اسي وغيرها ودبي وأبوظابي
و لاسيل في الدوحة في قطر فأثناء كان سفرنا تعرف السباقات تصير فالweekend في يوم لل practice يوم qualification بعدين يوم للسباق ثلاث أيام عادة, ولا سيل في الدوحة في قطر فاثناء كان سفرنا تعرف السباقات تصير في الويكند في يوم للpractice يوم qualification بعدين يوم للسباك ثالث ايام عادة
ونروح مطعم اثناء احنا رايحين أصلا الى مهمة أخرى اللي هي ايه حقت السباق فتضرب عصفورين بحجر you enjoy, ونروح مطعم وثناء احنا راحين اصلا الى مهمة اخرى اللي هي انجوية منت حققة السباك فتضرب عصفورين بحجر
demand طيب قلنا يا جماعة طب لما نسافر نص المطعم سعوديين, demand طب كلنا يا جماعة طب لما نسافر مصر لمطعم سعودين
الكحول فالمطعم فقلنا طيب خلونا يلا نفكر فأفكار فكرنا في افكار كثيرة مضحكة يعني تضحك نرسل يترسل ال profile, الكحول في المطعم فقلنا طيب خلونا يلا نفكر في أفكار فكرنا في أفكار كثيرة مضحكة يعني ضضحك نرسل الـ profile
على سبيل المثال senior sassi الان اللي موجود عندنا, على سبيل المثال سنيورساسي الآن اللي موجود عندنا
يرد علينا انه ايش ال profile حقكم في ذاك الوقت ما عندنا profile, يرض علينا انه ايش البروفايل حقكم في ذاك الوقت ما عندنا بروفايل
كا شركة قائمة وعندها خبرة فالoperation, كشركة قائمة وعندها خبره في الـ operation
تذوق ok وهذا الشيء, أوكي وهذا شيء
فا اغلبهم يردوا يقولوا والله ما نقدر هذا risk اننا نعطيك franchise, فأغلبهم يردوا يقول والله ما نقدر هذا رسك إنه نعطيك فرنشايز
وانت ماعندك operation expierence هذا مو بسيط, وإنت ما عندك operation experience حالا ما هو بسيط
نفس الشيء لأن اذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الrisk فيه اقل في ذاك الوقت, نفس الشي لانه إذا انت تفكر كمستثمر فقط ممكن تروح تفتح مطعم خارج في مكان مضمون الرزك في يقال في ذاك الوقت
لا فيه غيرة انه ليش ليش لازم اسافر weekends عشان استمتع بمطعم, لا في غير انه ليش لازم اسافر weekend عشان استمتع بمطعم
ok وأول ما اسوي احجز مطعم ابغى استمتع هنا فالweekend حقي انا فالرياض, اوكي واول ما سوي حجز مطعم ابغى استمتع هنا في الويكند حقي انا في رياض
اء مطعم الى مطعم نوزومي في لندن هو single resturant في ذاق الوقت في beachamp place, مطعم الى مطعم نزومي في لندن هو single restaurant في ذاق الوقت في pitch and place
انه يعطي franchise, انو يعطي فرانشايز
يقضوا فترات طويلة فلندن يعرفوا nozomi beachamp place, يقضوا فترات طويلة في الان يعرفوا نزومي pitch and place
هذا الكلام عام هذا الكلام احدعش الفين واثنعش هذا احدعش تقريبا الفين واحدعش في الفين واحدعش الفين وعشرة ok, هذا كلام عام 2011 هذا 11 دقل في 2011 2010
الكلام هذا و وافقوا الجماعة وقلنا ok يلا franchise franchise, الكلام هذا ووافقو الجماعة قلنا اوكي يلا فرنشايز فرنشايز
مع بعض اتفقنا قلنا طيب فكرة والله نسوي nozomi الرياض نبدأ بnozomi الرياض نوقع nozomi على مستوى المملكة, مع بعض اتفقنا قلنا طيب فكرة والله نسوي آآ نزومي الرياض نبدأ بنزومي الرياض نوقع نزومي على مستوى المملكة
كا franchise اتفاقيتكم انه انتم تمثلون nozomi في كل السعودية franchise احنا franchisees وش اهم شروط هذا الوكالة, فاتفاقيتكم أنه تمثلون نزومي في كل السعودية فرنشايز احنا الفرنشايزي واش أهم شروط هذا الوكالة 
اء ابدا الشروط انك تفتح اول شيء طبعا مطعم الرياض يعطوك الشروط انه خلال مثلا اثنعشر شهر او ثمانطعشر شهر ok, اه الا بد ان الشروط انك تفتح اول شي طبعا مطعم رياضي عطوك الشروط ان خلال مثلا 12 شهر او 18 شهر اوكي
يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك انه اول مطعم من توقيع الاتفاقية مايتعدى مثلا ثمانطعشر شهر او اربع وعشرين شهر حسب انت فالnegotiation وش بتوصل معاهم, يعني ما تحضرني بالتحديد بس عادة الاتفاقيات يحدد لك ان اول مطعم من توقيع الاتفاقية ما يتعدى مثلا 18 شهر أو 24 شهر حسب انت في الناس واشتبت توصل معهم
طبعا احنا ما كان عندنا negotiation power في ذاك الوقت, طرعا احنا ما كان عندنا نوغشيشن باور في ذاق الوقت
تنتظر اي احد يوافق عليك اصلا ايه يوافق علي وتنقص الخبرة الخبرة تجي مع الوقت والexpeirence تجي مع التجارب, the first one is a valid and it s not valid and the experience comes with time and the experience comes with the experience comes with
فكانت اول franchise agreement فأول شرط انه في مدة زمنية لازم تفتح فيها الفرع الأول بالضبط هل فيه عدد فروع ألزمك فيها, فكانت اول franchise agreement فاول شرط انه في مدة زمنية لازم تفتح فيها الفرع الاول بالضبع هل في عدد فروع على الزمك فيها 
لالا كان يأخذ ايه يأخذ نسبة طبعا اء royal اللي هي royalty, لا لا كان ياخذ ايه ياخذ نسبة طبعا رويالتي
royalty كان يأخذ خمسة بعدين ترتفع لخمسة ونص بعدين ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من من إجمالي الإيرادات, ريالتي كان ياخذ خمسة وبعدا ترتفع لخمسة ونص بعدا ترتفع لستة بالمية على حسب تطور السنين من إيراداتك من إجمال الإيرادات
ربحان خسران موب مشكلتي ماله علاقة هو حيأخذ خمسة بالمية من مبيعاتك من مبيعاتك بالضبط ويأخذ انت قلتها bottomline ايوه لا هذي بعض الfranchise agreement الثانية, ربحان خسراه مو بمشكلة هو حياخذ 5 من مبيعاتك بالضبط وياخذ انت كنت هال bottom line لا هذه بعض الفرنشايز اجري منت الثانية
الentry fees هذا مرة وحدة one off, الانتريفيز وهذا مرة واحدة ونف
هذي مرة وحدة يأخذ وكم عادة وبعدين يأخذ على كل فرع زيادة يأخذ entry fee مثلا انت فتحت, هذه مرة واحدة ياخذ وكم عادة هاته وبعدين ياخذ على كل فرع زيادة ياخذ entry fee مثلا 
ست مية الف دولار ست مية ألف دولار ست مية الف دولار في ممتاز هذا هو الstructure هذا الstructure أنتوا الثلاثة, 600000 ممتاز هذا هو ال structure هذا ال structure انتهى الثلاثة
التوسع موب هوايتي ok فكنا أحنا في خطط التوسع فقال لا اذا هي مطعم واحد ok اذا بتتوسعون انا أعطوني exit شلون اخترتوا هذاك المكان اللي بالنسبة لكثيرين, التوسع مو بهوايتي فكننا في خطة التوسع فقال لا اذا هي مطعم واحد اوكي اذا بتتوسعون انا اعطوني exit شون اخترت هذاك المكان اللي بالنسبة الكثيرين
ok وفعلا هو اول مطعم يفتح فشارع كان الشارع الحي هو شارع التحلية ا, أوكي وفعلا هو أول مطعم يفتح في الشارع كان الشارع الحيوي هو شارعة التحليل
للأمير محمد بن عبدالعزيز بس اغ اغلبه ما كان فيه مطاعم اغلبه cafes قهاوي, امير محمد بن عبدالعزيز بس اغلبوا ما كان في مطاعم اغلبوا كافيز
ok لمن قلنا الضباب ايش الaccessibility والله الطريق, لما قلنا الضباب إش الـ accessibility والله الطريق
ففيه accessibility طريق شارع الثلاثين الأمير سلطان, ففيه accessibility طريقي الشرع الثلاثين من سلمان
اء طبعا في ذاك الوقت الإيجارات في شارع الضباب ارخص فكانت فرصة انت تفكر في الإيجار ما كان يعني ما كان هو فيه risk عالي وا وا الى اخره فا لقينا الموقع, طبعا في ذلك الوقت اللي جارات في شرعة ضباب أرخص فكانت فرصة انت تفكر في الإيجار وما كان يعني ما كان وفي رزق عالي ووالاخري فلقينا الموقع
وحدة من الاماكن اللي we approach على سبيل المثال سينتريا ok قبل شارع الضباب, واحدة من الاماكن اللي هو ابروتش على سبيل المثال سنتريا اوكي قبل شرع الضباب
احنا مالنا علاقة فيها هي مواقف public او مواقف تابعة للمبنى مواقف انها موجودة فهذي كلها facilities استفدنا منها, احنا ملن علاقة في أي مواقف public أو مواقف تابعة للمبنى مواقف إنها موجودة فهذه كلها facilities استفدنا منها
ok ابا الضيف انه يوقف سيارته ويدخل بسهولة يتغدى او يتعشى ويطلع من غير ما يتعب او يتعنى, أبو الضيف إنه يوقف سيارته يدخل بسهولة يتغدى أو يتعشى ويطلع من غير ما يتعب أو يتعنى
تأسيس الشركة وبعدين وقعنا الاتفاقية مع nozomi, تأسيس الشركة وبعدين وقعنا الاتفاقية مع نزومي
