gt,hyp
اء دولار اربعة مليون دولار yes طلب زايد من من المستثمرين اللي موجودين بقيادة بقيادة رائد وrtf,
rtf اء وش كانت أهداف استخدامات هذي الجولة, رتيح او احداف استخدامات هذي الجولة
اللي كانت بألفين وسبعطعش ايه الفين وسبعطعش طبعا اهم شيء كانت إني انا ابغى اخلي الشركة كبيرة يعني to look like it s a corporate, هي الفين سفاتعش طبعا اهم شيء كانت اني انا ابغى اخلي الشركة كبيرة اني to look like it s a corporate
وابدأ to hunt ال الenterprise واروح للشركات الكبيرة اقولهم ترا انا,
اء لي وجه إني اقابلك و و ابيع لك المنتج يا enterprise يا شركة كبيرة, اتفاق
وفعلا امم مين اول enterprise ايوه اء شركة مطعم اسمه, مين اول enterprise ايوه اا امم مطعم اسمه
اء اء steakhouse و piatto و الفيصلية الفيصلية ايه, steakhouse و بيات وفايرغرد في صليه
اء انا عامل الround وانا عندي هالشركة طبعا الحمدلله كان عندي, انا عامل الround وانا عندي هالشركة وقوموا الحمدلله كان عندي
خلنا نقول كنت already رايح لهم قبل الround وكان عندهم هالconsider انه شركة صغيرة ليش انا الفيصلية, دعنا نقول كنت already رايح لهم قبل الround كان عندهم هالconcer inna شركة صغيرة ليش انا في بيصلية
يعني اوقع مع شركة صغيرة اء foodics و, اني اوقع مع شركة صغيرة اه بفوديكس
قلت له تعال أبغاك تكون my partner طبعا partner لdeal واحد بس نبغى هالdeal, قلت له تعال أبغاك تكون my partner طبعا partner اللي ديل واحد بس اللي هو هالdeal
وفعلا جبته قلت له تعال انا ابغى عيونه زرق عيونه زرق بس هذا الهدف literally وجبته معاي الاجتماع,
فقلت له انا سعودي الreseller الوكيل,
وكيل لfoodics وهذا هو اء من اصل المنشأ الشركة الأمريكية foodics, اشتركوا في القناة
اء pitched وصراحة اغلب الpitching انا اللي اسوي الpitching, اا pitch يلا وصراحة اغلب الpitching انا اللي اسوي الpitching
فالحمدلله يعني we اخذت الdeal اخذت الdeal yes هذا كان اول, فالحمدلله يعني we خد تهدي خد تهدي يس هذا كان اول
deal مع هذا اول مع enterprise ايه مع enterprise والحمد لله يعني علاقتنا قوية جدا اء الفين وثمانطعش صار يمكن حدثين مهمة ايه, هذا اول مع enterprise والحمد لله يعني علاقتنا قوي جدا 2018 صار يمكن حدثين مهمة جدا
الحدث الأول انه تم تطبيق الvat وهذي ايه اللي أجبرت كثير من ال, الحدث الأول أنه تم تطبيق الفات وهذا اللي أجبرت كثير من
و تم تأسيس وأطلاق svc بدأت ايه صحيح نشاطات الشركة السعودية للاستثمار الجريء, وتم تأسيس وأطلاق svc بدأت نشاطاتها الشركة السعودية للاستثمار الجريء
هالحدثين هذولي ايش فرقوا مع foodics,
ترا انت ماشربت قهوتك هاه ايه بعد بتصير اي بتصير ice coffee لالا بشربها الان بالعافية, انا بشربت قهوتك هاه ايه بشربتك
امم طبعا svc من من بداية ما, طبعا svc من بداية ما
one transaction يسوي two transaction بعدين يسوي أربعة transaction وeight transaction, او اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي اربعي سوي ا
ال المست ال العميل يعني ال business ال corporate صار فيه يثقوا, المست ال العميل يعني ال business ال corporate صار فيش يثقو
بال الstart up يعني انا اذكر انه اول جولة سويتها, بالstart up يعني انا اذكر انه اول جولة سويتها
series a كانت اكبر جولة series هذي كانت متى, series a كانت اكبر جولة series هذه كانت متى
واذكر حتى رؤوس الأموال انه foodics تجمع خمسطعشر مليون ريال ايه شيء كبير, ايه شيء كبير
شوف اليوم الرقم هذا seed funding صحيح واذ يع والحمدلله يعني,
كنت في course احد الكورسات في في harvard اء اقابل, كنت في course احد الكورسات في harvard اقابل
رواد أعمال عالميين يتابعون endeavor طبعا انا تم اختياري في endeavor في الفين وثمانطعش,
اء الأب الروحي للentrepreneur, أه الأب الروحي للentrepreneur
تروح في امريكا تحس نفس انت ولا حاجة بالنسبة لهم وفعلا كنت في هال في هالcourse,
اغلب ال يعني اء لما يبدأ يعطي history اني, اغلب ال يعني لما يبدأ يعطي هستوريني
وش how much your raise انا الseries a كان اربعة مليون دولار, وش how much you raise انا السيريس a كان اربعة مليون دولار
بعدين series b مثلا كان قبل ما انا اسوي raise seriesb بس عندهم كان الseries a, اشتركوا في القناة
اليوم صار فيه تضخم اليوم نشوف واحد يجمع seed, انا اتفرقوا سيد
seed round على خمسين مليون دولار في في أمريكا يعني ممكن بشكل سريع بما انك جبت طاري هذي الأشياء للي ما يفهم هذي المصطلحات, seed round على خمسين مليون دولار في أمريكا ممكن بشكل سريع بابانك جبت طاري هذي الأشياء لللي ما يفهم هذي المصطلحات
ايش يعني series seed round ولا series a ولا series b , ايش يعني series seed round ولا series a ولا series b
فيه seed round هو اول هو فيه ترا pre seed, في سيد راوند هو اول هو فيه ترا pre seed
أول شيء ما قبل البذرة ما قبل البذرة وعادة تأخذ الفلوس من friends and family اهل وأصدقاء الاهل وأصدقاء حلو فيه الseed, أول شيء في pre seat ما قبل البذرة وعادة تأخذ الفلوس من friends and family الأهل وأصدقاء الأهل وأصدقاء حلو في الseat
الseed غالبا أهل وأصدقاء وangel investors يدخلوا فيه المستثمرين الجريئين, seed غالبا بغضو أهل الأصدقاء وangel investors يدخلوا فيه المستثمرين الجريئين
حلو الملائكيين يسمون ايه بعدين الcsa هو مرحلة النمو, ايه
يعني انت المفترض انه فالseed انت من الseed الى الa, يعني انت المفترض انه في السيد انت من السيد الى الاي
انت اثبت وجود mvb الفكرة حقتك والتركيز a النمو, انت اثبت وجود mvp الفكرة حقك والتركيز اين نمو
تستخدم فلوس عشان تبدأ توسع ايه تبدأ توسع تبدأ تنطلق جغرافي حلو b تبدأ مفروض انه extension للa, تستخدم فلوس عشان تبدأ توسع ايه تبدأ توسع تنطلق جغرافي حلو b تبدأ مفروض انه extension لل a
والb يكون عادة اء اء توسع لازم الg يبدأ الg care, والb يكون عادة اه اه التوسع لازم الجي يبدأ ال j cave
فأنت تتطلع انها تتوسع مو بس جغرافي حتى فالrbo,
فالaverage per per user فال تضيف منتجات إضافية and so, فالaverage driven per user فالاكسي تضيف منتجات إضافية and so on
طبعا c عادة c و d, طبعا c عادة c و d
يكون pre exit او pre acquisition او pre ما قبل التخ ماقبل التخارج ايه او الطرح ممتاز هذا تعريف سريع عالجولات انت, يكون pre exit او pre acquisition او pre ممتاز قبل التخارج ايه او الطرح وانتوحدة هذا تعرف سريع الجولات انت
قفلت ال ال الجولة حقت الc الان لا قبل ايه انت قفلت a, قفلت ال جولة حقا c لان لا قبل قفلت a
وكانت هدفها النمو yes و وبعدين تكلمنا على موضوع svc وتأثيرها الفين وثمانطعش, وكانت هدفها النمو yes و بد نتكلمنا على موضوع svc وتأثيرها الفين وثمانطعش
الف وسبع مية مية الف وسبع مية sorry الفين والفين وثمانطعش ايه النمو صار two x unclear يعني حنا ننمو, 1700 1700 سوري الفين وثمنطعش هي النمو صار two x year of read يعني نحنا ننمو
عدد المطاعم و من عاد الش الmrr طبعا احنا كا, لعدد المطاعم و من عاد ال mrr طبعا احنا كافا
باء في covid في عشرين عشرين فعشرين عشرين كم كان حجمها عشرين مليون دولار تقريبا عشرين مليون دولار, ايه
بقيادة رائد بقيادة رائد عفوا لا بقيادة سنابل سنابل وstv,
سنا سنابل و سنابل وstv في series b ok طبعا هي لها قصة انه, سنابل وستي بي في series b طبعا هي لها قصة
اء اللي هي كيف بدأت الround انه, انهى كيف بدأت الround
يعني انا برضو وصلت لمرحلة ان ما عندي احد يعطيني term sheet ويسعر تقييم الشركة الا شخص شركة وحدة بس, اشتركوا في القناة
اسمها stv ايه ماكانت كل الصناديق الثانية ماعاد تعطي ماتعطينا شركة اكبر صارت من اللازم, ترجمة نانسي قنقر
و و bridgesعادة تعطي اء bridge, او برجرسوم حتى تعطي او bridge
i m pitching و بس كيف الفكرة اني, مم pitching بس كيف الفكر اني
اني قبل ال هذا كنت اتواصل مع جماعة process اللي هو naspersاسمهم سابقا, اني قبل ال هذا كنت اتواصل مع جماعة process اللي هو ناسبرس اسمه سابقا 
قالوا لي احمد احنا مبسوطين نبا نعطيك الterm sheet ولكن من شروطنا, اشتركوا في القناة
ونقابل physically الفريق الفريق والfounders تحديدا, ونقابل physically الفريق والfounders تحديدا
فجاة سمعوا قالوا انه الteam هون ما قدر يجي دبي لأنه سمعنا انه فيه covid, اشتركوا في القناة
cases في دبي فاحنا مانقدر نجي قلت له طيب انا أجيك السعودية مافيها covid, في دبي فاحنا مانقدر نجي قلت له طيب انا اجيك السعودية مافيها
و وقت بدت فعلا العالم يطلع فعلا فيه covid, واو وقت كارول بدت فعلا العالم يطلع فعلا فيه covid
والناس كلهم فال فالرياض يقولون يرجعون اهلي يقولون ارجع ترا بيقف الموضوع serious أقول ايش سي ماهو موضوع وفعلا وقتها كان فيه, والناس كلهم فالرياض يقولون ارجعون اهل يقول ارجعوا ترا بيقف الموضوع serious اقول ايش serious ماهو موضوع وفعلا وقتها كان فيه
هنا عرفت ان الموضوع serious همم ونفس ال الجماعة هونوا يعني قالوا,
رحت عن طريق نيويورك عشان أمن نفسي اني ادخل السعودية وخلاص فالوضع كان serious,
ما كان عندك الا stv ما عندي الا stv وفجأة طلعت لي سنابل سنابل توها تبدأ تتحرك توها تبدأ تتحرك وقتها,
أتوقع كان اول transaction احنا سواه معانا اء وبدينا نشتغل معاهم والحمدلله انه, اه وبدينا نشتغل معاهم والحمدلله انه
هنا ال انا دائما احب انه من تجربتي السابقة فال fundraising انه to create competition, هنا انا داما احب انه من تجربة السابقة في الفندريزين انه to create competition
على الticket فتقول انت تب انت عارض مثلا عشرة مليون, فتقول انت عارض مثلا عشرة مليون
الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة, الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة
من ال اء يعني مستثمرين وتبدأ تختار انت منهم وتبدأ تأخذ الterms وال evaluation اللي انت يناسبك, من المستثمرين وتبدأ تختار انت منهم وتبدأ تاخد الterms والvaluation اللي انت تمنعي ناسبك
وقتها الdelivery hero عطونا off term sheet,
والdelivery hero شركة كبيرة اء وتقييم عطونا تقييم حلو, اشتركوا في القناة
فا عرضت الterm sheet الى, فاعرضت الterm sheet الى
سنابل وسنابل they really match, سنابل وسنابل they really match
الevaluation و وهنا هنا هنا شط هنا قوة الشركة , ال valuation واو وهنا هنا هنا شط هنا القوة الشركة
فقفلتوا الround في وقت covid في وقت covid april كان ولا تقريبا ايه yeah almost تقريبا وقتها الevaluation كم صار , فقفلتوا الround في وقت covid في وقت covid april كان ولا تقريبا ايه yeah almost تقريبا في وقت هالevaluation كم صار
حدود ال وقتها مية مية مية مليون مية مليون دولار yes yes, حدود الوقتها مية مية مية مليون دولار yes yes
اعلى شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد الجولة هذي yes yes بديتوا تدخلون في fintech, عالا شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد جولة هذي yes بدأتوا تدخلون في fintech
طبعا هدف foodics بديت يعني كنت we are pinching mark خلنا نقول with square, طبعا هدف foodics بدأت من يطلب كنطبعا هدف foodics بديت يعني كنت we are benching mark خلنا نقول with square
فأمريكا square تقارنون نفسكم فsquare square payment وهنا اسمع انا انه صعب, و هنا اسمع انا انه صعب
تأخذ رخصة من sama والموضوع ماهو سهل فا قلت ويأخذ الprocess سنة, تأخذ رخصة من sama والموضوع ماهو سهل فقلت وياخد الprocess سنة
ناديت فريق الproduct عندي قلت يا ابا واحد منكم سلمته المهمة,
ي يمسك ملف sama و sama ويقدم على الرخصة على أمل انه السنة الجاية نأخذها, يمسك ملف authentic وسامة ويقدم على الرخصة على أمل أن السنة الجاية نأخذها
بعد كذا ثلاث أسابيع دخل قال مبروك يا احمد عندنا اجتماع مع sama قلت له وش, بعد كدا ثلاث سابيع دخل قال مبروك يا احمد عندنا نجتمع مع sama قلت له وش
sama و تغير, اشتركوا في القناة
فعلا وهنا الفين وثلاث الفين وتسع طعش هو من يوم اطلاق الsand boxing,
ودخلنا الsand box طبعا رحنا عرضنا الحمد لله,
وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية اني اتعلم اتعلم وش هو الfintech,
اتعلم ايش الpayment اتعلم وش ال البنوك الbanking system بديت اعين مستشارين اتكلم, اتعلم وش الpayment اتعلم وش البنوك ال banking system بدأت اعين مستشارين اتكلم
وفعلا الحمدلله دخلنا الsand box و في عشرين عشرين,
اء مع في منتصف الجائحة اء البنك المركزي عطانا الgreen light انه روح, اه مع في منتصف الجائحة اه بنك المركزي عطانا ال green light انه روح
دوسوا وزعوا الpoint of sale كان فيه initiatives انه to, دوسوا وزعوا الpoint of sale كان فيه initiatives انه to
يمنعوا الcash cashlees وتركز على, يمنعوا الcash cashless ويتركز على
على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على العملاء, على الpayment والحمدلله هذه فرصة كانت حلوة اخذناها لاستحواذ على عملك
فا فهذي دخلت ال ضمن الfoodics نعم اللي هي foodics pay نسميها الان, فوديكس باي نسميها الان
foodis pay foodics pay foodics pay yes اللي هي يعني كيف طريقتها ok, اللي هي يعني كيف طريقتها اوكي
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, فودكس الأساسي هو النظام الكشين نظام المطعم المنيو والمانيو
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, اشتركوا في القناة
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, او اخرى انتظار قروض عن طريق foodics capital
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, اكثر افضل
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, عشرين عشرين عشرين شاء covid وما شاء الله جاء covid سوناها كلها فيوم سنة وحدة ما شاء الله فاليوم تقرضون عملاء نعم بدأنا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اا مع
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول, ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و برضو بدأتوا توسعون يعني كنت تقول
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, اشتركوا في القناة
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية,
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech,
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الأمور شوي تغيرت كا evaluation وكا potential فدخلتوا انتم في موضوع الجولة الأخيرة هذي نعم
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, ووش اهم اللي هيختلف في foodics بعد هذي الجولة
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, اشتركوا في القناة
حنعلن عن يعني الصورة الحقيقية لfoodics pay, اشتركوا في القناة
اللي هي ال soft pos فيصير نفس الtablet, اللي هي ال soft pos فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والintegrations وال rela ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات عالطاولة table payment انت تروح للمطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها,
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, انا سرحت مرة
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد,
ان الwaiter نفسه, ان الwaiter نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا رقم اثنين رقم ثلاثة ان نفس الapplication
الcasher مع الcostumer display العرض وانت فال booking, اشتركوا في القناة
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, ال drive thru and the kiosks فالآن foodics تقدم kiosks
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, اذا كانت اشتركوا في القناة
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في drive through اخذت الطلب من ال drive through تطلع جوالك
ت scan qr code وتدفع, تسكان الكور كود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, هذه hardware دي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware, احنا راح نصنع our own hardware
انه to control الexperience من a to z, انه to control the experience من a to z
فأحنا مهتمين من الhardware,
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, ومهتمين في الصوفتوير المشكلة انه لقينا من تجربتنا السابقة انه فيه
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, اشتركوا في القناة
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, نعم قد يكون 25 ألف 25 ألف عميل همم بكامل بياناتهم موجودة عندكم صح ايش
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, او تحليل لهالبيانات تقدر تهديه
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود,
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطيه بيانات آآ يعني غير صحيح هيعطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, انا ودي والان بدأنا المرحلة المرحلة التطوير هذي تحتاج وقت طويل machine learning يعني يبغى لها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فاحنا اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, اتباع المنزل
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, اشتركوا في القناة
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, ال back end وال wastege اللي قاعد يصير فاليوم منك تشوف وموجودين وشايفين فالبيانات انه
فيه اء wastege هدر وهدر, ويجب ان يكون هناك موضوعات
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, في المتازون
فالback end فالbo عمليات المشتريات, في ال back end في ال b o عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة الـ
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, فوديكس سابلايا تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, اشتركوا في القناة
يعني عندها اء يعني معلومات في الmenu, يعني عندها اه يعني معلومات في المينيو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, اوكي فيه report عندنا مشهور اسمه menu engineering
الmenu engineering هذا يقيس لك الfrequency حق الطلب, الmenu engineering هذا يقيس لك الfrequency حق الطلب
ويقيس لك الcost والtrends, ويقيس لك ال cost والtrends
المطع لان انت كل منتج فالmenu, ولم تقول ان انت كل منتج عندك في المينو
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, اشتركوا في القناة
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, او بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, دعنا نقول ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا,
تراها full وكل اللي فيها خسرانين,
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام,
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, ترجمة نانسي قنقر
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, الbranding له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا,
اء الولاء عالي جدا لbrand معين صح, اه الولاء عالي جدا لا brand معين صح
الmargin فيه حلو, المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تأخذ consideration اللي هو الinitial investments فانت لما تروح تسوي لك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو اخذتها بس على الmenu
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة وحط عليها الموضوع الفيضاء نفس الشيء نفسه الoverhead يعني نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة,
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, اوه
الagility اللي كانت فيها وقتها يوم, اشتركوا في القناة
اول جولة اول جولة اول جولة csa, او جولة
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up واحدة منهم endeavor كانت
عرفونا على صراحة الecosystem, حرفونا على الصراحة الecosystem يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, جدا يصل نفسها ديك لا دكتور مازن الزايدي اه ok اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, والكونكتد مع المثلا الى موجودة اللي برا اللي يبغوا يدخلوا السعودية فهذا
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative ,
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, اه في الفين و الكلام هذا ترا من الفين وثمنطعش والفين وسبعة عشر فهذه ذات استثمار البنك المركزي بنك المركزي ماشاءالله يعني صراحة قصتهم هي في موضوع الساند بوكس وموضوع الترخيص بالضبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ماهو بسيط من ناحية مول بيع الفرا يعني cyber security
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليباليتز والcompliance أيضا انت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بنعم انو كان لهم دور مهم في الوساط لفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية ااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
في شركات ضخمة كبيرة vseed فالعالم فأمريكا واوروبا وكذا, فيه شركات ضخمة كبيرة vseeds في العالم في أمريكا وأوروبا وكذا
و وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself, وساعدونا في الconnection introduce ولما كنا نروح we pitch ourself
