gt,hyp
وابدأ to hunt ال الenterprise واروح للشركات الكبيرة اقولهم ترا انا, وأبدأ تهنت الـ enterprise واروح للشركات الكبيرة أقولهم ترى أنا
اء لي وجه إني اقابلك و و ابيع لك المنتج يا enterprise يا شركة كبيرة, لي وجهني اقابلك وابيعلك المنتج يا انتربرايز يا شركة كبيرة
وفعلا امم مين اول enterprise ايوه اء شركة مطعم اسمه, وفعلا مين اول انتربايز فرصبتوها شركة مطعم اسمه
اء اء steakhouse و piatto و الفيصلية الفيصلية ايه, ستيك هاوس وبيعت وفيرغريتان فيصلية
اء انا عامل الround وانا عندي هالشركة طبعا الحمدلله كان عندي, أنا عامر الراوند وأنا عندي هالشركة وقوم الحمد لله كان عندي
خلنا نقول كنت already رايح لهم قبل الround وكان عندهم هالconsider انه شركة صغيرة ليش انا الفيصلية, خانا نقول كنت قريدي رايح لوم قبل الرام كان عندهم هالكونسير إن شركة صغيرة ليش أنا في بيصلية
يعني اوقع مع شركة صغيرة اء foodics و, أني أوقع مع الشركة الصغيرة بـ 4dex
قلت له تعال أبغاك تكون my partner طبعا partner لdeal واحد بس نبغى هالdeal, قلت له تعال اباك تكون my partner طبعا partner اللي deal واحد بس اللي هو هاد deal
وفعلا جبته قلت له تعال انا ابغى عيونه زرق عيونه زرق بس هذا الهدف literally وجبته معاي الاجتماع, وفعلا جبته عينه زورك بس هذا الهدف literally وجبته معايا الاجتماع
فقلت له انا سعودي الreseller الوكيل, قلت له أنا سعودي الـ reseller الوكيل
وكيل لfoodics وهذا هو اء من اصل المنشأ الشركة الأمريكية foodics, لا وكل فودكس وهذا هو من أصل المنشأ الشركة الأمريكية فودكس
اء pitched وصراحة اغلب الpitching انا اللي اسوي الpitching, آآ pitch يلا وصراحة أغلب الpitching أنا اللي أسوي
فالحمدلله يعني we اخذت الdeal اخذت الdeal yes هذا كان اول, فالحمدلله يعني خدت الدي خدت الدي يس هذا كان أول
deal مع هذا اول مع enterprise ايه مع enterprise والحمد لله يعني علاقتنا قوية جدا اء الفين وثمانطعش صار يمكن حدثين مهمة ايه, هذا اول مع انتر برايس والحمد لله يعني علاقتنا قوية جدا 2018 صار يمكن حدثين مهمة جدا
الحدث الأول انه تم تطبيق الvat وهذي ايه اللي أجبرت كثير من ال, الحدث الأول أنه تم تطبيق الفات وهذا اللي اجبرت كثير من الـ
و تم تأسيس وأطلاق svc بدأت ايه صحيح نشاطات الشركة السعودية للاستثمار الجريء, وتم تأسيس وإطلاق s vc بدأت نشاطاتها الشركة السعودية استعمار الشريء
هالحدثين هذولي ايش فرقوا مع foodics, هذي حدثين هذولي إش فرقوا مع فودكس 
ترا انت ماشربت قهوتك هاه ايه بعد بتصير اي بتصير ice coffee لالا بشربها الان بالعافية, انت مش رب جهوتك ها ايه بش رب سير عايز كافي لا لا لا واش فرع ولا بالعافية
امم طبعا svc من من بداية ما, طبعا sbc من بداية ما
one transaction يسوي two transaction بعدين يسوي أربعة transaction وeight transaction, one transaction يسبب two transactions بل سوي أربعة transactions وeighth transactions
ال المست ال العميل يعني ال business ال corporate صار فيه يثقوا, المستعر العميل يعني البزنس الكوربت صاري فيش يثقوا
بال الstart up يعني انا اذكر انه اول جولة سويتها, بالـ start up يعني أنا أذكر أنه أول جولة سويتها
series a كانت اكبر جولة series هذي كانت متى, سيريس اي كانت أكبر جاولة هذي كانت متى
واذكر حتى رؤوس الأموال انه foodics تجمع خمسطعشر مليون ريال ايه شيء كبير, واذكر حتى رؤوس الاموال انه الفودكس تجمع خمستاشر مليون ريال شي كبير
شوف اليوم الرقم هذا seed funding صحيح واذ يع والحمدلله يعني, شوف اليوم رقم هذا seed funding والحمد لله يعني
كنت في course احد الكورسات في في harvard اء اقابل, كنت في كورس احد الكورسات في هارفرد اقابل
رواد أعمال عالميين يتابعون endeavor طبعا انا تم اختياري في endeavor في الفين وثمانطعش, رواد اعمال حلمين تابعون اندفر طبعا انا تم اختياري في اندفر في 2018
اء الأب الروحي للentrepreneur,
تروح في امريكا تحس نفس انت ولا حاجة بالنسبة لهم وفعلا كنت في هال في هالcourse, تروح في أمريكا تحسن انت ولا حاجة بالنسبة له وفعلا كنت في هالكورس
اغلب ال يعني اء لما يبدأ يعطي history اني, أغلب يعني لما يبدأ يعطوا هستريني
وش how much your raise انا الseries a كان اربعة مليون دولار, how much you raise أنا السيريس a كان أربعة مليون دولار
بعدين series b مثلا كان قبل ما انا اسوي raise seriesb بس عندهم كان الseries a, هدين series b مثلا كان قبل ما انا اسوي لي series b بس عندهم كان series a
اليوم صار فيه تضخم اليوم نشوف واحد يجمع seed, اليوم صافي التضخم اليوم نشوف واحد يجمع سيد
seed round على خمسين مليون دولار في في أمريكا يعني ممكن بشكل سريع بما انك جبت طاري هذي الأشياء للي ما يفهم هذي المصطلحات, على خمسين مليون دولار في أمريكا طيب ممكن بشكل سريع بابانك تجلب طالية هذا الأشياء للي ما يفهم هذه المصطلحات
ايش يعني series seed round ولا series a ولا series b , إيش يعني سيريز سيد راوند ولا سيريز a ولا سيريز b 
فيه seed round هو اول هو فيه ترا pre seed, في سيد راوند هو أول هو في تربري سيد
أول شيء ما قبل البذرة ما قبل البذرة وعادة تأخذ الفلوس من friends and family اهل وأصدقاء الاهل وأصدقاء حلو فيه الseed, أول شي في pre seat وما قبل البذرة وعادة تأخذ الفلوس من friends and family أهل وأصدقاء الأهل وأصدقاء حلو في الseat
الseed غالبا أهل وأصدقاء وangel investors يدخلوا فيه المستثمرين الجريئين, السيد غالبا برضو أهل الاستقاء وإنجيل انفسترز يدخلوا فيه المستثمرين الجريئين
حلو الملائكيين يسمون ايه بعدين الcsa هو مرحلة النمو, حلو ملاكين يسمون بعدين csa هو مرحلة النمو
يعني انت المفترض انه فالseed انت من الseed الى الa, يعني انت المفترض انو في السيد انت من السيد الى الاي
انت اثبت وجود mvb الفكرة حقتك والتركيز a النمو, انت اثبت وجود ال mvp الفكر حكتك والتركيز اين نمو
تستخدم فلوس عشان تبدأ توسع ايه تبدأ توسع تبدأ تنطلق جغرافي حلو b تبدأ مفروض انه extension للa, تستخدم الفلوس عندما تبدأ توسع ايه تبدأ توسع وتنطلب جغرافي بي تبدأ مفروض أن extension للـ a
والb يكون عادة اء اء توسع لازم الg يبدأ الg care, يكون عادة التوسع لازم الجي يبدأ الجي كيف
فأنت تتطلع انها تتوسع مو بس جغرافي حتى فالrbo, فانت تطلع انه تتوسع مو بس جغرافي حتى في الاربو
فالaverage per per user فال تضيف منتجات إضافية and so, فالعبيرج ريفينه per user فتضيف منتجات إضافية وانسوء
طبعا c عادة c و d, طبعا سي عادة سي و دي
يكون pre exit او pre acquisition او pre ما قبل التخ ماقبل التخارج ايه او الطرح ممتاز هذا تعريف سريع عالجولات انت, يكون بري اكزت أو بري اكوزيشن أو بري ما قبل التخارج ما قبل التخارج ايه أو الطرح كنت هذا تعرف سريع الجولات انت
قفلت ال ال الجولة حقت الc الان لا قبل ايه انت قفلت a, قفلت الجولة حقت سيلان لا قبل هاتكفلت أي 
وكانت هدفها النمو yes و وبعدين تكلمنا على موضوع svc وتأثيرها الفين وثمانطعش, وكانت هدفها النمو وبعد نتكلمنا على موضوع svc وتأثيرها 2018
الف وسبع مية مية الف وسبع مية sorry الفين والفين وثمانطعش ايه النمو صار two x unclear يعني حنا ننمو, النمو صار 2x يعني نحنا ننمو
عدد المطاعم و من عاد الش الmrr طبعا احنا كا, ومن عادي الـ mrr طمعنى إحنا كـ
باء في covid في عشرين عشرين فعشرين عشرين كم كان حجمها عشرين مليون دولار تقريبا عشرين مليون دولار, باع في كوفيد في 2020 في 2020 كم كان حجمها 20 مليون دولار ترقل 20 مليون دولار
بقيادة رائد بقيادة رائد عفوا لا بقيادة سنابل سنابل وstv, بقيادة رائد بقيادة رائد عفوا لا بقيادة سانابل سانابل استيفي
سنا سنابل و سنابل وstv في series b ok طبعا هي لها قصة انه, سنابل استيفي في series b طبعا يلها قصة يعني انه
اء اللي هي كيف بدأت الround انه, اه ااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
يعني انا برضو وصلت لمرحلة ان ما عندي احد يعطيني term sheet ويسعر تقييم الشركة الا شخص شركة وحدة بس, يعني أنا برضه وصلت لمرحلة إن ما عندي أحد يعطيني term sheets أو يسعر تقييم الشركة إلا شخص شركة واحدة بس
اسمها stv ايه ماكانت كل الصناديق الثانية ماعاد تعطي ماتعطينا شركة اكبر صارت من اللازم, اسمها stv اي كل الصديق الثانية مع التعطيل ما تعطينا الشركة اكبر صارت من اللازم
و و bridgesعادة تعطي اء bridge, وبرجز عادت ان تعطي
i m pitching و بس كيف الفكرة اني, بس كيف الفكرة أني
اني قبل ال هذا كنت اتواصل مع جماعة process اللي هو naspersاسمهم سابقا, إنه قبل الـ هذا كنت اتواصل مع جماعة بروسيس اللي هو ناسبرس اسمهم سابقا 
قالوا لي احمد احنا مبسوطين نبا نعطيك الterm sheet ولكن من شروطنا, بالله أحمد إحنا مبسوطين بنبعي نعطيك التربشيت ولكن من شروطنا
ونقابل physically الفريق الفريق والfounders تحديدا, ونقابل فيزيكلي الفريق والفاوندر استحديدا
فجاة سمعوا قالوا انه الteam هون ما قدر يجي دبي لأنه سمعنا انه فيه covid, فجأة سمعوا قالوا انه تيم هون ما قدر يجي دبيل انا سمعنا انه في كوفيد
cases في دبي فاحنا مانقدر نجي قلت له طيب انا أجيك السعودية مافيها covid, cases في دبي فاحنا ما نقدر نجي قلتوا طيب انا اجيك السعودية مافيها
و وقت بدت فعلا العالم يطلع فعلا فيه covid, ووقت كارول بدأت فعلا العالم يطلع في كوفيد
والناس كلهم فال فالرياض يقولون يرجعون اهلي يقولون ارجع ترا بيقف الموضوع serious أقول ايش سي ماهو موضوع وفعلا وقتها كان فيه, والناس كلهم في الرياض يقولوا ارجعون أهل يقولوا ارجعوا طرح بقف الموضوع serious اقول ليش serious ما هو موضوع وفعل ا وقته كان فيه
هنا عرفت ان الموضوع serious همم ونفس ال الجماعة هونوا يعني قالوا, هنا عرفت ان الموضوع serious ونفس الجماعة هو نوا يعني قالوا انه
رحت عن طريق نيويورك عشان أمن نفسي اني ادخل السعودية وخلاص فالوضع كان serious, روحت عن طريق نيويورك حشان أمن نفسي أن أدخل السعودية وخلاص فالموضوع كان سيريز
ما كان عندك الا stv ما عندي الا stv وفجأة طلعت لي سنابل سنابل توها تبدأ تتحرك توها تبدأ تتحرك وقتها, ما كان عندك الاستيفي ما عندي الاستيفي وفجأة طلعت لي سناب توه تبدأ الحراك واكثر
أتوقع كان اول transaction احنا سواه معانا اء وبدينا نشتغل معاهم والحمدلله انه, كان أول transaction نحن سوا معنا وبذلك نشتغل معهم والحمد لله انه
هنا ال انا دائما احب انه من تجربتي السابقة فال fundraising انه to create competition, هنا أنا دام ا أحب إنه من تجربتي السابقة في الفندريزنج إنه تقوم بتعديد كمبتشن
على الticket فتقول انت تب انت عارض مثلا عشرة مليون, على التكت فتقول انت طبعا انت عارض مثلا 10 مليون
الoversubscription هو اللي ارتفع الى عشرين فتعرض عشرة, الـ over subscription هو اللي ارتفع على 20 فتعرض 10
من ال اء يعني مستثمرين وتبدأ تختار انت منهم وتبدأ تأخذ الterms وال evaluation اللي انت يناسبك, من المستثمرين وتبدأ تختارنت منهم وتبدأ تاخد terms والvaluations لمنع ناس بك
وقتها الdelivery hero عطونا off term sheet, وقتها الدليفري هيرو عاطونا اثر ترمشيت
والdelivery hero شركة كبيرة اء وتقييم عطونا تقييم حلو, ودليور هيرو شركة كبيرة وتقييم حلو
فا عرضت الterm sheet الى, فعرضت تلمشيت الى
سنابل وسنابل they really match, سانابل وسانابل ذي رلي متش
الevaluation و وهنا هنا هنا شط هنا قوة الشركة , وهنا القوة الشركة
فقفلتوا الround في وقت covid في وقت covid april كان ولا تقريبا ايه yeah almost تقريبا وقتها الevaluation كم صار , فقفت الراوند في وقت كوفيد في وقت كوفيد في وقت كوفيد تقريبا ايه يا almost تقريبا في وقتها الفالواشن كم صار
حدود ال وقتها مية مية مية مليون مية مليون دولار yes yes, حدود الوقت همية مئة مليون دولار مئة مليون دولار
اعلى شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد الجولة هذي yes yes بديتوا تدخلون في fintech, على شوي وبعدها صار فيه تطويرات على موضوع المنتج صح بعد الجولة هذه بدايتوا تدخلون في الفينتك
طبعا هدف foodics بديت يعني كنت we are pinching mark خلنا نقول with square, طبعا هدف فود إكس بدأت من يعني كنت we are benching mark can i go with square
فأمريكا square تقارنون نفسكم فsquare square payment وهنا اسمع انا انه صعب, square square payment وهنا اسمع انا انه صعب
تأخذ رخصة من sama والموضوع ماهو سهل فا قلت ويأخذ الprocess سنة, تاخذ رخصة من ساما والموضوع ماهو سهل فقلت ويأخد البروسيس سنة
ناديت فريق الproduct عندي قلت يا ابا واحد منكم سلمته المهمة, نديت الفريق الـ product عندي قلت يا أبا واحد منكم سلمت المهمة
ي يمسك ملف sama و sama ويقدم على الرخصة على أمل انه السنة الجاية نأخذها, يمسك ملف انتك وسامة ويقدم على الرخصة على امل ان السنة الجاية يناخذها
بعد كذا ثلاث أسابيع دخل قال مبروك يا احمد عندنا اجتماع مع sama قلت له وش, بعد كده ثلاثة اسابيع دخل قال مبروك يا أحمد عندنا نجتمع مع سامن والثلوش
sama و تغير,
فعلا وهنا الفين وثلاث الفين وتسع طعش هو من يوم اطلاق الsand boxing, فعلا وهنا 2019 هو من يوم إطلاق الساند بوكسنج
ودخلنا الsand box طبعا رحنا عرضنا الحمد لله, ودخلنا السان بوكس طبعا رحنا عرضنا الحمد لله
وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية اني اتعلم اتعلم وش هو الfintech, وقتها انا قفلت كل مشاريعي وكل أولوياتي وأول أولوية ان يتعلم هتعل م وش هو الفنتك
اتعلم ايش الpayment اتعلم وش ال البنوك الbanking system بديت اعين مستشارين اتكلم, أتعلم ماش البنوك البانكنغ سيستم بدأت أعين مستشارين أتكلم
وفعلا الحمدلله دخلنا الsand box و في عشرين عشرين, وفعل الحمد لله دخلنا الـ sandbox في 2020
اء مع في منتصف الجائحة اء البنك المركزي عطانا الgreen light انه روح, مع المنتصف الجائحة بنك المركزي عطانا الـ green light انو روح
دوسوا وزعوا الpoint of sale كان فيه initiatives انه to, وزعوا الـ point of sale كان فيه initiatives انو تتحرك
يمنعوا الcash cashlees وتركز على, يمنعوا الـ cashless ويتركز على الـ
على الpayment والحمدلله هذي فرصة كانت حلوة اخذناها للاستحواذ على العملاء, والحمد للهذه فرصة كانت حلوة أخذناها للاستحواذ على عملك
فا فهذي دخلت ال ضمن الfoodics نعم اللي هي foodics pay نسميها الان, نعم فودكس بين سميها نعم
foodis pay foodics pay foodics pay yes اللي هي يعني كيف طريقتها ok, food is pay الي هي يعني كيف طريقتها أوكي
foodics الأساسي هو نظام الcasher نظام المطع المطعم ال مستودع وذا yeah فيه ااء, فودكس الأساسي والنظام الكاشير نظام المطعم المن يو كاشير في
ال ال الplan فالroad map أنه ندخل في foodics pay نصير نقدم, في الـ roadmap إنه ندخل في foodxpay إن سير نقدم
اء للعميل يصير خلاص one shop stop انه العميل يأخذ الpoint of sale ويأخذ, آآ للعميل يصير خلاص one shop stop إنه العميل ياخذ الpoint of sale ويأخذ
اء اء نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين يأخذ قروض عن طريق foodics capital, نقاط البيع من عندنا اللي هو المدفوعات الرقمية وبعدين ياخذ قروض عن طريقة فودكس
عنده foodics online يستقبل طلبات online ومع التوصيل وكل شيء فهذا هو كان الطموح من البداية, عنده فودكس اونلاين يستقبل طلباته اونلاين مع التوصيل وكل شيء فهذا هو كان الطموح من البداية
عشرين عشرين جاء covid وما شاء الله جاء covid سويناها كلها فيوم سنة وحدة ما شاء الله ايه اليوم تقرضون عملاء نعم بدينا عندكم ترخيص انكم تقرضون لا حنا نشتغل مع اء مع, شاء كوفيد وما شاء الله شاء كوفيد سونا كلها في يوم وأسنة واحدة ما شاء الله فاليوم تقرضون عمران نعم بدأينا عندكم ترخيص عندكم تقرضون لا حنشتغل مع مع
ونقرض up to خمسة مليون ريال يعني عن طريق بعض الشركاء و و برضو بدأتوا توسعون يعني انت كنت تقول, ونقرض ابتو خمسة مليون ريال يعني عن طريق بعض الشركة وبرضو بدأت توسعون يعني كنت تقول
في مقابلة عام الفين و واحد وعشرين انه foodics انطلقت من الخبر الى واحد وعشرين دولة حول العالم صحيح اليوم كم دولة انتم, في مقابل عام 2001 شيء انه فودكس انطرقت من الخبر الى 21 دولة حول العالم صحيح اليوم كم دولة انتم 
اليوم حنا ترا حول الأربعين دولة أربعين دولة فالعالم foodics ايه foodics نعم واكثر من سبعة لغات مش لغة وحدة فرنسية, اليوم حول الاربعين دولة في العالم 40 دولة في العالم فودكس واكثر من سبع لغات ومش لغه واحده فرنسية
امارات ومصر امارات ومصر اء طبعا بعد موضوع ال ال ال الfintech, إمارات ومصر طبعا بعد موضوع الفنتك
اء يعني الأمور شوية تغيرت كا كا evaluation وكا potential بالضبط بالضبط فدخلتوا انتوا في موضوع الجولة الأخيرة هذي نعم, يعني الامور شوية تغيرت كفاليويشن وكبوتينشيل فدخلته انتوا في موضوع الجولة الاخيرة نعم
اء وش اهم اللي حيختلف في foodics بعد هذي الجولة, اه وش اهم اللي هيختلف في فودكس بعد هذا الجولة
طبعا اء foodics pay الأساس هو ما هو بال بالنموذج اليوم قريبا ان شاء الله, طبعا فودكس باي لأساس هو ماهو بالنموذج اليوم قريبا ان شاء الله
حنعلن عن يعني الصورة الحقيقية لfoodics pay, هنعلن عن صورة الحقيقية لفودكسباي
اللي هي ال soft pos فيصير نفس الtablet, اللي هي السوفت بوس فيصير نفس التابلت
الcasher لfoodics هو يقبل الدفع فأنت ما يحتاج عندك أجهزة أخرى ثانية, الكاشير لفودكس هو يقبل الدفع متى ما يحتاج عندك اجهزة اخرى ثانية
على أساس تقبل الدفع وعملية الربط والintegrations وال ال rela ما يكون يعني , على أساس تقبل الدفع وعملية الربط والإنتيجريشنز ورأي الله ما يكون يعني
فيه عندنا مدفوعات عالطاولة table payment انت تروح المطعم, في عندنا مدفوعات على الطاولة table payment انت تروح المطعم
تجلس فالمطعم تبغى تدفع فاتورتك فيه qr code تنسخه تلاقي فاتورتك نفسها تدفعها, تجلس في المطعم بتدفع فاتورتك في qr code تنسى خوة تلاقي فاتورتك نفسها تدفعها
بدل مايجي الwaiter بدل مايجي الwaiter تدفع وتمشي please excuse me عطني وجه مرة, بدون ما يجي الويتر بدون ما أقل مرة 
يعني يعني يستفزني الwaiter اللي ما يكون منتبه ايه صح فتقعد, يعني يستفزني الويتر اللي ما يكون منتبة ايه صحيح
ان الwaiter نفسه, إن الويتر نفسه
هذا رقم اثنين هذا رقم اثنين رقم ثلاثة ان نفس الد نفس الapplication, هذا الرقم اثنين رقم ثلاثة إن نفس الapplication
الcasher مع الcostumer display العرض وانت فال booking, الكاشير مع customer display العارض وانت في الwalking
costumer تقدر تدفع من الtablet نفسه بدون اعتمادية على اي جهاز اخر, كاستمر تقدر تدفع من التابلت نفسه بدون اعتمادية على أي جهاز آخر
ال ال الdrive through and الkiosk فالآن foodics تقدم kiosk, الـ drive thru and the kiosks فالآن fudex تقدم kiosks
اء في اي مطعم فيه kiosk كامل في نفس الkiosk تقدر تدفع, في اي مطعم في كيوس كامل في نفس الكيوس تقدر تدفع
تمر فالdrive through اء اخذت الطلب من الdrive through تطلع جوالك, تمر في درايف ثرو أخذت الطلب من الدرايف ثرو تطلع جوالك
ت scan qr code وتدفع, تسكان الكور كود تدفع
كل يعني هذي hardware ذي بتصير ولا هذي كلها hardware و payment طبعا احنا الخدمة الج كل خدماتنا القادمة اليوم, هذي هاردوير دي بتصير هذي كل هاردوير وبعمل طبعنا الحن الخدمة الجي كل خدماتنا القادمة اليوم
احنا راح نصنع our own hardware,
انه to control الexperience من a to z, أنه تcontrol the experience من a to z
فأحنا مهتمين من الhardware, فهنا مهتمين من الهاردوير
ومهتمين فالsoftware المشكلة انه لقينا من تجربتنا السابقة فيه, وامهم في الصوفتور المشكلة انه لقين من التجربته السابقة انه في
اء انطباع سيء يأخذه العميل مو بسببنا بسبب والله limitation موجودة عالhardware, طبع سيء ياخذ العميل مو بسببنا بسبب بالله limitation موجود على الهاردوير
almost خمسة وعشرين الف خمسة وعشرين الف عميل همم بكامل بياناتهم موجودة عندكم صح ايش, 25000 عميل بكامل بياناتهم موجودة عندكم ايش 
ايش ممكن نطلع بtrends أو أو ملاحظات أو تحليل لهالبيانات تقدر تهديه, مبدئيا ايش ممكن نطلع بترند أو ملاحظات أو تحليل لهالبيانات تقدر تهديه
لتطوير منتجات foodics,
ماهي اء خلنا نقول garbage in garbage out هذي دايما أقوله فأي نظام موجود, ما هي خلنقول garbage in garbage out هذا داما يقولوا انه في اي نظام موجود
تعطيه بيانات اء يعني غير صحيحة يعطيك outcome غير صحيح, تعطي بيانات يعني غير صحيح هاي عطيك outcome غير صحيح
انا ودي والان بدينا بمرحلة والمرحلة تطوير هذي تحتاج وقت طويل ما machine learning يبغى لها وقت طويل, أنا ودي والآن بدين المرحلة للمرحلة التطوير هذه تحتاج وقت طويل ماهي يبغالها وقت طويل
فأحنا اليوم في مرحلة اء business intelligence phase, فاحن اليوم في مرحلة business intelligence phase
اء نعرف وش أولويات وش الpains اللي موجودة عشان نبدأ, نعرف وش أولويات وش البينز اللي موجودة عشان نبدأ
نسلط الضوء عليها ونطورها فلسا مافيه الان اي trends معين انتم شايفينها فالفترة الماضية, نصلت الضوء عليها ونطورها فليست ما فيه الان اي ترندز معين انتم شايفينها في البثار الماضية
ال الback end وال wastege اللي قاعد يصير فاليوم اك نكتشف وموجودين وشايفين فالبيانات انه, الback end والويستج اللي قاعد يصير فاليوم نكتشف وموجودين وتشايفين في البيانات انه
فيه اء wastege هدر وهدر, وحدر
و fraud بعد وين في الback end فالinfantry فالجرد اه فالمخزون, وفرود بعد اه اه في ال back end في ال inventory في الجرد عمليات الجرد في المحزون
فالback end فالbo عمليات المشتريات, في الباك اند في البي او عمليات المشتريات
نقدم خدمة الsuppliers نو اء, نقدم خدمة السبلايرز
اء يعني نعطي الsupplier المواد مواد ال ال, يعني نعطي المواد
المطعم لي المطعم direct عن طريق foodics supply نسميه, المطعم دارك عن طريق food supply تسميه
فيه برضو بيانات اء الmenu engineering يعني اليوم, في برضو بيانات المنيو انجينيري يعني اليوم
يعني عندها اء يعني معلومات في الmenu, يعني عندها معلومات في المنو
ما ok فيه فيه report عندنا مشهور اسمه menu engineering, ماء اوكي فيه فيه ريبورت عندنا مشهور اسمه منيو انجينيرن
الmenu engineering هذا يقيس لك الfrequency حق الطلب, the mini engineering هذا يقيم لك ال frequency حق الطلب
ويقيس لك الcost والtrends, وقسلك الكوست والترنت
المطع لان انت كل منتج فالmenu, ولان انت كل المنتج عندك في المينو 
وتخزنه بعدين ترميه الى wastege لو ما ما صرفته, وتخزنه بعدين ترميه إلى ويستج لو ما مصرفته
اء لو لو غيرت الmenu سويت لك bundling او بعض العروض, اه لو غيرت المنو وسويتلك bundling أو بعض العروض
خلنا نقول ال ال الcombos نسميها combos يعني تشتري هذا مع هذا, خلنا نقول الكمبوس نسميها كومبوس يعني تشتري هذا مع هذا
هذي برضو عندنا smart engines الان بضغطة زر تقدر تعطيك المقترحات هل فيه مجالات يوم تقول شباب خلاص وقفوا, هذه برضه عندنا سمارت انجينز الان بضغط زر تقدر تنتقي المقتراحات هل في مجالات يوم تقول الشباب خلاس واقفوا 
تراها full وكل اللي فيها خسرانين, تراها فل وكل اللي فيها خسرانين
يعني مش مبدعين اكثر ok يعني اليوم احنا نشوف نتوقع بس انت عندك البيانات عندك الأرقام, يعني مش مبنطعين اكثر اوكي يعني اليوم احنا نشوف نتوقع مثلا ت عندك البيانات عندك الارقام
yes هو شوف سر سر الطبخة مو بال ااء بس بجودة الطلب, yes هو شوف سر الطبخة مو بس بجودة الطلب
همم الbranding له يلعب ترا المستهلك السعودي مستهلك, البراندنج له يلعب ترى المستهلك السعودي مستهلك
اء يحب يجرب الtrend الجديد ماهو loyal يعني لو تشوف مثلا في أوروبا, يحبي يجرب الترند الجديد ما هو لوير يعني لو تشوف مثلا في أوروبا
اء الولاء عالي جدا لbrand معين صح,
الmargin فيه حلو, صحيح المارجن فيه حلو
لازم تأخذ consideration اللي هو الinitial investment فانت لما تروح تسوي لك, لازم تاخد consideration اللي هو الانيشال انفسمنت فأنت عندما تروح تسويلك
مطعم fine dine الmargins لو اخذتها بس على الmenu, مطعم fine dine المارجنز لو أخذتها بس على المينو
ايه ولكن حط عليها الخدمة وحط عليها صح فيطلع ونفس الشيء نفسه نفسه قبل الhead نشيل الoverhead وش ال, ولكن حط عليها الخدمة حط عليها الموضوع الفيضاء نفس الشيء نسى الoverhead يعني نشيل الoverhead
توصية توصية ok طيب فا صعبة ن انا أتذكر قد سولفت معك على مين اكثر جهة, توصية ايه طيب صعبة انا ذكر قد سورت معك على مين اكثر جهة
ساهمت في نجاح foodics وكنت تقول لي البنك المركزي و وزارة الاستثمار صح ليش هالاثنين, ساهمت في نجاح فودكس وكنت تقول لي البنك المركزي وزعت الاستثمار صح ليش هالاثنين
الagility اللي كانت فيها وقتها يوم, الاجيلات اللي كانت فيها وقتها يوم ا
اول جولة اول جولة اول جولة csa, الأول جولة أول جولة csa
اء واعطوا الرخص بسرعة للمستثمرين الامريكان يعني اول من دخل five hundred كانت start up وحدة منهم endeavor كان, وأعطوا الرخص بسرعة للمستثمرين الأمريكان يعني أول دخل 500 كانت ستات اوب واحدة منهم endeavor كانت
عرفونا على صراحة الecosystem, عرفونا على الصراحة الايكوسستم يعني
اء صندوق الصناديق لا الدكتور مازن الزايدي اه ok اللي كان في وزارة الاس الاستثمار, لا دكتور مازن الزايلي آآ اوكي اللي كان في وزارة الاستثمار
well connected مع ال مثلا vseed اللي برا اللي يبغوا يدخلوا السعودية فا, والكوننكتد مع المثل الـ vcs اللي موجودة اللي بره اللي يبو ييدخل السعودية فـ
كان اول ساعدوا في هذي النواحي كمان يعني كثير اول ناس فعلا سووا هالمبادرات الinitiative , كان اول وساعده في هذا النواحي كمان طبعا يعني كثير اول ناس فعلا سووا هالمبادرات الانشيتفز
اء في الفين و الكلام هذا ترا من الفين وثمانطعش والفين وسبعطعش فهذي وزارة الاستثمار البنك المركزي البنك المركزي ماشاءالله يعني صراحة قصتهم لي فموضوع الsand box وموضوع الترخيص بالضبط سريعين جدا برضو, الكلام هذا ترى من 2018 و2017 فهذه ذات استثمار بنك المركزي بان شاء الله يعني سراح لقصتهم اللي هي في موضوع الساند بوكس وموضوع الترخيص بالظبط سريعين جدا برضو
قطاع ماهو بسيط من ناحية ماهو البيع الفرا يعني الcybersecurity هو, قطاع ما هو بسيط من ناحية مو البيع يعني السابر سيكورتي والـ
والliabilities والcompliance يعني ماهو وأيضا انت ذكرت سنابل, والليابيلتيز والكمبلايانس يعني ما هو ويضا انت ذكرت سنابل
سنابل نعم اء انه كان لهم دور مهم في اللي وصلت له foodics, سنة بنهم انو كان لهم دور مهم في الوسط للوفودكس
صحيح من اي ناحية اء تعريف قلت لك انه سنابل اصلا هم يعني lp في اء, صحيح من اي ناحية تعريف قلت لك انه سنابل أصلا هم يعني lps في
